mes_ano,notificacoes,censitario,quarteirao
202201,1,354980505000710P,6325
202201,1,354980505000712P,6364
202201,1,354980505000712P,6365
202201,1,354980505000715P,6217
202201,1,354980505000715P,6218
202201,1,354980505000717P,6240
202201,1,354980505000719P,5603
202201,2,354980505000724P,5653
202201,1,354980505000724P,5694
202201,1,354980505000725P,5652
202201,1,354980505000725P,5692
202201,1,354980505000726P,5879
202201,1,354980505000726P,5914
202201,2,354980505000727P,5573
202201,1,354980505000728P,5838
202201,1,354980505000729P,5832
202201,1,354980505000732P,6208
202201,1,354980505000733P,6197
202201,1,354980505000735P,6372
202201,1,354980505000736P,6346
202201,2,354980505000737P,6340
202201,2,354980505000741P,6290
202201,2,354980505000744P,6528
202201,1,354980505000745P,6281
202201,1,354980505000747P,6278
202201,1,354980505000747P,6418
202201,1,354980505000750P,5983
202201,1,354980505000750P,5997
202201,2,354980505000751P,6034
202201,1,354980505000752P,7520
202201,5,354980505000754P,6022
202201,1,354980505000755P,5935
202201,1,354980505000756P,6064
202201,2,354980505000757P,6277
202201,2,354980505000759P,5778
202201,1,354980505000762P,5568
202201,9,354980505000764P,5942
202201,1,354980505000765P,10264
202201,1,354980505000770P,4186
202201,2,354980505000770P,5129
202201,1,354980505000770P,5142
202201,1,354980505000771P,5125
202201,3,354980505000771P,5143
202201,1,354980505000775P,3882
202201,6,354980505000775P,10296
202201,2,354980505000777P,4906
202201,1,354980505000778P,6287
202201,2,354980505000780P,6306
202201,1,354980505000782P,6355
202201,1,354980505000788P,10408
202201,2,354980505000789P,6412
202201,1,354980505000791P,5968
202201,2,354980505000793P,5121
202201,2,354980505000793P,5128
202201,2,354980505000793P,5139
202201,1,354980505000804P,9296
202201,1,354980505000804P,9307
202201,13,354980505000807P,9313
202201,1,354980505000813P,4300
202201,1,354980505000818P,10268
202201,2,354980505000819P,10266
202201,1,354980505000820P,6282
202201,1,354980505000820P,6301
202201,1,354980505000821P,5958
202201,1,354980505000822P,5957
202201,1,354980505000822P,5960
202201,1,354980505000824P,2323
202201,1,354980505000825P,2343
202201,1,354980505000825P,2365
202201,1,354980505000826P,2334
202201,1,354980505000827P,2280
202201,1,354980505000828P,2072
202201,1,354980505000829P,1140
202201,1,354980505000830P,2156
202201,1,354980505000830P,2157
202201,1,354980505000830P,2159
202201,1,354980505000832P,10290
202201,1,354980505000833P,2286
202201,1,354980505000834P,2277
202201,1,354980505000836P,2303
202201,1,354980505000838P,2227
202201,1,354980505000842P,3341
202201,2,354980505000843P,3386
202201,1,354980505000843P,3477
202201,1,354980505000844P,2097
202201,1,354980505000845P,2115
202201,1,354980505000846P,1986
202201,1,354980505000847P,1956
202201,1,354980505000847P,2016
202201,1,354980505000848P,2105
202201,1,354980505000850P,1774
202201,1,354980505000853P,3727
202201,1,354980505000854P,3347
202201,1,354980505000855P,3411
202201,3,354980505000856P,1038
202201,1,354980505000860P,876
202201,1,354980505000860P,878
202201,1,354980505000862P,851
202201,1,354980505000865P,1782
202201,1,354980505000865P,1789
202201,1,354980505000869P,3669
202201,1,354980505000870P,3726
202201,1,354980505000871P,3713
202201,1,354980505000871P,3714
202201,1,354980505000872P,3721
202201,1,354980505000872P,3723
202201,1,354980505000873P,7762
202201,2,354980505000873P,7777
202201,1,354980505000878P,3532
202201,1,354980505000879P,1701
202201,1,354980505000879P,1707
202201,1,354980505000880P,1695
202201,1,354980505000881P,757
202201,2,354980505000881P,758
202201,1,354980505000881P,759
202201,1,354980505000881P,1669
202201,1,354980505000884P,1662
202201,1,354980505000886P,749
202201,1,354980505000887P,948
202201,1,354980505000889P,924
202201,2,354980505000890P,989
202201,1,354980505000891P,931
202201,1,354980505000893P,980
202201,1,354980505000895P,720
202201,1,354980505000896P,919
202201,1,354980505000896P,921
202201,1,354980505000903P,457
202201,1,354980505000904P,3182
202201,1,354980505000905P,3153
202201,1,354980505000905P,3208
202201,1,354980505000907P,3132
202201,1,354980505000907P,3136
202201,1,354980505000908P,327
202201,2,354980505000909P,676
202201,1,354980505000910P,2201
202201,1,354980505000910P,3316
202201,1,354980505000911P,7391
202201,1,354980505000914P,433
202201,2,354980505000915P,435
202201,1,354980505000916P,803
202201,1,354980505000917P,812
202201,1,354980505000919P,1735
202201,1,354980505000920P,462
202201,2,354980505000920P,466
202201,1,354980505000921P,460
202201,1,354980505000922P,707
202201,1,354980505000924P,370
202201,1,354980505000930P,8364
202201,1,354980505000930P,9302
202201,7,354980505000930P,9345
202201,1,354980505000930P,10483
202201,1,354980505000936P,10280
202201,1,354980505000941P,125
202201,1,354980505000942P,8421
202201,1,354980505000942P,8432
202201,1,354980505000944P,130
202201,1,354980505000944P,133
202201,1,354980505000944P,138
202201,1,354980505000947P,67
202201,1,354980505000947P,90
202201,1,354980505000947P,92
202201,2,354980505000948P,77
202201,1,354980505000950P,95
202201,1,354980505000950P,102
202201,1,354980505000950P,105
202201,1,354980505000951P,106
202201,1,354980505000951P,111
202201,1,354980505000954P,8553
202201,1,354980505000957P,9371
202201,1,354980505000958P,9141
202201,1,354980505000959P,9184
202201,1,354980505000960P,9179
202201,1,354980505000960P,9180
202201,1,354980505000961P,9174
202201,1,354980505000966P,8691
202201,1,354980505000966P,8698
202201,1,354980505000968P,8682
202201,2,354980505000969P,9033
202201,2,354980505000971P,9321
202201,1,354980505000971P,9332
202201,1,354980505000972P,9011
202201,2,354980505000976P,8042
202201,1,354980505000977P,8035
202201,1,354980505000978P,8054
202201,1,354980505000978P,8055
202201,2,354980505000979P,8062
202201,1,354980505000980P,8058
202201,2,354980505000980P,8070
202201,2,354980505000987P,9294
202201,4,354980505000987P,10428
202201,1,354980505000989P,7942
202201,2,354980505000989P,7943
202201,1,354980505000990P,7956
202201,1,354980505000991P,7947
202201,2,354980505000991P,7950
202201,1,354980505000993P,8454
202201,1,354980505000993P,8463
202201,1,354980505000999P,8438
202201,1,354980505001003P,10430
202201,1,354980505001004P,7825
202201,1,354980505001012P,9073
202201,29,354980505001017P,9316
202201,2,354980505001018P,1894
202201,1,354980505001023P,9270
202201,1,354980505001027P,730
202201,1,354980505001027P,744
202201,3,354980505001029P,1925
202201,3,354980505001034P,7343
202201,2,354980505001036P,7358
202201,2,354980505001037P,1872
202201,5,354980505001041P,1853
202201,4,354980505001043P,1821
202201,2,354980505001048P,9816
202201,1,354980505001051P,554
202201,1,354980505001052P,567
202201,1,354980505001052P,7881
202201,1,354980505001054P,7890
202201,1,354980505001055P,10277
202201,3,354980505001058P,10276
202201,1,354980505001060P,235
202201,1,354980505001061P,279
202201,2,354980505001064P,5149
202201,1,354980505001066P,5179
202201,1,354980505001067P,7969
202201,1,354980505001068P,9831
202201,4,354980505001070P,4843
202201,1,354980505001072P,10309
202201,1,354980505001074P,4921
202201,1,354980505001075P,6565
202201,1,354980505001083P,5505
202201,2,354980505001086P,3790
202201,1,354980505001087P,4491
202201,1,354980505001091P,5111
202201,1,354980505001092P,4068
202201,2,354980505001094P,4611
202201,1,354980505001094P,4612
202201,1,354980505001100P,4000
202201,1,354980505001101P,3970
202201,3,354980505001105P,4451
202201,1,354980505001111P,2522
202201,1,354980505001112P,5197
202201,1,354980505001112P,5216
202201,1,354980505001112P,5217
202201,1,354980505001113P,5492
202201,1,354980505001114P,2674
202201,1,354980505001118P,2681
202201,1,354980505001119P,2576
202201,1,354980505001120P,1745
202201,1,354980505001121P,1652
202201,2,354980505001125P,2737
202201,1,354980505001125P,2739
202201,2,354980505001126P,1962
202201,1,354980505001126P,2010
202201,1,354980505001127P,2040
202201,1,354980505001127P,2041
202201,1,354980505001131P,895
202201,1,354980505001132P,880
202201,1,354980505001141P,52
202201,1,354980505001142P,2206
202201,1,354980505001146P,6390
202201,1,354980505001147P,6295
202201,1,354980505001147P,6353
202201,1,354980505001148P,5663
202201,1,354980505001149P,5662
202201,1,354980505001151P,5878
202201,1,354980505001152P,5852
202201,1,354980505001152P,5912
202201,1,354980505001152P,5913
202201,1,354980505001153P,5895
202201,2,354980505001153P,5903
202201,1,354980505001154P,4791
202201,4,354980505001154P,4808
202201,1,354980505001155P,4768
202201,1,354980505001156P,6486
202201,1,354980505001156P,6490
202201,1,354980505001157P,6460
202201,2,354980505001157P,6488
202201,1,354980505001157P,6500
202201,1,354980505001157P,6501
202201,1,354980505001159P,6530
202201,1,354980505001159P,6533
202201,1,354980505001160P,6001
202201,1,354980505001161P,9343
202201,1,354980505001162P,8399
202201,1,354980505001162P,9003
202201,2,354980505001162P,9346
202201,4,354980505001163P,9352
202201,1,354980505001166P,4639
202201,1,354980505001171P,1129
202201,1,354980505001172P,2374
202201,1,354980505001176P,3872
202201,1,354980505001187P,3744
202201,1,354980505001188P,4288
202201,3,354980505001193P,1137
202201,2,354980505001193P,1762
202201,2,354980505001194P,9248
202201,1,354980505001200P,2316
202201,1,354980505001202P,1791
202201,1,354980505001204P,3678
202201,1,354980505001205P,3717
202201,2,354980505001207P,986
202201,3,354980505001215P,3241
202201,6,354980505001220P,4753
202201,1,354980505001228P,6198
202201,1,354980505001228P,6214
202201,1,354980505001229P,6475
202201,1,354980505001230P,6544
202201,2,354980505001232P,6478
202201,2,354980505001234P,6153
202201,1,354980505001234P,6160
202201,1,354980505001244P,4811
202201,1,354980505001251P,5743
202201,2,354980505001251P,5744
202201,1,354980505001252P,5646
202201,1,354980505001255P,7450
202201,1,354980505001259P,9165
202201,1,354980505001262P,688
202201,1,354980505001262P,8492
202201,1,354980505001263P,1471
202201,1,354980505001265P,10249
202201,1,354980505001267P,9330
202201,7,354980505001267P,10433
202201,1,354980505001272P,8517
202201,1,354980505001272P,8518
202201,1,354980505001273P,8512
202201,1,354980510000007P,6696
202201,3,354980510000007P,6697
202201,2,354980510000009P,7211
202201,1,354980510000009P,7213
202201,1,354980510000009P,7221
202201,1,354980510000009P,7222
202201,1,354980510000009P,7223
202201,1,354980510000010P,7215
202201,1,354980510000021P,7243
202201,1,354980510000021P,7272
202201,1,354980510000028P,6582
202201,1,354980510000028P,6589
202201,1,354980510000037P,6612
202201,1,354980510000038P,6576
202201,1,354980510000038P,6579
202201,3,354980510000039P,7232
202201,2,354980510000040P,7220
202201,4,354980510000042P,6654
202201,1,354980510000043P,6617
202201,1,354980510000046P,6610
202201,1,354980510000046P,6614
202201,2,354980510000047P,6828
202201,1,354980510000047P,6832
202201,1,354980510000048P,6834
202201,1,354980510000049P,6679
202201,1,354980510000050P,6826
202201,1,354980510000056P,8751
202201,1,354980510000056P,8990
202201,1,354980510000057P,8755
202201,1,354980510000059P,9500
202201,1,354980510000061P,9476
202201,1,354980510000061P,9486
202201,1,354980510000064P,8762
202201,1,354980510000066P,8744
202201,2,354980510000067P,6715
202201,2,354980510000069P,9309
202201,1,354980510000075P,9310
202201,1,354980510000076P,10845
202201,1,354980510000077P,8850
202201,1,354980510000083P,8378
202201,1,354980510000083P,8384
202201,1,354980510000085P,7718
202201,1,354980510000086P,6886
202201,1,354980510000086P,6896
202201,2,354980510000087P,7561
202201,1,354980510000088P,7744
202201,1,354980510000091P,7805
202201,1,354980510000091P,7811
202201,1,354980510000093P,7683
202201,1,354980510000094P,6939
202201,4,354980510000101P,9308
202201,1,354980520000013P,645
202201,1,354980520000020P,9304
202201,1,354980520000021P,269
202201,1,354980520000025P,219
202201,1,354980520000028P,9320
202201,1,354980520000030P,628
202201,1,354980520000032P,8077
