mes_ano,notificacoes,censitario,quarteirao
202211,1,354980505000770P,5129
202211,2,354980505000777P,4906
202211,1,354980505000778P,6287
202211,1,354980505000778P,6344
202211,1,354980505000788P,10408
202211,5,354980505000789P,6412
202211,1,354980505000793P,5121
202211,1,354980505000793P,5139
202211,1,354980505000804P,9307
202211,1,354980505000805P,9713
202211,5,354980505000807P,9313
202211,1,354980505000820P,6301
202211,1,354980505000821P,5955
202211,1,354980505000823P,5964
202211,1,354980505000829P,1139
202211,1,354980505000833P,2286
202211,2,354980505000833P,2296
202211,1,354980505000833P,2297
202211,2,354980505000835P,2327
202211,1,354980505000848P,2102
202211,1,354980505000848P,2104
202211,1,354980505000857P,2175
202211,1,354980505000860P,876
202211,1,354980505000860P,878
202211,1,354980505000861P,854
202211,1,354980505000863P,848
202211,1,354980505000863P,873
202211,1,354980505000865P,1784
202211,1,354980505000865P,1790
202211,1,354980505000873P,7766
202211,1,354980505000880P,1695
202211,1,354980505000888P,984
202211,1,354980505000889P,943
202211,1,354980505000891P,949
202211,1,354980505000891P,950
202211,1,354980505000892P,946
202211,1,354980505000893P,979
202211,1,354980505000893P,980
202211,1,354980505000894P,968
202211,1,354980505000894P,969
202211,1,354980505000900P,852
202211,1,354980505000902P,422
202211,1,354980505000906P,3151
202211,1,354980505000910P,3293
202211,1,354980505000911P,7391
202211,1,354980505000916P,801
202211,1,354980505000919P,1736
202211,1,354980505000926P,2008
202211,1,354980505000927P,2020
202211,1,354980505000928P,1760
202211,1,354980505000930P,386
202211,1,354980505000940P,8196
202211,1,354980505000941P,8175
202211,1,354980505000944P,126
202211,1,354980505000944P,134
202211,1,354980505000950P,102
202211,1,354980505000950P,104
202211,1,354980505000951P,106
202211,1,354980505000955P,8567
202211,1,354980505000959P,9194
202211,3,354980505000966P,8698
202211,1,354980505000967P,8670
202211,1,354980505000967P,8672
202211,1,354980505000969P,9029
202211,4,354980505000971P,9321
202211,1,354980505000974P,9094
202211,1,354980505000975P,9100
202211,1,354980505000980P,8070
202211,1,354980505000985P,7992
202211,2,354980505000986P,7985
202211,4,354980505000986P,7986
202211,1,354980505000987P,9294
202211,1,354980505000987P,9828
202211,2,354980505000987P,10428
202211,1,354980505000989P,7943
202211,1,354980505000990P,7954
202211,1,354980505000999P,8438
202211,2,354980505001003P,10430
202211,1,354980505001004P,7824
202211,1,354980505001009P,9393
202211,1,354980505001012P,7649
202211,1,354980505001012P,9067
202211,1,354980505001012P,9071
202211,9,354980505001017P,9316
202211,1,354980505001018P,1894
202211,2,354980505001025P,3220
202211,1,354980505001026P,8271
202211,1,354980505001029P,1917
202211,1,354980505001029P,1925
202211,2,354980505001030P,7519
202211,4,354980505001031P,7359
202211,1,354980505001037P,1872
202211,1,354980505001043P,1821
202211,2,354980505001048P,9816
202211,3,354980505001057P,1047
202211,2,354980505001058P,10276
202211,1,354980505001061P,280
202211,1,354980505001061P,285
202211,1,354980505001061P,7557
202211,1,354980505001061P,7558
202211,1,354980505001064P,5149
202211,1,354980505001068P,9831
202211,2,354980505001070P,4843
202211,1,354980505001074P,4936
202211,1,354980505001082P,5499
202211,1,354980505001087P,4469
202211,1,354980505001091P,5099
202211,1,354980505001091P,5111
202211,1,354980505001093P,4046
202211,1,354980505001098P,3986
202211,1,354980505001099P,4011
202211,1,354980505001100P,4000
202211,1,354980505001108P,2918
202211,1,354980505001115P,4284
202211,1,354980505001116P,2618
202211,1,354980505001116P,2644
202211,1,354980505001119P,2605
202211,1,354980505001121P,1652
202211,1,354980505001122P,3424
202211,1,354980505001122P,3681
202211,1,354980505001126P,1961
202211,1,354980505001127P,2040
202211,1,354980505001127P,2041
202211,1,354980505001132P,880
202211,2,354980505001134P,2293
202211,2,354980505001139P,1017
202211,1,354980505001139P,1033
202211,1,354980505001141P,43
202211,1,354980505001142P,2207
202211,1,354980505001142P,7643
202211,1,354980505001146P,6389
202211,1,354980505001147P,6295
202211,1,354980505001148P,5621
202211,1,354980505001148P,5663
202211,1,354980505001150P,5902
202211,1,354980505001152P,5905
202211,1,354980505001154P,4773
202211,4,354980505001154P,4808
202211,1,354980505001156P,6485
202211,1,354980505001157P,6491
202211,1,354980505001159P,6401
202211,1,354980505001160P,6037
202211,2,354980505001161P,9343
202211,1,354980505001162P,6771
202211,1,354980505001162P,8229
202211,1,354980505001172P,2374
202211,2,354980505001172P,2399
202211,1,354980505001175P,3867
202211,1,354980505001176P,3902
202211,1,354980505001179P,2463
202211,1,354980505001182P,1562
202211,1,354980505001185P,2554
202211,2,354980505001193P,1762
202211,2,354980505001198P,3417
202211,1,354980505001200P,2317
202211,1,354980505001201P,867
202211,2,354980505001202P,1791
202211,1,354980505001207P,986
202211,1,354980505001209P,3435
202211,1,354980505001210P,1742
202211,1,354980505001212P,8
202211,1,354980505001214P,8031
202211,3,354980505001220P,4753
202211,1,354980505001224P,9787
202211,1,354980505001229P,6519
202211,2,354980505001234P,5549
202211,1,354980505001234P,6154
202211,1,354980505001236P,6549
202211,1,354980505001244P,4811
202211,2,354980505001251P,5744
202211,1,354980505001252P,5741
202211,1,354980505001259P,9166
202211,1,354980505001259P,9170
202211,1,354980505001262P,688
202211,4,354980505001262P,8492
202211,2,354980505001263P,1471
202211,2,354980505001267P,9330
202211,4,354980505001267P,10433
202211,1,354980510000007P,6696
202211,1,354980510000009P,7211
202211,1,354980510000029P,6642
202211,1,354980510000031P,6658
202211,1,354980510000039P,7232
202211,1,354980510000041P,6691
202211,1,354980510000042P,6654
202211,1,354980510000057P,8753
202211,1,354980510000059P,9500
202211,1,354980510000062P,9472
202211,1,354980510000066P,8711
202211,4,354980510000069P,9309
202211,1,354980510000072P,9527
202211,3,354980510000075P,9310
202211,1,354980510000076P,8878
202211,1,354980510000079P,9312
202211,1,354980510000080P,6704
202211,1,354980510000083P,8370
202211,1,354980510000083P,8378
202211,1,354980510000088P,7735
202211,5,354980510000101P,9308
202211,1,354980520000009P,692
202211,1,354980520000013P,644
202211,1,354980520000016P,657
202211,1,354980520000018P,598
202211,1,354980520000019P,572
