mes_ano,notificacoes,censitario,quarteirao
202301,1,354980505000330P,2378
202301,1,354980505000333P,2888
202301,3,354980505000334P,1312
202301,1,354980505000337P,2451
202301,1,354980505000338P,2493
202301,1,354980505000341P,1060
202301,1,354980505000349P,1619
202301,1,354980505000353P,2978
202301,1,354980505000353P,3006
202301,1,354980505000353P,3011
202301,1,354980505000354P,2971
202301,1,354980505000355P,2466
202301,1,354980505000355P,2523
202301,1,354980505000359P,2475
202301,1,354980505000363P,1407
202301,1,354980505000365P,1493
202301,1,354980505000368P,1521
202301,1,354980505000369P,1571
202301,1,354980505000372P,1427
202301,1,354980505000372P,9242
202301,1,354980505000376P,3219
202301,1,354980505000384P,3564
202301,1,354980505000385P,3905
202301,1,354980505000388P,3875
202301,1,354980505000390P,2534
202301,1,354980505000392P,2445
202301,1,354980505000398P,1438
202301,1,354980505000398P,1585
202301,1,354980505000399P,1448
202301,1,354980505000399P,1495
202301,2,354980505000400P,1414
202301,1,354980505000400P,1474
202301,1,354980505000416P,3486
202301,1,354980505000423P,1013
202301,1,354980505000423P,1015
202301,1,354980505000427P,6251
202301,1,354980505000429P,5856
202301,1,354980505000429P,5857
202301,1,354980505000437P,6545
202301,1,354980505000448P,2308
202301,1,354980505000448P,2310
202301,1,354980505000450P,7405
202301,1,354980505000457P,2890
202301,1,354980505000459P,1459
202301,1,354980505000460P,1843
202301,1,354980505000462P,3578
202301,1,354980505000465P,1436
202301,1,354980505000472P,1026
202301,1,354980505000475P,32
202301,1,354980505000477P,24
202301,1,354980505000480P,7046
202301,1,354980505000498P,1548
202301,2,354980505000498P,1564
202301,1,354980505000506P,6130
202301,1,354980505000507P,5733
202301,1,354980505000511P,9339
202301,1,354980505000513P,6444
202301,1,354980505000515P,7108
202301,1,354980505000516P,7114
202301,1,354980505000520P,4695
202301,3,354980505000521P,4533
202301,1,354980505000523P,3509
202301,1,354980505000523P,3510
202301,1,354980505000523P,3512
202301,1,354980505000532P,2150
202301,1,354980505000532P,2205
202301,1,354980505000535P,775
202301,1,354980505000535P,798
202301,1,354980505000536P,783
202301,1,354980505000536P,785
202301,1,354980505000537P,472
202301,1,354980505000537P,9814
202301,2,354980505000538P,7553
202301,1,354980505000545P,3275
202301,1,354980505000561P,7168
202301,1,354980505000568P,312
202301,1,354980505000570P,7033
202301,1,354980505000574P,355
202301,1,354980505000579P,4498
202301,1,354980505000579P,4547
202301,1,354980505000580P,4421
202301,1,354980505000581P,4406
202301,1,354980505000582P,4052
202301,1,354980505000583P,4085
202301,1,354980505000585P,4664
202301,2,354980505000589P,3979
202301,1,354980505000590P,4032
202301,1,354980505000591P,4018
202301,1,354980505000593P,5386
202301,1,354980505000596P,3611
202301,1,354980505000597P,3628
202301,1,354980505000600P,5313
202301,1,354980505000601P,5228
202301,1,354980505000601P,5285
202301,1,354980505000604P,4965
202301,1,354980505000609P,3050
202301,1,354980505000610P,5280
202301,1,354980505000610P,5333
202301,1,354980505000612P,5329
202301,1,354980505000613P,5497
202301,1,354980505000614P,3973
202301,1,354980505000615P,5045
202301,1,354980505000618P,3866
202301,1,354980505000618P,4698
202301,2,354980505000622P,4265
202301,1,354980505000623P,3959
202301,1,354980505000625P,4156
202301,1,354980505000627P,1100
202301,3,354980505000629P,2402
202301,1,354980505000630P,1106
202301,1,354980505000634P,2396
202301,1,354980505000635P,1580
202301,2,354980505000636P,1463
202301,1,354980505000637P,2946
202301,1,354980505000638P,2949
202301,1,354980505000639P,1089
202301,1,354980505000643P,1462
202301,1,354980505000645P,1520
202301,1,354980505000652P,4280
202301,1,354980505000655P,1393
202301,1,354980505000657P,10251
202301,1,354980505000658P,9253
202301,1,354980505000664P,1499
202301,1,354980505000664P,1501
202301,1,354980505000665P,1506
202301,1,354980505000665P,1529
202301,1,354980505000666P,5417
202301,1,354980505000667P,1450
202301,1,354980505000672P,3838
202301,1,354980505000675P,3823
202301,1,354980505000678P,1451
202301,2,354980505000679P,7506
202301,1,354980505000681P,1347
202301,1,354980505000681P,1355
202301,1,354980505000682P,6079
202301,1,354980505000686P,5530
202301,1,354980505000688P,6112
202301,2,354980505000689P,5523
202301,2,354980505000690P,5536
202301,1,354980505000691P,5458
202301,1,354980505000696P,5576
202301,1,354980505000696P,5591
202301,1,354980505000697P,6243
202301,1,354980505000700P,5604
202301,1,354980505000700P,5607
202301,1,354980505000701P,5614
202301,1,354980505000703P,5708
202301,2,354980505000704P,5649
202301,1,354980505000708P,5600
202301,1,354980505000709P,6276
202301,1,354980505000717P,6240
202301,1,354980505000720P,5655
202301,2,354980505000721P,5618
202301,1,354980505000723P,5742
202301,1,354980505000727P,5573
202301,1,354980505000728P,5840
202301,1,354980505000729P,5841
202301,4,354980505000731P,6088
202301,1,354980505000731P,6152
202301,1,354980505000733P,6186
202301,1,354980505000741P,6543
202301,1,354980505000744P,6528
202301,1,354980505000745P,5979
202301,1,354980505000745P,6281
202301,1,354980505000746P,6415
202301,1,354980505000755P,5939
202301,1,354980505000757P,6277
202301,1,354980505000764P,5942
202301,2,354980505000766P,5803
202301,1,354980505000766P,5804
202301,1,354980505000767P,5817
202301,3,354980505000775P,10296
202301,1,354980505000776P,4847
202301,1,354980505000779P,6339
202301,1,354980505000782P,6355
202301,1,354980505000784P,10412
202301,1,354980505000793P,5121
202301,1,354980505000795P,4785
202301,1,354980505000795P,4794
202301,1,354980505000795P,4795
202301,1,354980505000800P,8938
202301,1,354980505000801P,8650
202301,1,354980505000804P,9307
202301,3,354980505000807P,9313
202301,1,354980505000813P,4300
202301,1,354980505000815P,5948
202301,1,354980505000823P,5964
202301,1,354980505000825P,2267
202301,1,354980505000825P,2343
202301,1,354980505000827P,2357
202301,1,354980505000828P,1996
202301,1,354980505000829P,1140
202301,1,354980505000829P,1300
202301,1,354980505000830P,2159
202301,1,354980505000832P,10290
202301,1,354980505000833P,2286
202301,1,354980505000836P,2265
202301,1,354980505000840P,3342
202301,1,354980505000843P,3334
202301,1,354980505000844P,1983
202301,1,354980505000844P,2005
202301,1,354980505000844P,2097
202301,1,354980505000846P,2014
202301,1,354980505000847P,1956
202301,1,354980505000847P,2016
202301,1,354980505000850P,1786
202301,2,354980505000852P,3735
202301,2,354980505000856P,1045
202301,1,354980505000858P,1003
202301,1,354980505000859P,996
202301,1,354980505000859P,1010
202301,1,354980505000862P,851
202301,1,354980505000863P,873
202301,1,354980505000869P,3724
202301,1,354980505000872P,3723
202301,2,354980505000874P,3539
202301,1,354980505000874P,7788
202301,1,354980505000878P,3533
202301,1,354980505000883P,1658
202301,1,354980505000884P,1662
202301,1,354980505000885P,1642
202301,1,354980505000886P,749
202301,1,354980505000886P,750
202301,1,354980505000887P,948
202301,1,354980505000888P,984
202301,2,354980505000889P,987
202301,1,354980505000890P,939
202301,2,354980505000890P,989
202301,2,354980505000891P,950
202301,1,354980505000892P,952
202301,1,354980505000892P,953
202301,1,354980505000892P,983
202301,1,354980505000893P,977
202301,1,354980505000893P,980
202301,1,354980505000894P,969
202301,1,354980505000895P,917
202301,1,354980505000895P,918
202301,1,354980505000896P,981
202301,1,354980505000899P,862
202301,1,354980505000902P,423
202301,1,354980505000903P,411
202301,1,354980505000903P,456
202301,1,354980505000903P,457
202301,1,354980505000907P,3132
202301,1,354980505000910P,3293
202301,1,354980505000912P,447
202301,2,354980505000913P,452
202301,1,354980505000914P,470
202301,1,354980505000917P,1727
202301,1,354980505000919P,1737
202301,1,354980505000919P,1740
202301,1,354980505000920P,464
202301,1,354980505000921P,469
202301,1,354980505000927P,2020
202301,1,354980505000930P,9345
202301,1,354980505000934P,8142
202301,1,354980505000937P,8124
202301,2,354980505000940P,8196
202301,1,354980505000944P,129
202301,1,354980505000946P,65
202301,1,354980505000948P,66
202301,1,354980505000949P,151
202301,1,354980505000949P,155
202301,1,354980505000950P,103
202301,1,354980505000950P,104
202301,1,354980505000951P,106
202301,1,354980505000951P,107
202301,1,354980505000951P,113
202301,1,354980505000951P,119
202301,1,354980505000952P,86
202301,1,354980505000952P,88
202301,2,354980505000955P,8565
202301,2,354980505000957P,9371
202301,1,354980505000958P,9140
202301,1,354980505000958P,9142
202301,1,354980505000960P,9148
202301,1,354980505000960P,9149
202301,1,354980505000961P,9177
202301,1,354980505000963P,8961
202301,1,354980505000966P,8691
202301,1,354980505000966P,8700
202301,1,354980505000967P,8670
202301,2,354980505000968P,9040
202301,1,354980505000969P,9026
202301,1,354980505000969P,9028
202301,1,354980505000969P,9031
202301,1,354980505000970P,9019
202301,1,354980505000970P,9023
202301,2,354980505000971P,9321
202301,1,354980505000974P,9087
202301,1,354980505000974P,9092
202301,2,354980505000976P,8042
202301,1,354980505000977P,8037
202301,1,354980505000978P,8054
202301,1,354980505000979P,8059
202301,1,354980505000980P,8065
202301,1,354980505000980P,8071
202301,1,354980505000981P,8485
202301,1,354980505000983P,8013
202301,1,354980505000983P,8017
202301,1,354980505000984P,8007
202301,1,354980505000985P,7992
202301,1,354980505000986P,7981
202301,2,354980505000986P,7986
202301,1,354980505000986P,7989
202301,1,354980505000987P,9817
202301,3,354980505000987P,10428
202301,1,354980505000990P,7952
202301,1,354980505000992P,3267
202301,1,354980505000999P,8438
202301,1,354980505001001P,8439
202301,2,354980505001003P,10430
202301,1,354980505001009P,9396
202301,1,354980505001012P,7642
202301,19,354980505001017P,9316
202301,1,354980505001018P,1894
202301,2,354980505001025P,3220
202301,1,354980505001026P,8271
202301,2,354980505001029P,1925
202301,3,354980505001037P,1872
202301,1,354980505001040P,7927
202301,3,354980505001041P,1853
202301,5,354980505001043P,1821
202301,1,354980505001048P,9816
202301,1,354980505001052P,7880
202301,1,354980505001054P,7895
202301,2,354980505001057P,1047
202301,2,354980505001058P,10276
202301,1,354980505001061P,286
202301,2,354980505001061P,291
202301,1,354980505001064P,4217
202301,1,354980505001064P,5149
202301,1,354980505001066P,5178
202301,1,354980505001071P,4885
202301,1,354980505001071P,4888
202301,1,354980505001072P,10309
202301,1,354980505001073P,4940
202301,1,354980505001074P,4921
202301,1,354980505001080P,4910
202301,1,354980505001083P,5512
202301,1,354980505001086P,4430
202301,2,354980505001089P,4545
202301,1,354980505001094P,4575
202301,1,354980505001095P,4585
202301,1,354980505001096P,10424
202301,1,354980505001098P,4062
202301,1,354980505001100P,4064
202301,1,354980505001103P,3120
202301,1,354980505001110P,2512
202301,1,354980505001112P,5199
202301,1,354980505001119P,2680
202301,1,354980505001120P,1650
202301,3,354980505001121P,1652
202301,1,354980505001125P,2737
202301,1,354980505001125P,2739
202301,3,354980505001126P,1962
202301,1,354980505001128P,3184
202301,1,354980505001131P,891
202301,1,354980505001134P,2292
202301,1,354980505001139P,1017
202301,1,354980505001141P,52
202301,1,354980505001146P,6389
202301,1,354980505001147P,6295
202301,1,354980505001148P,5663
202301,1,354980505001150P,5917
202301,1,354980505001152P,5853
202301,2,354980505001154P,4808
202301,1,354980505001155P,4762
202301,1,354980505001155P,4768
202301,1,354980505001159P,7295
202301,1,354980505001161P,9343
202301,2,354980505001162P,8229
202301,2,354980505001162P,9003
202301,3,354980505001162P,9346
202301,1,354980505001163P,9351
202301,3,354980505001163P,9352
202301,1,354980505001171P,1129
202301,1,354980505001172P,2374
202301,3,354980505001179P,2463
202301,1,354980505001180P,7523
202301,1,354980505001182P,1418
202301,1,354980505001182P,1477
202301,1,354980505001182P,1606
202301,1,354980505001185P,2565
202301,1,354980505001187P,3323
202301,1,354980505001188P,4288
202301,1,354980505001189P,1723
202301,2,354980505001193P,1138
202301,1,354980505001193P,1762
202301,2,354980505001196P,2615
202301,1,354980505001198P,3400
202301,1,354980505001198P,3403
202301,1,354980505001200P,2332
202301,2,354980505001202P,1791
202301,1,354980505001203P,4264
202301,1,354980505001205P,7419
202301,1,354980505001206P,935
202301,1,354980505001207P,715
202301,1,354980505001207P,915
202301,1,354980505001207P,916
202301,1,354980505001208P,3442
202301,1,354980505001209P,3436
202301,1,354980505001212P,9
202301,1,354980505001214P,8029
202301,2,354980505001215P,3241
202301,2,354980505001228P,6214
202301,4,354980505001230P,6544
202301,1,354980505001234P,6163
202301,1,354980505001236P,6549
202301,1,354980505001238P,6550
202301,3,354980505001239P,5535
202301,1,354980505001240P,5587
202301,1,354980505001240P,5722
202301,1,354980505001244P,4811
202301,1,354980505001251P,5744
202301,1,354980505001252P,5646
202301,1,354980505001255P,7450
202301,1,354980505001259P,9166
202301,1,354980505001259P,9171
202301,1,354980505001260P,9161
202301,1,354980505001260P,9163
202301,11,354980505001262P,8492
202301,1,354980505001263P,1471
202301,1,354980505001263P,8770
202301,1,354980505001265P,10249
202301,1,354980505001267P,9318
202301,1,354980505001267P,9330
202301,3,354980505001267P,10433
202301,1,354980505001273P,8516
202301,1,354980510000007P,6683
202301,1,354980510000007P,6697
202301,2,354980510000008P,6688
202301,2,354980510000021P,7272
202301,1,354980510000036P,6798
202301,1,354980510000037P,6616
202301,1,354980510000038P,6579
202301,3,354980510000039P,7232
202301,1,354980510000042P,6654
202301,2,354980510000046P,6607
202301,1,354980510000046P,6610
202301,1,354980510000048P,6833
202301,2,354980510000048P,6835
202301,1,354980510000049P,6679
202301,2,354980510000056P,8990
202301,1,354980510000059P,8729
202301,1,354980510000059P,9500
202301,1,354980510000060P,9493
202301,5,354980510000069P,9309
202301,1,354980510000075P,9310
202301,1,354980510000076P,10845
202301,1,354980510000079P,9312
202301,1,354980510000083P,6708
202301,1,354980510000083P,8380
202301,1,354980510000086P,6884
202301,1,354980510000092P,7664
202301,1,354980510000092P,7665
202301,8,354980510000101P,9308
202301,1,354980520000009P,10418
202301,1,354980520000013P,644
202301,1,354980520000013P,7435
202301,1,354980520000017P,654
202301,2,354980520000028P,9320
202301,2,354980520000031P,585
202301,1,354980520000032P,8080
202301,1,354980520000033P,591
