mes_ano,notificacoes,censitario,quarteirao
202303,1,354980505000003P,3767
202303,1,354980505000003P,3774
202303,1,354980505000003P,4471
202303,1,354980505000004P,3775
202303,1,354980505000009P,4516
202303,1,354980505000013P,4492
202303,2,354980505000013P,4552
202303,1,354980505000016P,4029
202303,1,354980505000019P,4617
202303,1,354980505000019P,4637
202303,1,354980505000022P,4481
202303,1,354980505000024P,4474
202303,1,354980505000027P,4464
202303,2,354980505000028P,4427
202303,1,354980505000029P,4465
202303,1,354980505000029P,4542
202303,1,354980505000031P,5093
202303,1,354980505000040P,5362
202303,1,354980505000040P,5399
202303,1,354980505000041P,5383
202303,1,354980505000041P,5388
202303,1,354980505000041P,5398
202303,1,354980505000041P,5420
202303,1,354980505000045P,4580
202303,1,354980505000046P,4403
202303,1,354980505000047P,4512
202303,1,354980505000049P,4434
202303,2,354980505000051P,4998
202303,1,354980505000052P,4980
202303,1,354980505000054P,4025
202303,1,354980505000055P,3985
202303,1,354980505000061P,3046
202303,1,354980505000061P,3616
202303,1,354980505000061P,3624
202303,1,354980505000061P,3626
202303,1,354980505000062P,5261
202303,1,354980505000062P,5262
202303,1,354980505000065P,5242
202303,1,354980505000065P,5252
202303,2,354980505000065P,5258
202303,1,354980505000066P,5224
202303,4,354980505000067P,5364
202303,1,354980505000067P,5405
202303,1,354980505000068P,5272
202303,1,354980505000068P,5395
202303,1,354980505000068P,5415
202303,1,354980505000068P,5429
202303,1,354980505000072P,4592
202303,1,354980505000072P,4635
202303,1,354980505000073P,4480
202303,1,354980505000076P,5050
202303,1,354980505000076P,5061
202303,1,354980505000076P,5115
202303,1,354980505000079P,3962
202303,1,354980505000079P,3977
202303,1,354980505000080P,4043
202303,1,354980505000080P,4058
202303,1,354980505000082P,3083
202303,1,354980505000082P,3604
202303,1,354980505000084P,3091
202303,1,354980505000085P,3038
202303,1,354980505000085P,3107
202303,1,354980505000087P,3052
202303,1,354980505000089P,5265
202303,2,354980505000089P,5268
202303,1,354980505000089P,5309
202303,1,354980505000090P,5291
202303,1,354980505000094P,4962
202303,1,354980505000094P,5003
202303,1,354980505000094P,5004
202303,1,354980505000094P,7564
202303,1,354980505000095P,4963
202303,1,354980505000095P,4968
202303,1,354980505000096P,5037
202303,1,354980505000102P,4159
202303,1,354980505000102P,4161
202303,1,354980505000106P,3099
202303,1,354980505000107P,3042
202303,1,354980505000107P,3070
202303,1,354980505000108P,3053
202303,1,354980505000109P,3018
202303,1,354980505000109P,3060
202303,3,354980505000110P,3021
202303,1,354980505000110P,3063
202303,1,354980505000110P,3090
202303,1,354980505000111P,3049
202303,1,354980505000113P,4331
202303,1,354980505000113P,4332
202303,1,354980505000114P,4306
202303,2,354980505000114P,4307
202303,1,354980505000114P,4323
202303,1,354980505000114P,4324
202303,1,354980505000115P,4327
202303,1,354980505000116P,4309
202303,1,354980505000116P,4381
202303,1,354980505000118P,4346
202303,1,354980505000118P,4357
202303,2,354980505000119P,4336
202303,2,354980505000119P,4337
202303,1,354980505000119P,4349
202303,1,354980505000122P,6125
202303,1,354980505000122P,6136
202303,6,354980505000123P,6094
202303,2,354980505000123P,6123
202303,1,354980505000124P,6144
202303,2,354980505000127P,5447
202303,1,354980505000127P,5449
202303,1,354980505000128P,5460
202303,2,354980505000130P,5457
202303,1,354980505000130P,5459
202303,2,354980505000132P,4400
202303,1,354980505000134P,5721
202303,1,354980505000135P,5720
202303,2,354980505000135P,6090
202303,2,354980505000138P,5624
202303,1,354980505000138P,5626
202303,1,354980505000138P,5659
202303,2,354980505000138P,5682
202303,2,354980505000139P,6232
202303,2,354980505000140P,6244
202303,1,354980505000140P,6263
202303,1,354980505000142P,6229
202303,5,354980505000145P,5677
202303,1,354980505000145P,5734
202303,1,354980505000148P,5580
202303,1,354980505000148P,5758
202303,1,354980505000149P,5599
202303,1,354980505000149P,5627
202303,2,354980505000149P,5754
202303,1,354980505000151P,5762
202303,1,354980505000152P,5764
202303,2,354980505000152P,6267
202303,1,354980505000152P,6270
202303,2,354980505000157P,6237
202303,1,354980505000158P,6224
202303,1,354980505000159P,6227
202303,1,354980505000159P,6252
202303,1,354980505000166P,5686
202303,1,354980505000171P,5863
202303,1,354980505000171P,5869
202303,1,354980505000171P,5875
202303,3,354980505000171P,5877
202303,3,354980505000174P,6155
202303,3,354980505000174P,6165
202303,7,354980505000174P,6166
202303,3,354980505000174P,6167
202303,6,354980505000174P,6168
202303,7,354980505000174P,6169
202303,2,354980505000174P,6172
202303,2,354980505000174P,6215
202303,4,354980505000175P,6178
202303,1,354980505000175P,6183
202303,1,354980505000178P,6157
202303,2,354980505000178P,6159
202303,1,354980505000178P,6205
202303,1,354980505000179P,6383
202303,1,354980505000179P,6386
202303,1,354980505000182P,6351
202303,1,354980505000184P,6313
202303,1,354980505000184P,6328
202303,1,354980505000184P,6370
202303,1,354980505000187P,10407
202303,1,354980505000191P,7106
202303,2,354980505000193P,6492
202303,2,354980505000193P,6498
202303,1,354980505000197P,6013
202303,5,354980505000201P,5813
202303,1,354980505000204P,5795
202303,1,354980505000204P,5797
202303,3,354980505000207P,1193
202303,1,354980505000207P,1224
202303,2,354980505000207P,1269
202303,1,354980505000207P,2575
202303,1,354980505000208P,1183
202303,1,354980505000208P,1192
202303,1,354980505000208P,1196
202303,1,354980505000209P,1159
202303,1,354980505000209P,1262
202303,1,354980505000209P,1263
202303,1,354980505000211P,2648
202303,1,354980505000213P,1147
202303,1,354980505000213P,1222
202303,1,354980505000213P,1291
202303,1,354980505000215P,1186
202303,1,354980505000215P,1252
202303,1,354980505000216P,1188
202303,1,354980505000216P,1223
202303,1,354980505000217P,1175
202303,1,354980505000218P,2577
202303,1,354980505000221P,2591
202303,1,354980505000221P,2617
202303,1,354980505000221P,2631
202303,1,354980505000221P,2661
202303,1,354980505000221P,2669
202303,2,354980505000221P,2709
202303,4,354980505000222P,4548
202303,1,354980505000225P,1179
202303,1,354980505000225P,1284
202303,1,354980505000225P,1286
202303,1,354980505000226P,1296
202303,2,354980505000226P,1298
202303,1,354980505000227P,2275
202303,1,354980505000227P,2276
202303,1,354980505000227P,2355
202303,1,354980505000228P,2270
202303,1,354980505000230P,2264
202303,1,354980505000230P,2347
202303,1,354980505000230P,2358
202303,1,354980505000232P,2359
202303,1,354980505000233P,2233
202303,1,354980505000233P,2240
202303,1,354980505000234P,1243
202303,1,354980505000235P,2693
202303,1,354980505000237P,2610
202303,1,354980505000237P,2612
202303,1,354980505000237P,2613
202303,1,354980505000237P,2672
202303,1,354980505000238P,3292
202303,1,354980505000239P,1206
202303,1,354980505000239P,2587
202303,1,354980505000239P,2604
202303,2,354980505000239P,2606
202303,1,354980505000239P,2609
202303,1,354980505000239P,2649
202303,1,354980505000239P,2705
202303,1,354980505000241P,1968
202303,1,354980505000241P,1969
202303,1,354980505000242P,1963
202303,3,354980505000242P,1965
202303,1,354980505000243P,1947
202303,1,354980505000247P,2281
202303,1,354980505000247P,2318
202303,1,354980505000247P,2319
202303,1,354980505000248P,2223
202303,2,354980505000256P,1972
202303,1,354980505000256P,1973
202303,2,354980505000256P,1981
202303,1,354980505000256P,2095
202303,3,354980505000258P,1991
202303,1,354980505000258P,1993
202303,1,354980505000258P,2127
202303,1,354980505000259P,2013
202303,2,354980505000261P,1935
202303,1,354980505000261P,1940
202303,2,354980505000262P,1647
202303,1,354980505000262P,1649
202303,2,354980505000262P,1661
202303,1,354980505000263P,1644
202303,1,354980505000266P,2287
202303,2,354980505000266P,2311
202303,1,354980505000266P,2312
202303,1,354980505000266P,2331
202303,3,354980505000267P,2305
202303,1,354980505000267P,2307
202303,2,354980505000274P,3357
202303,1,354980505000278P,2139
202303,1,354980505000278P,2142
202303,1,354980505000278P,2143
202303,1,354980505000278P,2181
202303,1,354980505000280P,2018
202303,1,354980505000280P,2019
202303,1,354980505000280P,2034
202303,1,354980505000281P,1948
202303,2,354980505000281P,2048
202303,1,354980505000281P,2049
202303,1,354980505000281P,2098
202303,2,354980505000282P,2050
202303,2,354980505000282P,2063
202303,1,354980505000283P,2107
202303,1,354980505000283P,2120
202303,1,354980505000283P,2122
202303,2,354980505000284P,1686
202303,1,354980505000284P,1693
202303,2,354980505000284P,1696
202303,1,354980505000285P,1634
202303,1,354980505000285P,1635
202303,1,354980505000285P,1636
202303,2,354980505000286P,1744
202303,1,354980505000286P,1747
202303,1,354980505000290P,1004
202303,1,354980505000296P,3350
202303,2,354980505000296P,3699
202303,1,354980505000296P,3702
202303,1,354980505000299P,3444
202303,1,354980505000299P,3755
202303,1,354980505000300P,3448
202303,1,354980505000300P,3454
202303,2,354980505000300P,4295
202303,2,354980505000301P,3364
202303,1,354980505000301P,3367
202303,1,354980505000301P,3397
202303,1,354980505000302P,3460
202303,1,354980505000302P,3466
202303,1,354980505000302P,3470
202303,1,354980505000304P,2719
202303,1,354980505000304P,2726
202303,1,354980505000306P,2076
202303,2,354980505000306P,2077
202303,1,354980505000306P,2079
202303,1,354980505000306P,2080
202303,1,354980505000307P,2057
202303,1,354980505000308P,1951
