mes_ano,notificacoes,censitario,quarteirao
202310,1,354980505000612P,5305
202310,1,354980505000612P,5350
202310,1,354980505000613P,5330
202310,1,354980505000629P,1127
202310,1,354980505000635P,1556
202310,1,354980505000636P,1461
202310,1,354980505000636P,1559
202310,1,354980505000638P,2955
202310,1,354980505000646P,1385
202310,1,354980505000649P,3557
202310,1,354980505000655P,1402
202310,1,354980505000657P,10251
202310,1,354980505000659P,9257
202310,1,354980505000660P,9258
202310,1,354980505000665P,1506
202310,1,354980505000667P,1450
202310,1,354980505000668P,8102
202310,1,354980505000669P,3846
202310,2,354980505000674P,3821
202310,2,354980505000677P,3498
202310,1,354980505000678P,1512
202310,1,354980505000679P,7506
202310,1,354980505000680P,1361
202310,1,354980505000681P,1347
202310,1,354980505000681P,1355
202310,2,354980505000686P,5532
202310,1,354980505000689P,5450
202310,1,354980505000693P,5710
202310,1,354980505000695P,5703
202310,1,354980505000697P,6230
202310,1,354980505000698P,6247
202310,1,354980505000699P,5586
202310,1,354980505000700P,5632
202310,1,354980505000701P,5592
202310,1,354980505000706P,5565
202310,1,354980505000706P,5656
202310,1,354980505000716P,5637
202310,2,354980505000716P,5664
202310,1,354980505000717P,6226
202310,1,354980505000717P,6240
202310,1,354980505000723P,5645
202310,1,354980505000726P,5847
202310,1,354980505000727P,5563
202310,1,354980505000728P,5840
202310,1,354980505000729P,5832
202310,1,354980505000731P,5552
202310,2,354980505000741P,6290
202310,1,354980505000747P,6427
202310,1,354980505000757P,6277
202310,1,354980505000762P,5568
202310,1,354980505000763P,5793
202310,2,354980505000764P,5942
202310,1,354980505000770P,4181
202310,1,354980505000781P,6284
202310,3,354980505000788P,10408
202310,1,354980505000789P,6412
202310,1,354980505000792P,6036
202310,1,354980505000793P,5121
202310,2,354980505000793P,5139
202310,1,354980505000796P,4796
202310,2,354980505000804P,9307
202310,5,354980505000807P,9313
202310,2,354980505000813P,4300
202310,1,354980505000820P,6282
202310,1,354980505000822P,5957
202310,1,354980505000824P,2325
202310,1,354980505000825P,2267
202310,1,354980505000829P,1139
202310,1,354980505000833P,2286
202310,1,354980505000838P,2227
202310,1,354980505000844P,2069
202310,1,354980505000846P,1989
202310,1,354980505000848P,2105
202310,1,354980505000850P,1779
202310,1,354980505000850P,1786
202310,1,354980505000854P,3361
202310,1,354980505000856P,1037
202310,1,354980505000857P,2175
202310,1,354980505000859P,995
202310,1,354980505000865P,1782
202310,1,354980505000871P,3714
202310,2,354980505000873P,7762
202310,1,354980505000873P,7763
202310,1,354980505000878P,3535
202310,1,354980505000879P,1701
202310,1,354980505000879P,1705
202310,1,354980505000882P,1630
202310,1,354980505000883P,1660
202310,1,354980505000884P,1632
202310,1,354980505000885P,761
202310,1,354980505000887P,948
202310,2,354980505000889P,987
202310,1,354980505000901P,426
202310,1,354980505000907P,3136
202310,1,354980505000910P,3317
202310,1,354980505000911P,3315
202310,1,354980505000911P,7391
202310,1,354980505000913P,445
202310,1,354980505000916P,799
202310,1,354980505000917P,811
202310,1,354980505000920P,462
202310,1,354980505000921P,460
202310,1,354980505000924P,376
202310,1,354980505000927P,2020
202310,1,354980505000938P,500
202310,1,354980505000952P,84
202310,1,354980505000954P,8539
202310,1,354980505000955P,8570
202310,1,354980505000958P,9145
202310,1,354980505000966P,8691
202310,1,354980505000968P,8684
202310,1,354980505000971P,8702
202310,3,354980505000971P,9321
202310,1,354980505000971P,9332
202310,1,354980505000976P,8042
202310,1,354980505000977P,8039
202310,1,354980505000987P,9294
202310,1,354980505000989P,7941
202310,1,354980505000990P,7953
202310,1,354980505000993P,8465
202310,7,354980505001017P,9316
202310,1,354980505001018P,1894
202310,1,354980505001027P,730
202310,1,354980505001029P,1925
202310,2,354980505001030P,7519
202310,4,354980505001031P,7359
202310,2,354980505001034P,7343
202310,1,354980505001036P,7358
202310,2,354980505001037P,1872
202310,1,354980505001043P,1821
202310,1,354980505001052P,567
202310,1,354980505001052P,7880
202310,1,354980505001055P,10277
202310,3,354980505001058P,10276
202310,1,354980505001065P,4206
202310,1,354980505001067P,7978
202310,1,354980505001069P,5165
202310,3,354980505001070P,4843
202310,1,354980505001071P,4881
202310,1,354980505001074P,4934
202310,2,354980505001080P,4910
202310,1,354980505001082P,5501
202310,2,354980505001087P,4469
202310,1,354980505001090P,5098
202310,1,354980505001092P,4081
202310,1,354980505001100P,3989
202310,1,354980505001104P,4412
202310,1,354980505001116P,2644
202310,1,354980505001116P,2713
202310,1,354980505001120P,1651
202310,3,354980505001122P,3681
202310,1,354980505001122P,3683
202310,1,354980505001122P,3737
202310,1,354980505001124P,2750
202310,1,354980505001129P,3189
202310,1,354980505001132P,880
202310,1,354980505001135P,2336
202310,1,354980505001139P,1033
202310,1,354980505001147P,6295
202310,1,354980505001148P,5621
202310,1,354980505001152P,5852
202310,1,354980505001153P,5881
202310,2,354980505001154P,4808
202310,1,354980505001156P,6485
202310,1,354980505001156P,6490
202310,1,354980505001157P,6501
202310,1,354980505001162P,148
202310,2,354980505001162P,9003
202310,1,354980505001163P,9351
202310,1,354980505001163P,9352
202310,1,354980505001168P,5226
202310,1,354980505001169P,5440
202310,1,354980505001175P,3932
202310,1,354980505001176P,3902
202310,1,354980505001182P,1394
202310,1,354980505001185P,2716
202310,1,354980505001188P,4288
202310,1,354980505001189P,1721
202310,1,354980505001196P,2665
202310,2,354980505001196P,2715
202310,1,354980505001198P,3358
202310,1,354980505001198P,3417
202310,2,354980505001203P,4264
202310,1,354980505001209P,3435
202310,3,354980505001215P,3241
202310,2,354980505001220P,4753
202310,1,354980505001221P,8474
202310,1,354980505001222P,7859
202310,1,354980505001228P,6214
202310,2,354980505001230P,6544
202310,1,354980505001234P,5549
202310,1,354980505001236P,6549
202310,1,354980505001240P,5587
202310,1,354980505001246P,5945
202310,1,354980505001251P,5744
202310,1,354980505001259P,9167
202310,3,354980505001262P,8492
202310,1,354980505001263P,1471
202310,2,354980505001265P,10249
202310,1,354980505001267P,9318
202310,2,354980505001267P,9330
202310,1,354980505001267P,9946
202310,1,354980505001269P,8905
202310,1,354980510000007P,6693
202310,1,354980510000008P,6694
202310,1,354980510000021P,7243
202310,1,354980510000021P,7246
202310,1,354980510000028P,6582
202310,1,354980510000031P,6658
202310,1,354980510000034P,6789
202310,1,354980510000040P,7227
202310,1,354980510000041P,6703
202310,1,354980510000048P,6835
202310,1,354980510000050P,6827
202310,1,354980510000050P,6829
202310,1,354980510000054P,6807
202310,1,354980510000056P,8751
202310,1,354980510000060P,9497
202310,1,354980510000061P,9478
202310,1,354980510000067P,6715
202310,1,354980510000067P,6722
202310,1,354980510000076P,10845
202310,1,354980510000082P,6632
202310,1,354980510000083P,6708
202310,1,354980510000084P,6637
202310,1,354980510000084P,6641
202310,1,354980510000085P,6750
202310,1,354980510000085P,7719
202310,1,354980510000086P,6870
202310,1,354980510000086P,6886
202310,1,354980510000086P,6896
202310,1,354980510000090P,6743
202310,1,354980510000094P,6927
202310,1,354980510000094P,6929
202310,1,354980510000094P,6933
202310,6,354980510000101P,9308
202310,1,354980520000005P,638
202310,2,354980520000013P,645
202310,1,354980520000020P,9304
202310,1,354980520000021P,269
202310,1,354980520000028P,9320
