mes_ano,notificacoes,censitario,quarteirao
202208,1,354980505000423P,1015
202208,1,354980505000425P,4328
202208,1,354980505000432P,6185
202208,1,354980505000432P,6190
202208,1,354980505000441P,2229
202208,1,354980505000441P,2245
202208,1,354980505000441P,2285
202208,1,354980505000457P,2900
202208,1,354980505000459P,1456
202208,3,354980505000460P,1843
202208,1,354980505000465P,1481
202208,1,354980505000465P,1507
202208,1,354980505000472P,1024
202208,1,354980505000476P,20
202208,1,354980505000480P,7046
202208,1,354980505000482P,4742
202208,1,354980505000506P,6128
202208,2,354980505000513P,6537
202208,1,354980505000522P,2684
202208,1,354980505000524P,8361
202208,1,354980505000531P,2202
202208,1,354980505000531P,2204
202208,1,354980505000531P,3295
202208,1,354980505000533P,1959
202208,1,354980505000536P,778
202208,1,354980505000536P,781
202208,1,354980505000537P,472
202208,1,354980505000537P,476
202208,1,354980505000537P,478
202208,2,354980505000537P,9814
202208,4,354980505000538P,7553
202208,1,354980505000569P,6046
202208,1,354980505000578P,4564
202208,1,354980505000585P,4669
202208,1,354980505000587P,4042
202208,1,354980505000590P,3982
202208,1,354980505000591P,4152
202208,1,354980505000596P,3634
202208,1,354980505000598P,5236
202208,1,354980505000598P,5259
202208,1,354980505000598P,5293
202208,1,354980505000598P,5295
202208,1,354980505000600P,5260
202208,3,354980505000601P,5228
202208,1,354980505000601P,5320
202208,1,354980505000604P,5018
202208,1,354980505000606P,3941
202208,1,354980505000608P,3017
202208,1,354980505000610P,5203
202208,1,354980505000610P,5301
202208,1,354980505000620P,4709
202208,1,354980505000623P,4154
202208,1,354980505000625P,3615
202208,1,354980505000631P,1112
202208,1,354980505000632P,1114
202208,1,354980505000634P,1399
202208,1,354980505000635P,1460
202208,1,354980505000636P,1583
202208,1,354980505000637P,2956
202208,1,354980505000639P,1121
202208,1,354980505000641P,1589
202208,1,354980505000645P,1598
202208,1,354980505000648P,3582
202208,1,354980505000651P,2420
202208,1,354980505000651P,2513
202208,1,354980505000652P,2529
202208,1,354980505000653P,1488
202208,1,354980505000655P,1574
202208,3,354980505000657P,10251
202208,2,354980505000659P,9257
202208,1,354980505000668P,8102
202208,1,354980505000673P,3780
202208,1,354980505000677P,3497
202208,1,354980505000678P,7507
202208,1,354980505000679P,7506
202208,2,354980505000682P,4363
202208,2,354980505000689P,5469
202208,1,354980505000695P,5676
202208,1,354980505000697P,6243
202208,1,354980505000698P,6248
202208,1,354980505000706P,5564
202208,1,354980505000706P,5656
202208,1,354980505000707P,5668
202208,1,354980505000708P,6242
202208,1,354980505000712P,6365
202208,1,354980505000713P,6266
202208,1,354980505000717P,6240
202208,1,354980505000718P,5602
202208,1,354980505000725P,5652
202208,1,354980505000726P,5846
202208,1,354980505000729P,5833
202208,1,354980505000731P,5543
202208,1,354980505000731P,5544
202208,1,354980505000735P,6377
202208,1,354980505000737P,6292
202208,1,354980505000741P,6406
202208,1,354980505000745P,5979
202208,1,354980505000746P,6470
202208,1,354980505000747P,6428
202208,1,354980505000747P,6471
202208,1,354980505000749P,6467
202208,2,354980505000754P,6022
202208,2,354980505000757P,6277
202208,1,354980505000758P,5776
202208,1,354980505000762P,5792
202208,3,354980505000764P,5942
202208,3,354980505000775P,10296
202208,2,354980505000777P,4906
202208,1,354980505000778P,6287
202208,1,354980505000778P,6344
202208,2,354980505000778P,6347
202208,1,354980505000784P,10412
202208,1,354980505000788P,10408
202208,1,354980505000789P,6412
202208,1,354980505000804P,9299
202208,1,354980505000805P,8799
202208,1,354980505000805P,9713
202208,11,354980505000807P,9313
202208,1,354980505000813P,4300
202208,1,354980505000820P,6301
202208,1,354980505000822P,5962
202208,1,354980505000824P,2324
202208,1,354980505000825P,2267
202208,2,354980505000827P,2357
202208,1,354980505000829P,1139
202208,1,354980505000832P,10290
202208,1,354980505000833P,2296
202208,1,354980505000835P,2301
202208,1,354980505000840P,3342
202208,1,354980505000840P,3395
202208,1,354980505000843P,3477
202208,1,354980505000850P,1778
202208,1,354980505000851P,1777
202208,1,354980505000853P,3736
202208,1,354980505000855P,3411
202208,1,354980505000856P,1037
202208,1,354980505000857P,2179
202208,1,354980505000859P,1000
202208,1,354980505000860P,877
202208,1,354980505000861P,831
202208,1,354980505000865P,1787
202208,1,354980505000869P,3724
202208,1,354980505000873P,7775
202208,1,354980505000875P,3518
202208,1,354980505000879P,1702
202208,1,354980505000879P,8114
202208,1,354980505000881P,759
202208,1,354980505000882P,1630
202208,1,354980505000885P,1642
202208,2,354980505000887P,932
202208,1,354980505000892P,946
202208,1,354980505000893P,977
202208,1,354980505000893P,980
202208,1,354980505000894P,975
202208,1,354980505000894P,976
202208,2,354980505000895P,720
202208,2,354980505000896P,920
202208,1,354980505000897P,973
202208,1,354980505000900P,7535
202208,1,354980505000901P,415
202208,1,354980505000901P,428
202208,1,354980505000903P,419
202208,1,354980505000904P,3161
202208,1,354980505000906P,3146
202208,1,354980505000908P,326
202208,1,354980505000908P,334
202208,1,354980505000909P,676
202208,1,354980505000911P,7391
202208,1,354980505000912P,443
202208,1,354980505000913P,444
202208,1,354980505000914P,440
202208,1,354980505000914P,470
202208,1,354980505000915P,435
202208,1,354980505000919P,1736
202208,1,354980505000920P,462
202208,2,354980505000921P,460
202208,1,354980505000922P,707
202208,1,354980505000924P,376
202208,4,354980505000930P,9345
202208,1,354980505000942P,8430
202208,1,354980505000944P,129
202208,1,354980505000947P,90
202208,1,354980505000947P,91
202208,1,354980505000949P,155
202208,1,354980505000950P,104
202208,1,354980505000951P,108
202208,1,354980505000954P,8545
202208,2,354980505000957P,9371
202208,1,354980505000960P,9179
202208,1,354980505000968P,9040
202208,1,354980505000970P,9023
202208,2,354980505000971P,9321
202208,1,354980505000971P,9332
202208,1,354980505000975P,9109
202208,1,354980505000976P,8042
202208,1,354980505000977P,8038
202208,1,354980505000979P,8073
202208,3,354980505000987P,10428
202208,1,354980505000989P,7941
202208,1,354980505000991P,7931
202208,4,354980505000999P,8438
202208,1,354980505001009P,9393
202208,15,354980505001017P,9316
202208,1,354980505001018P,1907
202208,3,354980505001023P,9270
202208,1,354980505001024P,3143
202208,1,354980505001026P,8271
202208,1,354980505001027P,7693
202208,4,354980505001029P,1925
202208,2,354980505001031P,7359
202208,2,354980505001034P,7343
202208,2,354980505001036P,7358
202208,1,354980505001037P,1872
202208,3,354980505001043P,1821
202208,1,354980505001048P,9816
202208,1,354980505001051P,554
202208,1,354980505001052P,7881
202208,1,354980505001055P,10277
202208,1,354980505001058P,10276
202208,1,354980505001061P,288
202208,2,354980505001064P,5149
202208,1,354980505001068P,9831
202208,1,354980505001072P,10309
202208,1,354980505001077P,8333
202208,1,354980505001080P,4910
202208,1,354980505001082P,5499
202208,1,354980505001086P,4563
202208,1,354980505001088P,4543
202208,1,354980505001088P,4550
202208,1,354980505001100P,3989
202208,1,354980505001105P,4451
202208,1,354980505001108P,2916
202208,1,354980505001110P,2473
202208,1,354980505001111P,2520
202208,1,354980505001113P,5489
202208,1,354980505001119P,2671
202208,1,354980505001120P,1651
202208,1,354980505001121P,1652
202208,1,354980505001126P,1961
202208,1,354980505001126P,1962
202208,1,354980505001129P,3152
202208,1,354980505001134P,2292
202208,1,354980505001134P,2294
202208,2,354980505001135P,2336
202208,1,354980505001138P,774
202208,1,354980505001138P,1032
202208,2,354980505001139P,1017
202208,1,354980505001142P,2200
202208,1,354980505001146P,6389
202208,1,354980505001147P,6295
202208,1,354980505001147P,6353
202208,1,354980505001148P,5663
202208,1,354980505001149P,5662
202208,1,354980505001149P,6062
202208,1,354980505001152P,5911
202208,1,354980505001152P,5912
202208,1,354980505001153P,5880
202208,1,354980505001153P,5903
202208,2,354980505001154P,4788
202208,1,354980505001154P,4801
202208,4,354980505001154P,4808
202208,1,354980505001155P,4768
202208,1,354980505001155P,4778
202208,1,354980505001157P,6491
202208,1,354980505001159P,6531
202208,1,354980505001162P,8229
202208,2,354980505001162P,9003
202208,3,354980505001162P,9346
202208,2,354980505001163P,9352
202208,1,354980505001180P,727
202208,1,354980505001182P,1606
202208,1,354980505001185P,2565
202208,1,354980505001188P,4288
202208,1,354980505001191P,3415
202208,1,354980505001193P,1137
202208,1,354980505001193P,1762
202208,1,354980505001198P,3400
202208,1,354980505001204P,3678
202208,1,354980505001207P,916
202208,1,354980505001207P,986
202208,1,354980505001212P,9
202208,1,354980505001215P,3241
202208,5,354980505001220P,4753
202208,1,354980505001228P,6214
202208,1,354980505001234P,6163
202208,1,354980505001237P,7522
202208,1,354980505001259P,9164
202208,1,354980505001262P,7980
202208,2,354980505001262P,8492
202208,1,354980505001263P,1471
202208,1,354980505001265P,10249
202208,3,354980505001267P,9330
202208,2,354980505001267P,10433
202208,1,354980505001271P,8502
202208,1,354980505001273P,8520
202208,1,354980510000009P,7211
202208,1,354980510000021P,7264
202208,1,354980510000021P,7272
202208,1,354980510000021P,7277
202208,1,354980510000029P,6642
202208,1,354980510000036P,6767
202208,1,354980510000036P,6813
202208,2,354980510000039P,7232
202208,1,354980510000041P,6691
202208,1,354980510000042P,6615
202208,1,354980510000048P,6834
202208,1,354980510000048P,6835
202208,1,354980510000052P,8391
202208,1,354980510000053P,6749
202208,1,354980510000056P,8746
202208,1,354980510000059P,8729
202208,1,354980510000059P,9500
202208,1,354980510000063P,8723
202208,1,354980510000063P,8731
202208,1,354980510000069P,9309
202208,1,354980510000072P,9527
202208,1,354980510000076P,10845
202208,1,354980510000078P,8996
202208,1,354980510000079P,9312
202208,1,354980510000085P,6750
202208,1,354980510000085P,7725
202208,5,354980510000101P,9308
202208,1,354980520000013P,648
202208,1,354980520000017P,9359
202208,1,354980520000020P,9304
202208,1,354980520000022P,191
