mes_ano,notificacoes,censitario,quarteirao
202312,1,354980505000357P,2431
202312,1,354980505000360P,1072
202312,1,354980505000360P,2476
202312,1,354980505000363P,1408
202312,1,354980505000369P,1595
202312,1,354980505000372P,9242
202312,1,354980505000373P,7303
202312,1,354980505000376P,3201
202312,1,354980505000379P,3168
202312,1,354980505000383P,3586
202312,1,354980505000384P,3548
202312,1,354980505000384P,3587
202312,1,354980505000385P,3906
202312,1,354980505000386P,3552
202312,2,354980505000398P,1438
202312,1,354980505000399P,1449
202312,1,354980505000400P,1417
202312,1,354980505000404P,3933
202312,1,354980505000414P,3500
202312,1,354980505000424P,3658
202312,2,354980505000424P,4171
202312,1,354980505000428P,5669
202312,1,354980505000437P,7513
202312,1,354980505000440P,5922
202312,1,354980505000448P,2309
202312,1,354980505000449P,3701
202312,2,354980505000460P,1843
202312,1,354980505000476P,37
202312,1,354980505000480P,7040
202312,1,354980505000506P,6128
202312,1,354980505000512P,6542
202312,1,354980505000515P,7108
202312,1,354980505000521P,4533
202312,1,354980505000523P,3515
202312,1,354980505000531P,2202
202312,1,354980505000536P,783
202312,1,354980505000537P,473
202312,1,354980505000538P,7553
202312,1,354980505000578P,4564
202312,1,354980505000583P,4013
202312,1,354980505000588P,4005
202312,1,354980505000589P,4093
202312,1,354980505000591P,4018
202312,1,354980505000592P,5367
202312,1,354980505000598P,5296
202312,1,354980505000598P,5402
202312,1,354980505000599P,5322
202312,1,354980505000602P,4693
202312,1,354980505000607P,3976
202312,2,354980505000611P,5310
202312,1,354980505000612P,5304
202312,1,354980505000612P,5329
202312,1,354980505000612P,5350
202312,1,354980505000618P,3866
202312,1,354980505000625P,4156
202312,1,354980505000626P,4128
202312,1,354980505000629P,1086
202312,1,354980505000629P,1127
202312,1,354980505000634P,1399
202312,1,354980505000637P,2956
202312,1,354980505000638P,2947
202312,1,354980505000638P,2949
202312,1,354980505000641P,1589
202312,1,354980505000642P,1397
202312,1,354980505000643P,1462
202312,1,354980505000644P,1572
202312,1,354980505000648P,3576
202312,1,354980505000649P,3594
202312,1,354980505000652P,4280
202312,1,354980505000655P,1542
202312,2,354980505000655P,1549
202312,2,354980505000659P,9257
202312,1,354980505000664P,1499
202312,1,354980505000665P,1435
202312,1,354980505000679P,7506
202312,1,354980505000689P,5452
202312,2,354980505000691P,5456
202312,1,354980505000695P,5705
202312,1,354980505000700P,5632
202312,1,354980505000718P,5602
202312,1,354980505000719P,5603
202312,1,354980505000721P,5618
202312,1,354980505000726P,5899
202312,1,354980505000731P,5542
202312,1,354980505000732P,6210
202312,1,354980505000734P,6373
202312,1,354980505000745P,6474
202312,1,354980505000746P,6417
202312,1,354980505000750P,5983
202312,1,354980505000750P,5992
202312,1,354980505000751P,6034
202312,2,354980505000757P,6277
202312,2,354980505000764P,5942
202312,1,354980505000770P,4184
202312,1,354980505000770P,5129
202312,1,354980505000771P,5122
202312,1,354980505000771P,5132
202312,1,354980505000771P,5144
202312,1,354980505000778P,6344
202312,1,354980505000779P,6339
202312,1,354980505000780P,6306
202312,1,354980505000789P,6412
202312,1,354980505000793P,5121
202312,1,354980505000801P,8664
202312,2,354980505000804P,9307
202312,1,354980505000807P,9313
202312,1,354980505000809P,8305
202312,2,354980505000813P,4300
202312,1,354980505000817P,10267
202312,2,354980505000819P,10266
202312,1,354980505000820P,6301
202312,2,354980505000821P,5958
202312,1,354980505000827P,2357
202312,2,354980505000828P,1980
202312,1,354980505000829P,1300
202312,3,354980505000840P,3342
202312,1,354980505000854P,3344
202312,1,354980505000855P,3418
202312,2,354980505000865P,1787
202312,1,354980505000869P,3669
202312,1,354980505000882P,1674
202312,1,354980505000883P,1658
202312,1,354980505000887P,948
202312,1,354980505000893P,977
202312,1,354980505000894P,975
202312,1,354980505000901P,416
202312,1,354980505000901P,418
202312,1,354980505000903P,411
202312,1,354980505000908P,330
202312,1,354980505000910P,3293
202312,1,354980505000911P,3315
202312,1,354980505000913P,452
202312,1,354980505000917P,812
202312,1,354980505000921P,458
202312,1,354980505000921P,468
202312,1,354980505000924P,370
202312,1,354980505000926P,2008
202312,1,354980505000927P,2020
202312,1,354980505000928P,1715
202312,1,354980505000929P,1759
202312,1,354980505000938P,500
202312,1,354980505000940P,8197
202312,1,354980505000941P,8192
202312,1,354980505000943P,141
202312,1,354980505000950P,97
202312,1,354980505000950P,104
202312,1,354980505000954P,8542
202312,1,354980505000957P,9371
202312,1,354980505000969P,9032
202312,1,354980505000976P,8042
202312,1,354980505000977P,8035
202312,2,354980505000987P,10428
202312,1,354980505000991P,7931
202312,2,354980505000999P,8438
202312,1,354980505001008P,8587
202312,10,354980505001017P,9316
202312,1,354980505001018P,1894
202312,1,354980505001027P,730
202312,1,354980505001027P,744
202312,1,354980505001029P,1925
202312,1,354980505001031P,7359
202312,2,354980505001036P,7358
202312,4,354980505001041P,1853
202312,1,354980505001043P,1821
202312,1,354980505001053P,7875
202312,1,354980505001058P,10276
202312,2,354980505001064P,5149
202312,2,354980505001070P,4843
202312,1,354980505001072P,10309
202312,1,354980505001073P,4932
202312,1,354980505001080P,4910
202312,2,354980505001082P,5501
202312,1,354980505001087P,4469
202312,1,354980505001094P,4612
202312,1,354980505001111P,2482
202312,2,354980505001112P,5199
202312,1,354980505001112P,5218
202312,1,354980505001116P,2562
202312,1,354980505001122P,3681
202312,1,354980505001126P,2010
202312,1,354980505001132P,880
202312,1,354980505001139P,1017
202312,1,354980505001153P,5903
202312,1,354980505001154P,4808
202312,1,354980505001157P,6487
202312,1,354980505001162P,7493
202312,2,354980505001162P,9003
202312,1,354980505001162P,9326
202312,4,354980505001162P,9346
202312,1,354980505001163P,9352
202312,1,354980505001168P,5397
202312,1,354980505001171P,1129
202312,1,354980505001189P,1719
202312,1,354980505001193P,1137
202312,1,354980505001193P,1138
202312,1,354980505001200P,2316
202312,2,354980505001203P,4264
202312,1,354980505001212P,45
202312,1,354980505001215P,3241
202312,1,354980505001215P,7312
202312,1,354980505001220P,4753
202312,1,354980505001228P,6214
202312,1,354980505001234P,5549
202312,1,354980505001234P,6153
202312,1,354980505001239P,5537
202312,1,354980505001243P,10263
202312,1,354980505001249P,7324
202312,1,354980505001251P,5743
202312,2,354980505001251P,5744
202312,1,354980505001252P,5741
202312,1,354980505001260P,9161
202312,1,354980505001260P,9162
202312,4,354980505001262P,8492
202312,1,354980505001263P,1471
202312,3,354980505001265P,10249
202312,2,354980505001267P,10433
202312,1,354980510000021P,7265
202312,1,354980510000028P,6582
202312,1,354980510000029P,6642
202312,1,354980510000040P,7219
202312,1,354980510000040P,7228
202312,1,354980510000041P,6691
202312,1,354980510000043P,6684
202312,1,354980510000046P,6614
202312,1,354980510000048P,6833
202312,1,354980510000048P,6834
202312,1,354980510000059P,8729
202312,1,354980510000060P,9490
202312,3,354980510000069P,9309
202312,1,354980510000075P,9310
202312,1,354980510000076P,10845
202312,1,354980510000082P,6632
202312,1,354980510000084P,6631
202312,2,354980510000085P,6709
202312,1,354980510000088P,7739
202312,1,354980510000091P,7807
202312,1,354980510000092P,7652
202312,1,354980510000094P,6939
202312,2,354980510000101P,9308
202312,1,354980520000013P,7435
202312,2,354980520000019P,569
202312,3,354980520000019P,571
202312,2,354980520000019P,572
202312,1,354980520000019P,574
202312,4,354980520000019P,604
202312,1,354980520000020P,9304
202312,1,354980520000020P,9349
