mes_ano,notificacoes,censitario,quarteirao
202204,1,354980505000052P,4989
202204,1,354980505000052P,5072
202204,1,354980505000054P,3937
202204,1,354980505000054P,3968
202204,1,354980505000054P,4107
202204,1,354980505000054P,4108
202204,2,354980505000055P,3985
202204,1,354980505000055P,4051
202204,1,354980505000055P,4077
202204,1,354980505000055P,4122
202204,1,354980505000055P,4148
202204,1,354980505000056P,3641
202204,1,354980505000056P,4086
202204,2,354980505000058P,3614
202204,1,354980505000058P,3637
202204,1,354980505000058P,3648
202204,3,354980505000059P,3607
202204,1,354980505000061P,3028
202204,2,354980505000061P,3040
202204,1,354980505000062P,5261
202204,2,354980505000062P,5262
202204,2,354980505000062P,5288
202204,1,354980505000062P,5324
202204,2,354980505000065P,5241
202204,1,354980505000065P,5242
202204,1,354980505000065P,5253
202204,1,354980505000065P,5254
202204,1,354980505000065P,5255
202204,1,354980505000066P,5224
202204,1,354980505000066P,5377
202204,1,354980505000066P,5421
202204,4,354980505000067P,5223
202204,4,354980505000067P,5364
202204,1,354980505000067P,5406
202204,1,354980505000068P,5272
202204,3,354980505000068P,5380
202204,1,354980505000068P,5395
202204,1,354980505000068P,5415
202204,1,354980505000068P,5429
202204,2,354980505000070P,4625
202204,1,354980505000070P,4626
202204,4,354980505000070P,4640
202204,1,354980505000070P,4652
202204,1,354980505000070P,4660
202204,3,354980505000071P,4603
202204,4,354980505000071P,4649
202204,1,354980505000071P,4650
202204,1,354980505000072P,4623
202204,1,354980505000072P,4628
202204,2,354980505000072P,4634
202204,1,354980505000072P,4655
202204,1,354980505000073P,4415
202204,8,354980505000073P,4480
202204,1,354980505000073P,4535
202204,1,354980505000073P,4691
202204,2,354980505000075P,4970
202204,1,354980505000075P,5000
202204,1,354980505000075P,5056
202204,1,354980505000076P,4957
202204,1,354980505000076P,5005
202204,1,354980505000076P,5040
202204,1,354980505000076P,5052
202204,1,354980505000076P,5061
202204,2,354980505000076P,5074
202204,1,354980505000076P,5115
202204,1,354980505000079P,3946
202204,2,354980505000079P,3962
202204,2,354980505000079P,4037
202204,1,354980505000080P,3631
202204,1,354980505000080P,4043
202204,1,354980505000080P,4058
202204,1,354980505000080P,4071
202204,1,354980505000080P,4124
202204,1,354980505000081P,3600
202204,1,354980505000081P,3609
202204,1,354980505000081P,3632
202204,1,354980505000082P,3083
202204,1,354980505000083P,3051
202204,1,354980505000083P,3075
202204,1,354980505000084P,3093
202204,1,354980505000085P,3038
202204,1,354980505000085P,3104
202204,1,354980505000087P,3020
202204,1,354980505000087P,3052
202204,2,354980505000089P,5248
202204,1,354980505000089P,5265
202204,1,354980505000089P,5337
202204,1,354980505000090P,5235
202204,1,354980505000090P,5245
202204,1,354980505000090P,5246
202204,1,354980505000090P,5284
202204,1,354980505000090P,5291
202204,1,354980505000090P,5311
202204,1,354980505000090P,5315
202204,1,354980505000090P,5316
202204,1,354980505000094P,4962
202204,1,354980505000094P,4979
202204,1,354980505000094P,4987
202204,1,354980505000094P,5006
202204,1,354980505000094P,5010
202204,1,354980505000094P,5025
202204,1,354980505000094P,5033
202204,1,354980505000094P,7564
202204,1,354980505000095P,4956
202204,2,354980505000095P,4968
202204,1,354980505000095P,4978
202204,2,354980505000095P,5011
202204,1,354980505000095P,5042
202204,2,354980505000095P,5436
202204,1,354980505000095P,5437
202204,1,354980505000095P,5438
202204,3,354980505000096P,4952
202204,2,354980505000096P,4986
202204,1,354980505000096P,5030
202204,1,354980505000096P,5036
202204,3,354980505000102P,4161
202204,1,354980505000102P,4168
202204,2,354980505000102P,4169
202204,1,354980505000105P,3635
202204,1,354980505000105P,3650
202204,1,354980505000106P,3047
202204,1,354980505000106P,3099
202204,1,354980505000106P,3109
202204,1,354980505000106P,3603
202204,1,354980505000107P,3071
202204,1,354980505000107P,3074
202204,1,354980505000108P,3053
202204,1,354980505000108P,3066
202204,1,354980505000108P,3079
202204,2,354980505000109P,3030
202204,1,354980505000109P,3081
202204,1,354980505000110P,3021
202204,1,354980505000110P,3080
202204,1,354980505000111P,4296
202204,1,354980505000113P,4344
202204,2,354980505000114P,4307
202204,2,354980505000114P,4322
202204,1,354980505000114P,4323
202204,1,354980505000115P,4313
202204,1,354980505000115P,4320
202204,1,354980505000116P,4305
202204,1,354980505000116P,4361
202204,1,354980505000116P,4379
202204,1,354980505000118P,4345
202204,1,354980505000118P,4355
202204,2,354980505000118P,4356
202204,2,354980505000119P,4310
202204,3,354980505000119P,4337
202204,2,354980505000119P,4353
202204,7,354980505000122P,6124
202204,1,354980505000122P,6125
202204,1,354980505000122P,6135
202204,1,354980505000122P,6137
202204,3,354980505000123P,6094
202204,1,354980505000123P,6123
202204,1,354980505000124P,6096
202204,2,354980505000124P,6101
202204,4,354980505000124P,6102
202204,3,354980505000124P,6144
202204,1,354980505000127P,4401
202204,2,354980505000127P,5449
202204,2,354980505000127P,7462
202204,1,354980505000129P,5446
202204,2,354980505000129P,5448
202204,1,354980505000130P,5444
202204,1,354980505000132P,4399
202204,4,354980505000132P,4400
202204,1,354980505000134P,5562
202204,1,354980505000134P,5572
202204,1,354980505000134P,5674
202204,1,354980505000135P,5571
202204,1,354980505000135P,5720
202204,4,354980505000138P,5557
202204,1,354980505000138P,5577
202204,2,354980505000138P,5624
202204,2,354980505000138P,5626
202204,1,354980505000138P,5682
202204,1,354980505000138P,5683
202204,2,354980505000139P,5558
202204,1,354980505000139P,5559
202204,1,354980505000139P,5560
202204,2,354980505000139P,5561
202204,2,354980505000139P,5713
202204,4,354980505000139P,6233
202204,1,354980505000140P,6244
202204,1,354980505000140P,6246
202204,3,354980505000140P,6249
202204,3,354980505000142P,6229
202204,1,354980505000142P,6239
202204,3,354980505000145P,5677
202204,2,354980505000145P,5734
202204,1,354980505000148P,5578
202204,1,354980505000148P,5580
202204,1,354980505000148P,5746
202204,1,354980505000149P,5555
202204,2,354980505000149P,5556
202204,2,354980505000149P,5599
202204,1,354980505000149P,5627
202204,1,354980505000149P,5754
202204,1,354980505000149P,6086
202204,2,354980505000151P,5640
202204,1,354980505000151P,5761
202204,1,354980505000151P,5762
202204,1,354980505000151P,5763
202204,4,354980505000151P,6268
202204,2,354980505000152P,5764
202204,3,354980505000152P,6236
202204,1,354980505000152P,6255
202204,3,354980505000152P,6267
202204,3,354980505000157P,6237
202204,2,354980505000158P,5665
202204,6,354980505000158P,6224
202204,1,354980505000159P,6227
202204,1,354980505000159P,6252
202204,2,354980505000166P,5595
202204,1,354980505000166P,5641
202204,2,354980505000166P,5686
202204,2,354980505000166P,5689
202204,2,354980505000166P,5691
202204,1,354980505000169P,5851
202204,1,354980505000169P,5890
202204,1,354980505000171P,5864
202204,3,354980505000171P,5871
202204,1,354980505000171P,5872
202204,1,354980505000174P,6164
202204,1,354980505000174P,6166
202204,3,354980505000174P,6168
202204,2,354980505000174P,6169
202204,1,354980505000174P,6172
202204,4,354980505000174P,6215
202204,1,354980505000175P,6175
202204,5,354980505000175P,6178
202204,2,354980505000178P,6157
202204,2,354980505000178P,6159
202204,1,354980505000178P,6207
202204,2,354980505000178P,6212
202204,2,354980505000179P,6311
202204,2,354980505000179P,6383
202204,2,354980505000179P,6384
202204,1,354980505000179P,6385
202204,1,354980505000179P,6386
202204,1,354980505000179P,6388
202204,1,354980505000180P,6296
202204,8,354980505000180P,6316
202204,1,354980505000180P,6317
202204,3,354980505000180P,6319
202204,2,354980505000180P,6326
202204,1,354980505000180P,6379
202204,1,354980505000180P,6392
202204,3,354980505000182P,6314
202204,3,354980505000184P,6328
202204,6,354980505000184P,6354
202204,2,354980505000184P,6370
202204,1,354980505000184P,6374
202204,4,354980505000187P,10407
202204,1,354980505000191P,7106
202204,1,354980505000191P,7107
202204,1,354980505000191P,7297
202204,1,354980505000193P,6021
202204,1,354980505000193P,6038
202204,1,354980505000193P,6495
202204,3,354980505000193P,6497
202204,5,354980505000193P,6498
202204,1,354980505000193P,6499
202204,1,354980505000197P,5990
202204,1,354980505000197P,6030
202204,1,354980505000201P,5716
202204,2,354980505000201P,5766
202204,4,354980505000201P,5813
202204,2,354980505000204P,5795
202204,1,354980505000204P,5797
202204,2,354980505000207P,1148
202204,1,354980505000207P,1165
202204,1,354980505000207P,1193
202204,3,354980505000207P,1201
202204,3,354980505000207P,1214
202204,2,354980505000207P,1236
202204,2,354980505000207P,1269
202204,1,354980505000208P,1170
202204,2,354980505000208P,1198
202204,1,354980505000208P,1275
202204,1,354980505000209P,1152
202204,1,354980505000209P,1163
202204,2,354980505000209P,1216
202204,2,354980505000209P,1262
202204,1,354980505000209P,1276
202204,1,354980505000209P,1289
202204,1,354980505000210P,1250
202204,2,354980505000210P,1260
202204,1,354980505000210P,1265
202204,1,354980505000211P,1154
202204,2,354980505000211P,1221
202204,1,354980505000211P,2656
202204,3,354980505000211P,2708
202204,3,354980505000211P,2712
202204,1,354980505000212P,1149
202204,1,354980505000212P,1200
202204,1,354980505000212P,1220
202204,1,354980505000212P,2583
202204,2,354980505000213P,1168
202204,1,354980505000213P,1199
202204,3,354980505000213P,1213
202204,1,354980505000213P,1291
202204,1,354980505000214P,1143
202204,2,354980505000215P,1153
202204,2,354980505000216P,1188
202204,1,354980505000216P,1244
202204,2,354980505000217P,1240
202204,1,354980505000217P,1259
202204,3,354980505000218P,1178
202204,1,354980505000218P,1189
202204,2,354980505000218P,1231
202204,1,354980505000218P,2664
202204,1,354980505000221P,2570
202204,1,354980505000221P,2571
202204,1,354980505000221P,2590
202204,1,354980505000221P,2591
202204,2,354980505000221P,2607
202204,1,354980505000221P,2651
202204,5,354980505000222P,4548
202204,1,354980505000224P,1166
202204,1,354980505000225P,1179
202204,1,354980505000225P,1229
202204,1,354980505000225P,1230
202204,3,354980505000225P,1286
202204,1,354980505000226P,1295
202204,1,354980505000226P,1296
202204,1,354980505000226P,1297
202204,5,354980505000226P,1298
202204,6,354980505000227P,2268
202204,1,354980505000227P,2326
202204,2,354980505000227P,2355
202204,2,354980505000228P,2270
202204,1,354980505000228P,2271
202204,1,354980505000230P,2254
202204,2,354980505000230P,2283
202204,2,354980505000230P,2347
202204,2,354980505000230P,2358
202204,1,354980505000232P,2255
202204,1,354980505000232P,2356
202204,2,354980505000232P,2359
202204,1,354980505000233P,2248
202204,1,354980505000233P,2249
202204,2,354980505000233P,2330
202204,1,354980505000234P,1243
202204,1,354980505000234P,1246
202204,1,354980505000234P,2639
202204,1,354980505000235P,2626
202204,2,354980505000235P,2660
202204,1,354980505000235P,2692
202204,1,354980505000235P,2693
202204,1,354980505000235P,2697
202204,1,354980505000237P,2610
202204,1,354980505000237P,2613
202204,1,354980505000237P,2642
202204,1,354980505000237P,2653
202204,4,354980505000237P,2666
202204,1,354980505000237P,2672
202204,2,354980505000238P,2659
202204,2,354980505000238P,2685
202204,1,354980505000238P,3292
202204,1,354980505000239P,1206
202204,1,354980505000239P,2587
202204,1,354980505000239P,2649
202204,1,354980505000239P,2683
202204,1,354980505000241P,1967
202204,1,354980505000242P,1963
202204,1,354980505000242P,1964
202204,1,354980505000242P,1966
202204,1,354980505000243P,1941
202204,1,354980505000243P,1944
202204,1,354980505000243P,1947
202204,1,354980505000247P,2282
202204,2,354980505000247P,2318
202204,1,354980505000247P,2319
202204,2,354980505000248P,2221
202204,1,354980505000248P,2222
202204,1,354980505000248P,2338
202204,1,354980505000248P,2345
202204,1,354980505000252P,3391
202204,2,354980505000252P,3393
202204,2,354980505000252P,3406
202204,1,354980505000252P,3408
202204,1,354980505000252P,3409
202204,1,354980505000256P,1972
202204,2,354980505000256P,1973
202204,1,354980505000256P,1994
202204,1,354980505000256P,2095
202204,1,354980505000258P,1991
202204,1,354980505000258P,2011
202204,3,354980505000258P,2127
202204,1,354980505000259P,2028
202204,1,354980505000261P,1934
202204,1,354980505000261P,1937
202204,1,354980505000261P,1938
202204,1,354980505000261P,1940
202204,1,354980505000262P,1626
202204,1,354980505000262P,1647
202204,4,354980505000262P,1661
202204,1,354980505000263P,1625
202204,2,354980505000263P,1640
202204,3,354980505000263P,1643
202204,1,354980505000263P,1644
202204,1,354980505000266P,2287
202204,1,354980505000266P,2311
202204,2,354980505000267P,2305
202204,1,354980505000267P,2306
202204,1,354980505000267P,2307
202204,1,354980505000274P,3324
202204,1,354980505000274P,3343
202204,1,354980505000274P,3355
202204,7,354980505000274P,3371
202204,4,354980505000274P,3378
202204,2,354980505000274P,3381
202204,7,354980505000276P,3302
202204,3,354980505000277P,2218
202204,1,354980505000278P,2140
202204,1,354980505000278P,2141
202204,4,354980505000278P,2142
202204,1,354980505000278P,2143
202204,2,354980505000278P,2145
202204,3,354980505000279P,2017
202204,1,354980505000279P,2032
202204,2,354980505000279P,2033
202204,4,354980505000280P,2019
202204,1,354980505000280P,2030
202204,1,354980505000281P,2047
202204,2,354980505000281P,2049
202204,1,354980505000281P,2064
202204,2,354980505000281P,2087
202204,1,354980505000282P,2046
202204,8,354980505000282P,2050
202204,1,354980505000282P,2051
202204,1,354980505000282P,2061
202204,2,354980505000282P,2063
202204,1,354980505000283P,2106
202204,2,354980505000283P,2107
202204,1,354980505000283P,2111
202204,2,354980505000283P,2117
202204,2,354980505000283P,2120
202204,3,354980505000283P,2121
202204,2,354980505000283P,2122
202204,1,354980505000284P,1678
202204,1,354980505000284P,1685
202204,2,354980505000284P,1686
202204,2,354980505000284P,1692
202204,1,354980505000284P,1710
202204,2,354980505000285P,1633
202204,2,354980505000285P,1635
202204,2,354980505000285P,1637
202204,1,354980505000285P,1638
202204,2,354980505000285P,1664
202204,1,354980505000286P,1747
202204,1,354980505000290P,1004
202204,1,354980505000290P,1005
202204,1,354980505000296P,3340
202204,1,354980505000296P,3686
202204,2,354980505000296P,3700
202204,2,354980505000296P,3702
202204,1,354980505000299P,3444
202204,1,354980505000299P,3445
202204,5,354980505000299P,3446
202204,2,354980505000299P,3447
202204,3,354980505000299P,3752
202204,4,354980505000299P,3754
202204,3,354980505000299P,4294
202204,2,354980505000300P,3319
202204,5,354980505000300P,3429
202204,1,354980505000300P,3448
202204,2,354980505000300P,3450
202204,1,354980505000300P,3452
202204,1,354980505000300P,3453
202204,4,354980505000300P,4295
202204,1,354980505000301P,3321
202204,3,354980505000301P,3363
202204,3,354980505000301P,3364
202204,3,354980505000301P,3365
202204,1,354980505000301P,3367
202204,2,354980505000301P,3368
202204,2,354980505000301P,3369
202204,1,354980505000301P,3370
202204,1,354980505000301P,3397
202204,1,354980505000302P,3462
202204,2,354980505000302P,3463
202204,2,354980505000302P,3464
202204,1,354980505000302P,3467
202204,1,354980505000302P,3468
202204,1,354980505000302P,3469
202204,1,354980505000302P,3470
202204,6,354980505000302P,7427
202204,1,354980505000304P,2719
202204,1,354980505000304P,2720
202204,1,354980505000304P,2721
202204,1,354980505000304P,2723
202204,1,354980505000306P,2075
202204,1,354980505000306P,2076
202204,1,354980505000306P,2078
202204,2,354980505000306P,2079
202204,2,354980505000307P,2043
202204,1,354980505000307P,2054
202204,2,354980505000307P,2057
202204,1,354980505000308P,1951
202204,1,354980505000308P,2090
202204,1,354980505000309P,2066
202204,1,354980505000309P,2086
202204,1,354980505000310P,1953
202204,3,354980505000310P,1976
202204,1,354980505000310P,1978
202204,3,354980505000312P,2026
202204,1,354980505000312P,2039
202204,2,354980505000313P,2021
202204,1,354980505000313P,2024
202204,3,354980505000313P,2027
202204,4,354980505000313P,2036
202204,1,354980505000314P,1985
202204,2,354980505000314P,2001
202204,1,354980505000315P,1691
202204,1,354980505000315P,1698
202204,1,354980505000315P,1699
202204,1,354980505000315P,1700
202204,1,354980505000315P,1708
202204,1,354980505000315P,1712
202204,1,354980505000315P,1713
202204,1,354980505000315P,1714
202204,1,354980505000317P,767
202204,2,354980505000317P,1683
202204,1,354980505000317P,1688
202204,1,354980505000328P,954
202204,2,354980505000328P,956
202204,1,354980505000328P,957
202204,1,354980505000329P,718
202204,2,354980505000329P,930
202204,1,354980505000329P,959
202204,3,354980505000329P,962
202204,1,354980505000329P,963
202204,1,354980505000330P,836
202204,3,354980505000330P,837
202204,1,354980505000330P,859
202204,1,354980505000330P,860
202204,3,354980505000333P,1315
202204,2,354980505000333P,1329
202204,1,354980505000333P,1349
202204,2,354980505000334P,1305
202204,2,354980505000334P,1307
202204,3,354980505000334P,1312
202204,2,354980505000334P,1316
202204,1,354980505000334P,1318
202204,1,354980505000334P,1324
202204,1,354980505000334P,1330
202204,2,354980505000334P,1339
202204,1,354980505000334P,1341
202204,2,354980505000334P,1366
202204,2,354980505000336P,2961
202204,2,354980505000336P,2991
202204,1,354980505000337P,2432
202204,1,354980505000337P,2439
202204,3,354980505000337P,2440
202204,1,354980505000337P,2451
202204,2,354980505000337P,2483
202204,1,354980505000338P,2418
202204,1,354980505000338P,2449
202204,1,354980505000339P,2417
202204,1,354980505000339P,2464
202204,1,354980505000339P,2474
202204,5,354980505000340P,2491
202204,2,354980505000341P,1060
202204,2,354980505000341P,1062
202204,1,354980505000341P,1076
202204,1,354980505000341P,1115
202204,1,354980505000341P,1134
202204,1,354980505000341P,2438
202204,1,354980505000344P,1306
202204,3,354980505000344P,1359
202204,1,354980505000344P,1360
202204,4,354980505000344P,1371
202204,3,354980505000344P,2390
202204,1,354980505000347P,1304
202204,1,354980505000347P,1322
202204,2,354980505000348P,1343
202204,1,354980505000348P,1362
202204,1,354980505000348P,1370
202204,2,354980505000348P,1377
202204,1,354980505000349P,1614
202204,1,354980505000349P,1615
202204,1,354980505000349P,1618
202204,1,354980505000349P,1620
202204,2,354980505000349P,1621
202204,1,354980505000349P,2919
202204,4,354980505000351P,2933
202204,1,354980505000351P,2939
202204,1,354980505000351P,2988
202204,1,354980505000351P,3001
202204,1,354980505000352P,2942
202204,1,354980505000352P,3547
202204,2,354980505000352P,3562
202204,2,354980505000352P,3575
202204,1,354980505000352P,3593
202204,3,354980505000353P,2953
202204,1,354980505000353P,2981
202204,2,354980505000353P,3012
202204,1,354980505000354P,2971
202204,1,354980505000354P,3559
202204,2,354980505000355P,2466
202204,2,354980505000357P,2427
202204,4,354980505000357P,2527
202204,1,354980505000357P,2532
202204,3,354980505000358P,2508
202204,1,354980505000358P,2510
202204,1,354980505000358P,2533
202204,1,354980505000359P,2475
202204,1,354980505000359P,2525
202204,2,354980505000360P,1072
202204,2,354980505000360P,2437
202204,1,354980505000360P,2441
202204,2,354980505000360P,2476
202204,1,354980505000360P,2500
202204,3,354980505000363P,1443
202204,3,354980505000363P,1469
202204,2,354980505000364P,1404
202204,2,354980505000364P,1405
202204,4,354980505000365P,1494
202204,1,354980505000365P,1517
202204,1,354980505000365P,1530
202204,2,354980505000365P,1533
202204,2,354980505000365P,1534
202204,3,354980505000366P,1523
202204,2,354980505000366P,1532
202204,2,354980505000368P,1521
202204,1,354980505000368P,1599
202204,2,354980505000369P,1571
202204,2,354980505000369P,1584
202204,1,354980505000369P,1588
202204,1,354980505000372P,1566
202204,8,354980505000372P,1603
202204,6,354980505000373P,7303
202204,1,354980505000375P,3156
202204,1,354980505000375P,3179
202204,1,354980505000375P,3195
202204,1,354980505000375P,3200
202204,1,354980505000375P,3210
202204,2,354980505000376P,3129
202204,3,354980505000376P,3154
202204,4,354980505000376P,3178
202204,1,354980505000376P,3194
202204,2,354980505000376P,3209
202204,1,354980505000376P,3219
202204,1,354980505000378P,3163
202204,5,354980505000378P,3164
202204,2,354980505000378P,3165
202204,2,354980505000378P,3173
202204,1,354980505000378P,3174
202204,2,354980505000379P,3158
202204,1,354980505000379P,3159
202204,1,354980505000379P,3168
202204,1,354980505000379P,3172
202204,1,354980505000379P,3215
202204,1,354980505000381P,2951
202204,1,354980505000381P,2982
202204,1,354980505000381P,3567
202204,2,354980505000381P,3574
202204,2,354980505000383P,3585
202204,4,354980505000383P,3586
202204,2,354980505000384P,3563
202204,2,354980505000384P,3584
202204,1,354980505000385P,3908
202204,1,354980505000385P,3917
202204,1,354980505000385P,3920
202204,1,354980505000386P,3555
202204,2,354980505000387P,3869
202204,1,354980505000387P,3870
202204,1,354980505000387P,3895
202204,1,354980505000387P,3919
202204,1,354980505000387P,3925
202204,4,354980505000388P,3868
202204,4,354980505000388P,3875
202204,1,354980505000388P,3894
202204,1,354980505000390P,3479
202204,1,354980505000390P,3488
202204,1,354980505000391P,2446
202204,1,354980505000392P,2536
202204,1,354980505000392P,2543
202204,1,354980505000392P,2544
202204,1,354980505000398P,1438
202204,1,354980505000398P,1452
202204,2,354980505000398P,1514
202204,2,354980505000398P,1591
202204,1,354980505000399P,1425
202204,2,354980505000399P,1495
202204,1,354980505000399P,1510
202204,3,354980505000400P,1413
202204,5,354980505000400P,1414
202204,1,354980505000400P,1415
202204,3,354980505000400P,1417
202204,1,354980505000400P,1424
202204,2,354980505000400P,1474
202204,1,354980505000404P,3911
202204,1,354980505000404P,3931
202204,1,354980505000407P,3784
202204,1,354980505000407P,3811
202204,3,354980505000407P,3837
202204,3,354980505000408P,3825
202204,2,354980505000408P,3831
202204,1,354980505000408P,3833
202204,1,354980505000408P,3844
202204,1,354980505000409P,3503
202204,1,354980505000409P,3787
202204,2,354980505000409P,3801
202204,1,354980505000413P,3799
202204,1,354980505000413P,3843
202204,7,354980505000413P,3858
202204,1,354980505000416P,3485
202204,1,354980505000416P,3486
202204,1,354980505000416P,3487
202204,2,354980505000422P,2169
202204,2,354980505000424P,3656
202204,4,354980505000424P,4171
202204,2,354980505000425P,4369
202204,3,354980505000426P,5609
202204,1,354980505000426P,5647
202204,2,354980505000426P,5670
202204,11,354980505000428P,5669
202204,1,354980505000429P,5855
202204,3,354980505000429P,5861
202204,1,354980505000432P,6174
202204,2,354980505000432P,6190
202204,1,354980505000432P,6191
202204,4,354980505000434P,6304
202204,1,354980505000437P,6280
202204,1,354980505000437P,6514
202204,1,354980505000437P,6520
202204,1,354980505000437P,6521
202204,4,354980505000437P,6545
202204,1,354980505000437P,6669
202204,2,354980505000437P,7513
202204,1,354980505000440P,5812
202204,1,354980505000441P,2228
202204,1,354980505000441P,2229
202204,1,354980505000441P,2245
202204,3,354980505000443P,3375
202204,2,354980505000443P,3382
202204,1,354980505000443P,3384
202204,1,354980505000443P,3425
202204,1,354980505000447P,944
202204,1,354980505000447P,2177
202204,3,354980505000448P,2308
202204,2,354980505000449P,3695
202204,6,354980505000449P,3698
202204,2,354980505000449P,3701
202204,3,354980505000449P,3708
202204,1,354980505000449P,3709
202204,2,354980505000450P,3676
202204,3,354980505000450P,3715
202204,6,354980505000450P,3719
202204,1,354980505000450P,3732
202204,1,354980505000457P,1326
202204,2,354980505000457P,1336
202204,1,354980505000457P,2894
202204,1,354980505000457P,2900
202204,2,354980505000457P,2903
202204,2,354980505000459P,1459
202204,2,354980505000459P,1468
202204,8,354980505000460P,1843
202204,1,354980505000462P,3578
202204,1,354980505000462P,3913
202204,1,354980505000465P,1436
202204,1,354980505000465P,1481
202204,1,354980505000465P,1507
202204,1,354980505000466P,2819
202204,2,354980505000467P,2789
202204,2,354980505000468P,2854
202204,1,354980505000472P,936
202204,2,354980505000472P,1018
202204,2,354980505000472P,1022
202204,3,354980505000472P,1023
202204,2,354980505000472P,1024
202204,1,354980505000472P,1025
202204,1,354980505000472P,1026
202204,1,354980505000475P,13
202204,1,354980505000475P,14
202204,1,354980505000475P,25
202204,1,354980505000475P,33
202204,2,354980505000475P,34
202204,1,354980505000475P,42
202204,1,354980505000475P,51
202204,2,354980505000476P,3
202204,1,354980505000476P,5
202204,1,354980505000476P,6
202204,1,354980505000476P,15
202204,2,354980505000476P,20
202204,2,354980505000477P,26
202204,1,354980505000477P,29
202204,1,354980505000477P,30
202204,1,354980505000477P,31
202204,1,354980505000480P,7035
202204,2,354980505000480P,7040
202204,1,354980505000482P,4746
202204,3,354980505000483P,679
202204,2,354980505000498P,1548
202204,1,354980505000498P,1564
202204,1,354980505000498P,7694
202204,1,354980505000504P,4806
202204,6,354980505000506P,6122
202204,1,354980505000506P,6128
202204,2,354980505000506P,6129
202204,3,354980505000506P,6130
202204,4,354980505000506P,6132
202204,4,354980505000507P,5733
202204,4,354980505000511P,9339
202204,10,354980505000512P,6542
202204,1,354980505000513P,6444
202204,5,354980505000513P,6537
202204,4,354980505000515P,7108
202204,1,354980505000516P,6447
202204,1,354980505000516P,6665
202204,2,354980505000516P,6666
202204,2,354980505000516P,7114
202204,1,354980505000516P,7127
202204,3,354980505000516P,7128
202204,4,354980505000520P,4695
202204,7,354980505000521P,4533
202204,1,354980505000522P,2552
202204,2,354980505000522P,2586
202204,2,354980505000523P,3508
202204,3,354980505000523P,3509
202204,1,354980505000523P,3510
202204,1,354980505000523P,3513
202204,3,354980505000523P,3515
202204,1,354980505000524P,8355
202204,1,354980505000524P,8362
202204,2,354980505000525P,2823
202204,1,354980505000525P,2855
202204,2,354980505000526P,2783
202204,2,354980505000526P,2784
202204,2,354980505000526P,2859
202204,1,354980505000527P,2804
202204,1,354980505000527P,2839
202204,2,354980505000528P,2833
202204,1,354980505000531P,2183
202204,2,354980505000531P,3295
202204,1,354980505000532P,2194
202204,1,354980505000532P,2197
202204,1,354980505000532P,2205
202204,3,354980505000532P,3310
202204,3,354980505000532P,3312
202204,1,354980505000533P,1959
202204,2,354980505000533P,2006
202204,1,354980505000533P,2136
202204,1,354980505000533P,2182
202204,3,354980505000535P,772
202204,1,354980505000535P,775
202204,1,354980505000535P,777
202204,1,354980505000535P,789
202204,1,354980505000535P,797
202204,2,354980505000535P,798
