mes_ano,notificacoes,censitario,quarteirao
202209,1,354980505000227P,2268
202209,2,354980505000230P,2358
202209,1,354980505000232P,2354
202209,1,354980505000232P,2356
202209,1,354980505000233P,2249
202209,1,354980505000237P,2666
202209,1,354980505000239P,2604
202209,1,354980505000242P,1963
202209,2,354980505000247P,2282
202209,1,354980505000262P,1661
202209,1,354980505000263P,1643
202209,1,354980505000266P,2287
202209,1,354980505000266P,2315
202209,1,354980505000267P,2305
202209,1,354980505000267P,2306
202209,1,354980505000274P,3355
202209,2,354980505000276P,3302
202209,1,354980505000277P,2218
202209,1,354980505000279P,2033
202209,1,354980505000279P,2089
202209,1,354980505000281P,2049
202209,2,354980505000283P,2108
202209,1,354980505000283P,2110
202209,1,354980505000285P,1633
202209,1,354980505000285P,1635
202209,1,354980505000286P,1744
202209,1,354980505000296P,3349
202209,1,354980505000296P,3702
202209,1,354980505000300P,3451
202209,1,354980505000301P,3367
202209,1,354980505000301P,3397
202209,1,354980505000302P,3460
202209,1,354980505000302P,7427
202209,1,354980505000306P,2076
202209,2,354980505000308P,1951
202209,2,354980505000310P,1976
202209,1,354980505000312P,2112
202209,1,354980505000313P,2009
202209,1,354980505000315P,1712
202209,1,354980505000328P,956
202209,4,354980505000329P,962
202209,1,354980505000330P,863
202209,1,354980505000334P,1312
202209,1,354980505000336P,2991
202209,1,354980505000357P,2462
202209,1,354980505000358P,2486
202209,1,354980505000358P,2516
202209,1,354980505000359P,2475
202209,1,354980505000363P,1443
202209,2,354980505000364P,1403
202209,1,354980505000365P,1534
202209,1,354980505000378P,3163
202209,1,354980505000383P,3585
202209,1,354980505000385P,3908
202209,1,354980505000387P,3896
202209,1,354980505000390P,3490
202209,1,354980505000391P,2545
202209,2,354980505000400P,1417
202209,2,354980505000400P,1424
202209,1,354980505000422P,2003
202209,1,354980505000429P,5861
202209,1,354980505000434P,6304
202209,1,354980505000437P,6420
202209,1,354980505000437P,6446
202209,1,354980505000437P,6545
202209,1,354980505000441P,2237
202209,1,354980505000449P,3695
202209,1,354980505000457P,2898
202209,1,354980505000462P,3549
202209,1,354980505000462P,3913
202209,1,354980505000465P,1543
202209,1,354980505000472P,1018
202209,1,354980505000472P,1023
202209,1,354980505000476P,17
202209,1,354980505000498P,1564
202209,1,354980505000504P,5123
202209,1,354980505000512P,6542
202209,1,354980505000513P,6444
202209,2,354980505000513P,6537
202209,1,354980505000521P,4436
202209,1,354980505000526P,2784
202209,1,354980505000532P,2198
202209,1,354980505000535P,772
202209,1,354980505000537P,477
202209,2,354980505000537P,9814
202209,1,354980505000538P,7553
202209,1,354980505000550P,5434
202209,1,354980505000574P,352
202209,1,354980505000577P,9221
202209,2,354980505000578P,4564
202209,1,354980505000580P,4421
202209,1,354980505000584P,4591
202209,1,354980505000586P,4150
202209,1,354980505000592P,5387
202209,1,354980505000593P,5368
202209,1,354980505000601P,5287
202209,1,354980505000602P,4692
202209,1,354980505000604P,5024
202209,1,354980505000608P,3105
202209,1,354980505000609P,3050
202209,1,354980505000610P,5251
202209,1,354980505000610P,5307
202209,1,354980505000611P,5310
202209,1,354980505000612P,5304
202209,1,354980505000617P,3860
202209,1,354980505000618P,3866
202209,1,354980505000621P,4258
202209,1,354980505000624P,4155
202209,1,354980505000624P,4172
202209,1,354980505000626P,3966
202209,1,354980505000631P,1077
202209,1,354980505000631P,1125
202209,2,354980505000634P,1400
202209,1,354980505000635P,1460
202209,2,354980505000640P,1074
202209,1,354980505000642P,2388
202209,1,354980505000643P,1462
202209,1,354980505000650P,3566
202209,1,354980505000652P,2529
202209,1,354980505000653P,9254
202209,1,354980505000659P,9257
202209,3,354980505000665P,1506
202209,1,354980505000665P,1529
202209,1,354980505000666P,1416
202209,1,354980505000668P,1426
202209,1,354980505000669P,3847
202209,1,354980505000669P,3848
202209,1,354980505000669P,3855
202209,1,354980505000675P,3823
202209,1,354980505000678P,1563
202209,1,354980505000681P,1355
202209,1,354980505000682P,7371
202209,1,354980505000689P,5452
202209,1,354980505000695P,5676
202209,1,354980505000696P,5576
202209,1,354980505000697P,6230
202209,1,354980505000697P,6243
202209,1,354980505000698P,6238
202209,1,354980505000698P,6247
202209,1,354980505000698P,6248
202209,1,354980505000700P,5604
202209,1,354980505000700P,5607
202209,1,354980505000708P,5608
202209,1,354980505000710P,6288
202209,1,354980505000716P,5635
202209,1,354980505000717P,6226
202209,1,354980505000725P,5652
202209,1,354980505000726P,5897
202209,1,354980505000731P,5542
202209,1,354980505000736P,6346
202209,1,354980505000737P,6341
202209,1,354980505000741P,6443
202209,1,354980505000744P,6528
202209,1,354980505000745P,5977
202209,1,354980505000750P,5992
202209,1,354980505000764P,5553
202209,1,354980505000764P,5942
202209,1,354980505000770P,5129
202209,3,354980505000775P,10296
202209,4,354980505000779P,6339
202209,1,354980505000779P,6387
202209,2,354980505000787P,10409
202209,1,354980505000792P,6036
202209,1,354980505000793P,5139
202209,1,354980505000795P,4795
202209,7,354980505000807P,9313
202209,1,354980505000820P,6282
202209,1,354980505000822P,5957
202209,1,354980505000823P,5964
202209,1,354980505000824P,2325
202209,1,354980505000826P,2278
202209,1,354980505000829P,1300
202209,1,354980505000838P,2227
202209,1,354980505000840P,3395
202209,1,354980505000842P,3339
202209,2,354980505000844P,2069
202209,1,354980505000849P,2099
202209,1,354980505000851P,1777
202209,1,354980505000852P,3735
202209,1,354980505000853P,3736
202209,1,354980505000860P,877
202209,1,354980505000861P,850
202209,1,354980505000862P,869
202209,1,354980505000863P,823
202209,1,354980505000863P,848
202209,1,354980505000871P,3714
202209,1,354980505000874P,7792
202209,1,354980505000878P,3531
202209,1,354980505000881P,1670
202209,1,354980505000884P,1663
202209,1,354980505000884P,1672
202209,2,354980505000885P,751
202209,1,354980505000885P,1641
202209,1,354980505000887P,932
202209,1,354980505000889P,987
202209,1,354980505000890P,941
202209,2,354980505000891P,949
202209,2,354980505000892P,953
202209,1,354980505000896P,920
202209,1,354980505000897P,973
202209,1,354980505000898P,966
202209,1,354980505000900P,7528
202209,1,354980505000900P,7529
202209,1,354980505000902P,430
202209,1,354980505000903P,456
202209,1,354980505000906P,3146
202209,1,354980505000909P,676
202209,1,354980505000911P,3299
202209,1,354980505000911P,3315
202209,1,354980505000911P,7391
202209,1,354980505000915P,435
202209,1,354980505000917P,769
202209,1,354980505000917P,1728
202209,1,354980505000921P,468
202209,3,354980505000924P,370
202209,1,354980505000924P,376
202209,1,354980505000929P,2370
202209,1,354980505000930P,9317
202209,1,354980505000930P,10483
202209,1,354980505000938P,500
202209,1,354980505000941P,8172
202209,1,354980505000943P,141
202209,1,354980505000947P,74
202209,1,354980505000949P,157
202209,1,354980505000949P,158
202209,2,354980505000950P,118
202209,1,354980505000957P,9371
202209,1,354980505000959P,9185
202209,1,354980505000961P,9156
202209,1,354980505000961P,9175
202209,1,354980505000964P,545
202209,1,354980505000967P,8670
202209,1,354980505000968P,9034
202209,1,354980505000968P,9040
202209,1,354980505000969P,9027
202209,1,354980505000971P,9321
202209,1,354980505000974P,9086
202209,2,354980505000976P,8042
202209,1,354980505000986P,7985
202209,1,354980505000986P,7986
202209,1,354980505000991P,7948
202209,2,354980505000999P,8438
202209,1,354980505001001P,8439
202209,2,354980505001003P,10430
202209,23,354980505001017P,9316
202209,3,354980505001018P,1894
202209,1,354980505001025P,3220
202209,2,354980505001029P,1925
202209,1,354980505001031P,7359
202209,3,354980505001036P,7358
202209,1,354980505001037P,1872
202209,2,354980505001041P,1853
202209,4,354980505001043P,1821
202209,2,354980505001048P,9816
202209,2,354980505001051P,554
202209,1,354980505001053P,7876
202209,1,354980505001054P,7890
202209,1,354980505001055P,10277
202209,1,354980505001057P,1047
202209,3,354980505001058P,10276
202209,1,354980505001061P,280
202209,1,354980505001064P,5149
202209,1,354980505001066P,5174
202209,1,354980505001068P,9831
202209,1,354980505001075P,6563
202209,1,354980505001075P,6566
202209,1,354980505001076P,7197
202209,1,354980505001080P,4824
202209,1,354980505001080P,4910
202209,2,354980505001082P,5499
202209,1,354980505001083P,5510
202209,1,354980505001088P,4550
202209,1,354980505001090P,5098
202209,1,354980505001091P,5099
202209,1,354980505001092P,4014
202209,1,354980505001093P,4034
202209,1,354980505001105P,4451
202209,1,354980505001106P,4238
202209,1,354980505001107P,4245
202209,1,354980505001110P,2473
202209,1,354980505001113P,5494
202209,1,354980505001115P,4284
202209,1,354980505001116P,2573
202209,1,354980505001120P,1745
202209,1,354980505001121P,1652
202209,2,354980505001125P,2739
202209,1,354980505001134P,2291
202209,1,354980505001134P,2292
202209,1,354980505001138P,774
202209,1,354980505001138P,1029
202209,1,354980505001138P,1031
202209,1,354980505001139P,1017
202209,1,354980505001142P,2196
202209,1,354980505001146P,6322
202209,1,354980505001146P,6356
202209,1,354980505001152P,5905
202209,1,354980505001153P,5903
202209,2,354980505001154P,4808
202209,1,354980505001157P,6460
202209,2,354980505001160P,6037
202209,1,354980505001162P,6771
202209,1,354980505001162P,8229
202209,2,354980505001162P,9003
202209,5,354980505001162P,9346
202209,2,354980505001163P,9351
202209,3,354980505001163P,9352
202209,1,354980505001166P,4633
202209,1,354980505001186P,4283
202209,1,354980505001188P,4288
202209,1,354980505001193P,1762
202209,2,354980505001196P,2665
202209,1,354980505001198P,3400
202209,3,354980505001202P,1791
202209,2,354980505001203P,4264
202209,1,354980505001205P,7419
202209,1,354980505001206P,721
202209,1,354980505001207P,986
202209,1,354980505001210P,1742
202209,1,354980505001214P,8029
202209,3,354980505001215P,3241
202209,1,354980505001220P,3541
202209,1,354980505001224P,9792
202209,4,354980505001230P,6544
202209,1,354980505001237P,7522
202209,1,354980505001239P,5535
202209,1,354980505001240P,5722
202209,1,354980505001244P,4811
202209,1,354980505001252P,5745
202209,2,354980505001262P,8492
202209,2,354980505001265P,10249
202209,1,354980505001267P,10433
202209,1,354980505001271P,8510
202209,1,354980510000007P,6696
202209,1,354980510000007P,6697
202209,1,354980510000021P,7247
202209,2,354980510000021P,7272
202209,1,354980510000039P,7232
202209,1,354980510000043P,6692
202209,1,354980510000046P,6610
202209,1,354980510000048P,6833
202209,1,354980510000050P,6827
202209,1,354980510000054P,6807
202209,1,354980510000057P,8756
202209,1,354980510000057P,8757
202209,1,354980510000058P,9510
202209,1,354980510000060P,9483
202209,1,354980510000066P,8740
202209,1,354980510000066P,8742
202209,3,354980510000069P,9309
202209,3,354980510000075P,9310
202209,1,354980510000079P,9312
202209,1,354980510000083P,6708
202209,1,354980510000084P,6621
202209,1,354980510000084P,6641
202209,1,354980510000085P,6754
202209,1,354980510000086P,6879
202209,1,354980510000088P,7738
202209,1,354980510000091P,7808
202209,1,354980510000091P,7810
202209,1,354980510000092P,7669
202209,1,354980510000093P,7683
202209,1,354980510000094P,6939
202209,3,354980510000101P,9308
202209,1,354980520000024P,9319
202209,1,354980520000025P,219
202209,2,354980520000028P,9320
202209,1,354980520000031P,607
