mes_ano,notificacoes,censitario,quarteirao
202307,1,354980505000767P,5817
202307,1,354980505000770P,5129
202307,1,354980505000778P,6344
202307,1,354980505000778P,6347
202307,1,354980505000784P,10412
202307,1,354980505000787P,10409
202307,1,354980505000789P,6412
202307,1,354980505000793P,5139
202307,4,354980505000807P,9313
202307,1,354980505000825P,2343
202307,1,354980505000827P,2280
202307,1,354980505000832P,10290
202307,1,354980505000833P,2297
202307,1,354980505000834P,2298
202307,1,354980505000836P,2302
202307,1,354980505000842P,3339
202307,1,354980505000843P,3330
202307,1,354980505000846P,1986
202307,1,354980505000853P,3727
202307,1,354980505000860P,876
202307,1,354980505000860P,878
202307,1,354980505000863P,824
202307,1,354980505000871P,3714
202307,1,354980505000872P,3722
202307,1,354980505000873P,7772
202307,1,354980505000873P,7775
202307,1,354980505000874P,3539
202307,1,354980505000875P,3519
202307,1,354980505000879P,1706
202307,1,354980505000882P,760
202307,1,354980505000883P,1659
202307,2,354980505000885P,1642
202307,1,354980505000888P,984
202307,1,354980505000889P,942
202307,1,354980505000891P,949
202307,1,354980505000894P,968
202307,1,354980505000895P,720
202307,1,354980505000898P,965
202307,1,354980505000902P,423
202307,1,354980505000902P,430
202307,1,354980505000906P,3146
202307,2,354980505000909P,324
202307,1,354980505000912P,450
202307,1,354980505000916P,800
202307,1,354980505000916P,805
202307,1,354980505000927P,2020
202307,1,354980505000929P,2370
202307,2,354980505000954P,8542
202307,1,354980505000960P,9180
202307,1,354980505000961P,9174
202307,1,354980505000969P,9032
202307,2,354980505000976P,8042
202307,1,354980505000979P,8062
202307,1,354980505000984P,8007
202307,1,354980505000987P,10428
202307,2,354980505000991P,7931
202307,1,354980505000993P,8463
202307,1,354980505000999P,8438
202307,3,354980505001017P,9316
202307,1,354980505001018P,1894
202307,1,354980505001023P,9270
202307,1,354980505001025P,3220
202307,1,354980505001026P,8271
202307,1,354980505001027P,734
202307,2,354980505001031P,7359
202307,1,354980505001034P,7343
202307,1,354980505001041P,1853
202307,1,354980505001051P,553
202307,2,354980505001052P,567
202307,1,354980505001053P,7889
202307,1,354980505001054P,7895
202307,1,354980505001056P,10278
202307,1,354980505001065P,4211
202307,1,354980505001068P,9831
202307,1,354980505001070P,4843
202307,3,354980505001072P,10309
202307,1,354980505001075P,6569
202307,1,354980505001077P,8345
202307,1,354980505001080P,4910
202307,1,354980505001082P,5501
202307,1,354980505001083P,5512
202307,1,354980505001098P,4024
202307,1,354980505001107P,4246
202307,1,354980505001107P,4247
202307,1,354980505001117P,10245
202307,1,354980505001126P,1975
202307,1,354980505001131P,891
202307,2,354980505001139P,1017
202307,1,354980505001147P,6324
202307,1,354980505001148P,5663
202307,1,354980505001149P,5662
202307,1,354980505001151P,5916
202307,1,354980505001152P,5853
202307,1,354980505001154P,4808
202307,1,354980505001155P,4768
202307,1,354980505001157P,6488
202307,1,354980505001159P,6433
202307,1,354980505001162P,8229
202307,1,354980505001162P,9003
202307,1,354980505001162P,9346
202307,2,354980505001163P,9352
202307,1,354980505001165P,4593
202307,1,354980505001167P,5422
202307,1,354980505001168P,5397
202307,1,354980505001196P,2572
202307,1,354980505001200P,2351
202307,3,354980505001202P,1791
202307,1,354980505001210P,1742
202307,2,354980505001215P,3241
202307,1,354980505001220P,4753
202307,1,354980505001228P,6214
202307,1,354980505001230P,6544
202307,1,354980505001232P,6424
202307,1,354980505001239P,5478
202307,1,354980505001239P,5535
202307,2,354980505001265P,10249
202307,1,354980505001278P,9983
202307,1,354980510000005P,6599
202307,1,354980510000008P,6688
202307,1,354980510000009P,7223
202307,1,354980510000021P,7272
202307,1,354980510000042P,6654
202307,1,354980510000056P,8990
202307,1,354980510000066P,8711
202307,1,354980510000069P,9309
202307,1,354980510000076P,10845
202307,1,354980510000077P,8853
202307,1,354980510000082P,6632
202307,1,354980510000083P,6708
202307,1,354980510000084P,6640
202307,1,354980510000086P,6879
202307,3,354980510000101P,9308
202307,2,354980520000003P,9305
202307,1,354980520000005P,643
202307,1,354980520000013P,635
