mes_ano,notificacoes,censitario,quarteirao
202202,1,354980505000132P,4398
202202,1,354980505000134P,5562
202202,1,354980505000134P,5674
202202,1,354980505000138P,5624
202202,1,354980505000138P,5685
202202,2,354980505000139P,6233
202202,2,354980505000145P,5734
202202,1,354980505000148P,5736
202202,1,354980505000148P,5757
202202,1,354980505000151P,6268
202202,1,354980505000152P,5764
202202,1,354980505000152P,6245
202202,1,354980505000152P,6267
202202,1,354980505000158P,6224
202202,1,354980505000159P,6227
202202,2,354980505000166P,5597
202202,1,354980505000166P,5691
202202,1,354980505000174P,6169
202202,2,354980505000174P,6215
202202,3,354980505000175P,6178
202202,1,354980505000178P,6157
202202,1,354980505000178P,6158
202202,1,354980505000179P,6388
202202,1,354980505000180P,6296
202202,1,354980505000180P,6316
202202,1,354980505000180P,6319
202202,2,354980505000180P,6326
202202,1,354980505000182P,6350
202202,1,354980505000182P,6351
202202,2,354980505000184P,6328
202202,1,354980505000184P,6375
202202,1,354980505000187P,10407
202202,1,354980505000191P,7112
202202,1,354980505000193P,6038
202202,1,354980505000193P,6492
202202,3,354980505000193P,6493
202202,1,354980505000193P,6495
202202,1,354980505000193P,6497
202202,2,354980505000193P,6498
202202,1,354980505000204P,5795
202202,2,354980505000204P,5797
202202,1,354980505000207P,1193
202202,1,354980505000207P,1236
202202,1,354980505000207P,1281
202202,1,354980505000208P,1275
202202,1,354980505000209P,1202
202202,1,354980505000209P,1262
202202,1,354980505000211P,2629
202202,3,354980505000211P,2645
202202,1,354980505000211P,2699
202202,1,354980505000212P,1219
202202,1,354980505000212P,2583
202202,2,354980505000212P,2678
202202,1,354980505000213P,1222
202202,1,354980505000215P,1203
202202,1,354980505000216P,1223
202202,2,354980505000216P,1241
202202,1,354980505000217P,1144
202202,1,354980505000217P,1169
202202,1,354980505000218P,2664
202202,1,354980505000221P,2571
202202,1,354980505000221P,2590
202202,2,354980505000221P,2617
202202,1,354980505000221P,2661
202202,1,354980505000221P,2669
202202,2,354980505000224P,1225
202202,1,354980505000224P,1234
202202,1,354980505000226P,1293
202202,1,354980505000226P,1295
202202,2,354980505000227P,2268
202202,2,354980505000227P,2275
202202,1,354980505000230P,2347
202202,1,354980505000230P,2358
202202,1,354980505000232P,2231
202202,1,354980505000235P,2660
202202,1,354980505000235P,2692
202202,1,354980505000235P,2697
202202,1,354980505000237P,2610
202202,1,354980505000238P,2549
202202,1,354980505000238P,2550
202202,1,354980505000238P,2659
202202,2,354980505000238P,2686
202202,1,354980505000239P,2587
202202,1,354980505000239P,2602
202202,1,354980505000239P,2606
202202,1,354980505000242P,1963
202202,1,354980505000242P,1966
202202,1,354980505000243P,1944
202202,1,354980505000243P,1947
202202,1,354980505000247P,2262
202202,1,354980505000247P,2319
202202,2,354980505000248P,2258
202202,1,354980505000252P,3391
202202,1,354980505000256P,1973
202202,1,354980505000258P,2127
202202,1,354980505000261P,1935
202202,1,354980505000261P,1937
202202,1,354980505000266P,2312
202202,1,354980505000274P,3324
202202,1,354980505000274P,3343
202202,1,354980505000274P,3355
202202,2,354980505000274P,3357
202202,1,354980505000274P,3378
202202,1,354980505000278P,2151
202202,1,354980505000279P,2017
202202,1,354980505000282P,2050
202202,1,354980505000283P,2106
202202,1,354980505000283P,2117
202202,1,354980505000283P,2120
202202,1,354980505000283P,2122
202202,1,354980505000284P,1696
202202,2,354980505000284P,1711
202202,1,354980505000285P,1638
202202,1,354980505000285P,1675
202202,1,354980505000286P,1667
202202,1,354980505000286P,1744
202202,1,354980505000286P,1747
202202,1,354980505000296P,3700
202202,1,354980505000301P,3321
202202,1,354980505000302P,3462
202202,1,354980505000302P,3464
202202,1,354980505000304P,2723
202202,1,354980505000304P,2733
202202,1,354980505000307P,2055
202202,1,354980505000307P,2056
202202,1,354980505000308P,1950
202202,1,354980505000309P,2052
202202,2,354980505000310P,1978
202202,1,354980505000313P,2023
202202,1,354980505000313P,2036
202202,1,354980505000314P,1985
202202,1,354980505000314P,2004
202202,1,354980505000317P,1683
202202,1,354980505000317P,1688
202202,1,354980505000329P,712
202202,1,354980505000329P,959
202202,1,354980505000329P,962
202202,1,354980505000330P,2379
202202,1,354980505000333P,1329
202202,1,354980505000334P,1312
202202,1,354980505000334P,1366
202202,1,354980505000336P,2991
202202,1,354980505000338P,2449
202202,1,354980505000339P,2464
202202,1,354980505000340P,2456
202202,1,354980505000341P,1134
202202,1,354980505000344P,1302
202202,1,354980505000348P,1343
202202,1,354980505000348P,1344
202202,1,354980505000351P,2933
202202,1,354980505000351P,2988
202202,1,354980505000354P,3583
202202,1,354980505000355P,2523
202202,1,354980505000357P,2427
202202,1,354980505000357P,2526
202202,1,354980505000359P,2509
202202,1,354980505000359P,2517
202202,1,354980505000360P,1111
202202,1,354980505000364P,1582
202202,1,354980505000365P,1533
202202,1,354980505000365P,1534
202202,1,354980505000366P,1523
202202,2,354980505000366P,1532
202202,2,354980505000368P,1411
202202,1,354980505000368P,1521
202202,1,354980505000373P,7303
202202,1,354980505000376P,3129
202202,1,354980505000376P,3203
202202,1,354980505000378P,3164
202202,1,354980505000379P,3158
202202,1,354980505000379P,3168
202202,1,354980505000379P,3172
202202,1,354980505000383P,3585
202202,1,354980505000383P,3586
202202,3,354980505000384P,3584
202202,1,354980505000385P,3917
202202,1,354980505000386P,3551
202202,1,354980505000387P,3925
202202,1,354980505000391P,2547
202202,1,354980505000392P,2443
202202,1,354980505000398P,1438
202202,1,354980505000399P,1448
202202,1,354980505000399P,1510
202202,1,354980505000400P,1413
202202,1,354980505000400P,1414
202202,1,354980505000400P,1474
202202,1,354980505000409P,3836
202202,1,354980505000413P,3799
202202,2,354980505000414P,3500
202202,1,354980505000414P,3758
202202,2,354980505000422P,2003
202202,1,354980505000423P,1015
202202,1,354980505000424P,3658
202202,1,354980505000426P,5609
202202,3,354980505000428P,5669
202202,1,354980505000429P,5860
202202,1,354980505000429P,5910
202202,1,354980505000432P,6192
202202,2,354980505000434P,6304
202202,1,354980505000442P,3749
202202,1,354980505000443P,3331
202202,1,354980505000447P,944
202202,1,354980505000449P,3698
202202,1,354980505000449P,3701
202202,1,354980505000449P,3710
202202,3,354980505000450P,3675
202202,1,354980505000450P,3719
202202,1,354980505000450P,3732
202202,3,354980505000451P,2743
202202,1,354980505000451P,2744
202202,1,354980505000457P,1346
202202,1,354980505000459P,1456
202202,1,354980505000459P,1459
202202,1,354980505000460P,1843
202202,1,354980505000462P,3578
202202,1,354980505000462P,3901
202202,1,354980505000465P,1392
202202,1,354980505000465P,1436
202202,1,354980505000465P,1481
202202,2,354980505000465P,8776
202202,1,354980505000472P,1023
202202,1,354980505000482P,4748
202202,1,354980505000483P,679
202202,1,354980505000498P,1564
202202,1,354980505000504P,5123
202202,4,354980505000506P,6129
202202,1,354980505000511P,9339
202202,1,354980505000512P,6542
202202,5,354980505000513P,6444
202202,1,354980505000515P,7108
202202,1,354980505000516P,7114
202202,1,354980505000516P,7128
202202,3,354980505000520P,4695
202202,1,354980505000521P,4408
202202,2,354980505000521P,4533
202202,1,354980505000522P,2551
202202,1,354980505000523P,3509
202202,1,354980505000523P,3510
202202,1,354980505000523P,3512
202202,1,354980505000524P,2728
202202,1,354980505000524P,8358
202202,1,354980505000524P,8359
202202,1,354980505000526P,2783
202202,1,354980505000526P,2849
202202,1,354980505000526P,2859
202202,1,354980505000531P,2183
202202,1,354980505000531P,2202
202202,1,354980505000533P,2134
202202,1,354980505000533P,2173
202202,2,354980505000535P,797
202202,1,354980505000536P,781
202202,2,354980505000537P,9814
202202,6,354980505000538P,7553
202202,1,354980505000564P,377
202202,1,354980505000564P,379
202202,1,354980505000564P,381
202202,1,354980505000568P,312
202202,1,354980505000579P,4547
202202,1,354980505000581P,4462
202202,1,354980505000582P,4136
202202,1,354980505000583P,4013
202202,1,354980505000584P,4596
202202,1,354980505000587P,4016
202202,1,354980505000587P,4277
202202,1,354980505000591P,4057
202202,1,354980505000595P,4432
202202,1,354980505000597P,3628
202202,1,354980505000600P,5292
202202,1,354980505000601P,5289
202202,1,354980505000601P,5314
202202,1,354980505000602P,4692
202202,1,354980505000602P,4693
202202,1,354980505000604P,5063
202202,1,354980505000606P,3938
202202,1,354980505000608P,3017
202202,1,354980505000608P,3025
202202,1,354980505000609P,3036
202202,3,354980505000611P,5310
202202,1,354980505000612P,5308
202202,1,354980505000613P,5238
202202,1,354980505000613P,5392
202202,1,354980505000613P,6081
202202,1,354980505000615P,5001
202202,2,354980505000618P,3866
202202,1,354980505000621P,4256
202202,2,354980505000622P,4253
202202,2,354980505000622P,4262
202202,1,354980505000622P,4265
202202,1,354980505000622P,9460
202202,1,354980505000626P,3966
202202,1,354980505000626P,4128
202202,1,354980505000627P,1128
202202,1,354980505000628P,2454
202202,1,354980505000633P,1382
202202,1,354980505000633P,1508
202202,1,354980505000634P,1410
202202,3,354980505000635P,1556
202202,1,354980505000635P,1558
202202,1,354980505000635P,1580
202202,1,354980505000636P,1559
202202,1,354980505000638P,2955
202202,1,354980505000639P,1121
202202,1,354980505000641P,1589
202202,1,354980505000642P,1396
202202,1,354980505000643P,1462
202202,1,354980505000645P,1578
202202,2,354980505000646P,1602
202202,1,354980505000649P,3594
202202,1,354980505000651P,2531
202202,1,354980505000655P,1402
202202,2,354980505000655P,1579
202202,1,354980505000657P,10251
202202,1,354980505000659P,9257
202202,1,354980505000664P,1499
202202,1,354980505000665P,1435
202202,1,354980505000665P,1506
202202,1,354980505000667P,1608
202202,1,354980505000667P,1609
202202,1,354980505000674P,3806
202202,1,354980505000677P,3762
202202,1,354980505000680P,1308
202202,1,354980505000683P,4303
202202,1,354980505000686P,5466
202202,1,354980505000686P,5527
202202,2,354980505000687P,6103
202202,1,354980505000687P,6107
202202,1,354980505000689P,5451
202202,1,354980505000690P,5536
202202,1,354980505000691P,5454
202202,1,354980505000692P,4393
202202,1,354980505000692P,5445
202202,1,354980505000695P,5704
202202,1,354980505000697P,6243
202202,1,354980505000698P,6238
202202,1,354980505000703P,5643
202202,1,354980505000707P,5667
202202,1,354980505000708P,6242
202202,1,354980505000709P,6219
202202,1,354980505000709P,6298
202202,1,354980505000709P,6357
202202,1,354980505000710P,6288
202202,2,354980505000710P,6325
202202,1,354980505000712P,6329
202202,2,354980505000712P,6365
202202,1,354980505000713P,6225
202202,1,354980505000716P,5664
202202,2,354980505000717P,6226
202202,2,354980505000717P,6240
202202,1,354980505000718P,5602
202202,1,354980505000718P,5617
202202,2,354980505000719P,5603
202202,3,354980505000720P,5601
202202,1,354980505000720P,5631
202202,2,354980505000723P,5610
202202,6,354980505000724P,5589
202202,4,354980505000724P,5653
202202,3,354980505000724P,5694
202202,2,354980505000725P,5652
202202,1,354980505000725P,5672
202202,2,354980505000726P,5846
202202,1,354980505000726P,5901
202202,1,354980505000727P,5563
202202,1,354980505000727P,5843
202202,1,354980505000731P,5542
202202,1,354980505000731P,5547
202202,1,354980505000731P,6088
202202,1,354980505000733P,6196
202202,1,354980505000734P,6371
202202,1,354980505000734P,6373
202202,1,354980505000735P,6372
202202,1,354980505000735P,6376
202202,1,354980505000736P,6349
202202,1,354980505000737P,6340
202202,1,354980505000737P,6341
202202,1,354980505000737P,6345
202202,1,354980505000741P,6290
202202,1,354980505000741P,6543
202202,1,354980505000744P,6528
202202,1,354980505000746P,6429
202202,1,354980505000747P,6427
202202,1,354980505000750P,5997
202202,1,354980505000750P,6040
202202,1,354980505000751P,6027
202202,1,354980505000751P,6502
202202,1,354980505000754P,6022
202202,1,354980505000755P,5934
202202,1,354980505000755P,5939
202202,1,354980505000755P,5941
202202,1,354980505000758P,5776
202202,2,354980505000761P,5799
202202,1,354980505000762P,5568
202202,1,354980505000763P,5793
202202,7,354980505000764P,5942
202202,1,354980505000770P,4181
202202,2,354980505000771P,5143
202202,1,354980505000771P,5144
202202,3,354980505000775P,10296
202202,1,354980505000777P,4906
202202,1,354980505000778P,6344
202202,1,354980505000779P,6339
202202,1,354980505000783P,6285
202202,2,354980505000788P,10408
202202,2,354980505000789P,6412
202202,1,354980505000791P,5968
202202,2,354980505000793P,5121
202202,1,354980505000793P,5128
202202,4,354980505000793P,5139
202202,1,354980505000795P,4797
202202,2,354980505000796P,4780
202202,1,354980505000800P,8951
202202,1,354980505000804P,9299
202202,10,354980505000807P,9313
202202,2,354980505000813P,4300
202202,3,354980505000815P,5948
202202,1,354980505000817P,10267
202202,1,354980505000820P,6301
202202,1,354980505000822P,5957
202202,1,354980505000822P,5959
202202,1,354980505000822P,5962
202202,1,354980505000825P,2343
202202,1,354980505000827P,2357
202202,1,354980505000828P,1974
202202,1,354980505000828P,1980
202202,1,354980505000828P,1996
202202,1,354980505000829P,1141
202202,1,354980505000830P,2157
202202,2,354980505000832P,10290
202202,1,354980505000833P,2286
202202,1,354980505000837P,2225
202202,6,354980505000840P,3395
202202,2,354980505000842P,3385
202202,2,354980505000843P,3386
202202,1,354980505000844P,1983
202202,1,354980505000846P,1990
202202,3,354980505000848P,2125
202202,1,354980505000851P,1772
202202,1,354980505000852P,3687
202202,1,354980505000853P,3727
202202,2,354980505000853P,3736
202202,1,354980505000855P,3418
202202,1,354980505000855P,3419
202202,1,354980505000856P,1045
202202,1,354980505000857P,988
202202,1,354980505000857P,2175
202202,1,354980505000860P,877
202202,1,354980505000862P,869
202202,3,354980505000864P,1766
202202,1,354980505000865P,1782
202202,1,354980505000865P,1784
202202,1,354980505000865P,1787
202202,1,354980505000865P,1790
202202,1,354980505000871P,3704
202202,1,354980505000871P,3714
202202,1,354980505000873P,7771
202202,1,354980505000878P,3531
202202,1,354980505000879P,1702
202202,1,354980505000879P,1705
202202,1,354980505000880P,1695
202202,1,354980505000881P,1669
202202,1,354980505000882P,760
202202,1,354980505000886P,750
202202,1,354980505000886P,754
202202,1,354980505000886P,755
202202,1,354980505000890P,939
202202,1,354980505000890P,940
202202,1,354980505000891P,950
202202,2,354980505000892P,983
202202,1,354980505000893P,977
202202,1,354980505000896P,919
202202,1,354980505000896P,981
202202,1,354980505000897P,982
202202,1,354980505000898P,965
202202,2,354980505000899P,839
202202,1,354980505000902P,429
202202,1,354980505000902P,430
202202,1,354980505000904P,3181
202202,1,354980505000908P,326
202202,1,354980505000909P,676
202202,1,354980505000911P,7391
202202,1,354980505000914P,431
202202,1,354980505000914P,440
202202,1,354980505000915P,436
202202,1,354980505000915P,438
202202,1,354980505000916P,800
202202,1,354980505000916P,801
202202,1,354980505000916P,803
202202,1,354980505000917P,770
202202,1,354980505000917P,811
202202,1,354980505000917P,1729
202202,1,354980505000924P,370
202202,1,354980505000927P,2020
202202,1,354980505000929P,2369
202202,4,354980505000930P,9345
202202,1,354980505000930P,10483
202202,1,354980505000934P,8132
202202,1,354980505000934P,8141
202202,1,354980505000937P,8119
202202,1,354980505000938P,499
202202,1,354980505000942P,8431
202202,2,354980505000943P,142
202202,3,354980505000944P,135
202202,1,354980505000945P,9904
202202,1,354980505000946P,57
202202,1,354980505000946P,64
202202,1,354980505000947P,90
202202,1,354980505000948P,70
202202,1,354980505000948P,73
202202,1,354980505000949P,158
202202,1,354980505000950P,98
202202,1,354980505000950P,103
202202,1,354980505000952P,87
202202,1,354980505000954P,8542
202202,1,354980505000955P,8562
202202,1,354980505000957P,9371
202202,1,354980505000959P,9193
202202,1,354980505000964P,696
202202,1,354980505000966P,8689
202202,1,354980505000966P,8690
202202,1,354980505000966P,8700
202202,3,354980505000967P,8670
202202,1,354980505000969P,9029
202202,1,354980505000969P,9032
202202,1,354980505000969P,9033
202202,1,354980505000970P,9024
202202,11,354980505000971P,9321
202202,1,354980505000975P,9103
202202,5,354980505000976P,8042
202202,2,354980505000978P,8055
202202,3,354980505000979P,8062
202202,1,354980505000980P,8065
202202,1,354980505000981P,8489
202202,1,354980505000983P,8012
202202,1,354980505000984P,8007
202202,2,354980505000987P,10428
202202,1,354980505000988P,10826
202202,1,354980505000989P,7941
202202,2,354980505000989P,7958
202202,1,354980505000990P,7952
202202,1,354980505000990P,7953
202202,2,354980505000990P,7955
202202,3,354980505000990P,7967
202202,1,354980505000991P,7947
202202,3,354980505000991P,7950
202202,1,354980505000992P,3225
202202,1,354980505000993P,8457
202202,2,354980505000999P,8438
202202,1,354980505001001P,8439
202202,1,354980505001004P,7824
202202,1,354980505001004P,7825
202202,1,354980505001004P,7826
202202,1,354980505001011P,9334
202202,1,354980505001013P,9424
202202,43,354980505001017P,9316
202202,2,354980505001018P,1894
202202,1,354980505001023P,9270
202202,1,354980505001025P,3220
202202,5,354980505001029P,1925
202202,3,354980505001030P,7519
202202,1,354980505001031P,7359
202202,3,354980505001034P,7343
202202,1,354980505001036P,7358
202202,3,354980505001041P,1853
202202,1,354980505001043P,1812
202202,4,354980505001043P,1821
202202,1,354980505001046P,2861
202202,2,354980505001052P,564
202202,1,354980505001057P,1047
202202,2,354980505001058P,10276
202202,2,354980505001061P,281
202202,1,354980505001061P,288
202202,1,354980505001061P,7558
202202,1,354980505001064P,4232
202202,4,354980505001064P,5149
202202,1,354980505001065P,4193
202202,1,354980505001065P,4212
202202,1,354980505001068P,9831
202202,3,354980505001069P,5192
202202,3,354980505001070P,4843
202202,1,354980505001070P,4863
202202,2,354980505001074P,4921
202202,1,354980505001075P,6563
202202,1,354980505001076P,7196
202202,6,354980505001080P,4910
202202,2,354980505001082P,5501
202202,1,354980505001086P,4430
202202,1,354980505001088P,4517
202202,1,354980505001088P,4543
202202,1,354980505001088P,4550
202202,1,354980505001091P,5111
202202,1,354980505001094P,4579
202202,2,354980505001095P,4583
202202,1,354980505001095P,4586
202202,1,354980505001100P,3940
202202,1,354980505001101P,3956
202202,1,354980505001104P,4412
202202,1,354980505001106P,4239
202202,1,354980505001107P,4246
202202,1,354980505001109P,2926
202202,1,354980505001110P,2512
202202,1,354980505001112P,5201
202202,1,354980505001114P,2614
202202,3,354980505001115P,4284
202202,1,354980505001118P,2652
202202,1,354980505001118P,2681
202202,1,354980505001119P,2568
202202,1,354980505001119P,2576
202202,1,354980505001122P,3424
202202,2,354980505001122P,3681
202202,2,354980505001123P,3684
202202,1,354980505001124P,2740
202202,1,354980505001124P,2751
202202,1,354980505001125P,2739
202202,2,354980505001126P,1962
202202,2,354980505001126P,2010
202202,1,354980505001129P,3152
202202,1,354980505001131P,894
202202,1,354980505001131P,903
202202,1,354980505001132P,880
202202,2,354980505001133P,893
202202,3,354980505001134P,2294
202202,2,354980505001146P,6323
202202,1,354980505001146P,6389
202202,2,354980505001148P,5663
202202,2,354980505001149P,5662
202202,1,354980505001150P,5654
202202,1,354980505001151P,5894
202202,1,354980505001154P,4791
202202,11,354980505001154P,4808
202202,1,354980505001156P,6485
202202,1,354980505001156P,6489
202202,1,354980505001156P,6490
202202,2,354980505001157P,6487
202202,1,354980505001159P,6518
202202,1,354980505001160P,6001
202202,3,354980505001162P,9003
202202,1,354980505001162P,9346
202202,1,354980505001163P,9351
202202,4,354980505001163P,9352
202202,1,354980505001168P,5232
202202,1,354980505001168P,5273
202202,1,354980505001168P,5397
202202,1,354980505001172P,2374
202202,1,354980505001176P,3902
202202,1,354980505001179P,2463
202202,1,354980505001182P,1418
202202,1,354980505001182P,1477
202202,1,354980505001182P,1606
202202,1,354980505001185P,2702
202202,3,354980505001187P,3323
202202,1,354980505001187P,3670
202202,1,354980505001188P,4288
202202,1,354980505001189P,1721
202202,1,354980505001189P,1723
202202,1,354980505001191P,3333
202202,1,354980505001191P,3413
202202,1,354980505001193P,1762
202202,1,354980505001194P,9248
202202,1,354980505001198P,3358
202202,2,354980505001202P,1791
202202,9,354980505001203P,4264
202202,1,354980505001206P,721
202202,1,354980505001207P,717
202202,1,354980505001207P,915
202202,1,354980505001208P,3442
202202,2,354980505001209P,3436
202202,1,354980505001214P,8029
202202,1,354980505001214P,8031
202202,1,354980505001215P,3241
202202,1,354980505001216P,2813
202202,2,354980505001220P,3541
202202,2,354980505001220P,4753
202202,2,354980505001230P,6544
202202,1,354980505001232P,6478
202202,1,354980505001234P,5549
202202,1,354980505001234P,6163
202202,1,354980505001235P,6536
202202,1,354980505001236P,6549
202202,1,354980505001237P,6503
202202,2,354980505001237P,7522
202202,1,354980505001242P,5633
202202,3,354980505001243P,10263
202202,1,354980505001244P,4811
202202,1,354980505001246P,5945
202202,1,354980505001251P,5744
202202,1,354980505001252P,5741
202202,1,354980505001259P,9170
202202,1,354980505001260P,9161
202202,1,354980505001260P,9163
202202,12,354980505001262P,8492
202202,3,354980505001263P,1471
202202,10,354980505001267P,10433
202202,1,354980505001272P,8537
202202,3,354980505001278P,9983
202202,1,354980510000005P,6587
202202,1,354980510000005P,6602
202202,1,354980510000007P,6683
202202,2,354980510000007P,6696
202202,1,354980510000007P,6697
202202,4,354980510000008P,6686
202202,2,354980510000008P,6688
202202,2,354980510000008P,6695
202202,1,354980510000009P,7213
202202,4,354980510000009P,7222
202202,2,354980510000009P,7223
202202,1,354980510000010P,7215
202202,2,354980510000021P,7268
202202,1,354980510000028P,6582
202202,1,354980510000028P,6601
202202,3,354980510000029P,6642
202202,1,354980510000029P,7237
202202,1,354980510000031P,6658
202202,1,354980510000036P,6767
202202,1,354980510000037P,6611
202202,4,354980510000037P,6612
202202,4,354980510000038P,6575
202202,2,354980510000038P,6576
202202,1,354980510000038P,6579
202202,9,354980510000039P,7232
202202,3,354980510000040P,7218
202202,5,354980510000040P,7219
202202,1,354980510000040P,7220
202202,2,354980510000040P,7227
202202,5,354980510000040P,7228
202202,1,354980510000041P,6687
202202,1,354980510000041P,6689
202202,6,354980510000041P,6690
202202,1,354980510000041P,6691
202202,2,354980510000042P,6598
202202,1,354980510000042P,6615
202202,3,354980510000042P,6654
202202,3,354980510000043P,6684
202202,1,354980510000043P,6692
202202,1,354980510000046P,6610
202202,1,354980510000046P,6614
202202,3,354980510000047P,6832
202202,1,354980510000050P,6827
202202,3,354980510000050P,6829
202202,1,354980510000053P,7437
202202,1,354980510000060P,9483
202202,1,354980510000061P,9486
202202,1,354980510000062P,9480
202202,1,354980510000064P,8739
202202,2,354980510000069P,8956
202202,1,354980510000073P,7320
202202,10,354980510000075P,9310
202202,2,354980510000079P,9312
202202,2,354980510000080P,6651
202202,2,354980510000080P,6705
202202,1,354980510000080P,7254
202202,1,354980510000083P,6708
202202,1,354980510000084P,6640
202202,1,354980510000085P,7722
202202,1,354980510000086P,6889
202202,1,354980510000087P,7561
202202,2,354980510000094P,6930
202202,1,354980510000094P,6933
202202,2,354980510000094P,6939
202202,5,354980510000101P,9308
202202,1,354980520000003P,9305
202202,4,354980520000005P,642
202202,1,354980520000005P,643
202202,2,354980520000013P,635
202202,1,354980520000013P,7435
202202,1,354980520000014P,9328
202202,2,354980520000020P,9304
202202,1,354980520000021P,228
202202,4,354980520000021P,269
202202,1,354980520000023P,612
202202,1,354980520000025P,218
202202,2,354980520000025P,219
202202,12,354980520000028P,9320
202202,1,354980520000030P,628
