mes_ano,notificacoes,censitario,quarteirao
202212,1,354980505000591P,4018
202212,1,354980505000592P,5367
202212,1,354980505000593P,5369
202212,1,354980505000596P,3638
202212,1,354980505000598P,5294
202212,1,354980505000600P,5431
202212,2,354980505000601P,5285
202212,1,354980505000602P,4692
202212,1,354980505000604P,5034
202212,1,354980505000605P,10260
202212,1,354980505000608P,3095
202212,1,354980505000610P,5251
202212,1,354980505000610P,5278
202212,1,354980505000610P,5334
202212,1,354980505000611P,5310
202212,1,354980505000612P,5304
202212,1,354980505000613P,5330
202212,1,354980505000614P,3971
202212,1,354980505000618P,4741
202212,1,354980505000618P,7451
202212,1,354980505000622P,9460
202212,1,354980505000623P,3944
202212,1,354980505000626P,3966
202212,1,354980505000626P,4147
202212,1,354980505000629P,1059
202212,1,354980505000630P,1106
202212,1,354980505000633P,1381
202212,1,354980505000633P,1508
202212,1,354980505000635P,1556
202212,1,354980505000635P,1593
202212,1,354980505000636P,1461
202212,1,354980505000636P,1463
202212,2,354980505000641P,1466
202212,1,354980505000641P,1560
202212,1,354980505000642P,1453
202212,1,354980505000644P,1572
202212,2,354980505000649P,3557
202212,2,354980505000650P,3566
202212,1,354980505000650P,3581
202212,1,354980505000654P,1476
202212,2,354980505000659P,9257
202212,3,354980505000665P,1529
202212,1,354980505000667P,1608
202212,1,354980505000677P,3498
202212,1,354980505000677P,3762
202212,1,354980505000681P,1347
202212,1,354980505000682P,7371
202212,1,354980505000687P,6107
202212,1,354980505000689P,5469
202212,1,354980505000690P,5536
202212,1,354980505000691P,5455
202212,1,354980505000693P,5709
202212,1,354980505000695P,5676
202212,2,354980505000696P,5591
202212,1,354980505000699P,5586
202212,1,354980505000701P,5614
202212,1,354980505000703P,5643
202212,2,354980505000707P,5668
202212,1,354980505000709P,6298
202212,1,354980505000710P,6325
202212,1,354980505000718P,5602
202212,1,354980505000721P,5618
202212,1,354980505000729P,5832
202212,1,354980505000729P,5841
202212,1,354980505000729P,5889
202212,1,354980505000731P,5547
202212,2,354980505000733P,6186
202212,1,354980505000735P,6377
202212,1,354980505000736P,6349
202212,1,354980505000737P,6341
202212,2,354980505000741P,6543
202212,1,354980505000750P,5997
202212,3,354980505000751P,6034
202212,1,354980505000752P,7520
202212,2,354980505000754P,6022
202212,1,354980505000756P,6064
202212,1,354980505000763P,5793
202212,2,354980505000764P,5942
202212,1,354980505000770P,4173
202212,2,354980505000775P,10296
202212,1,354980505000776P,4847
202212,1,354980505000778P,6347
202212,1,354980505000781P,6284
202212,1,354980505000788P,10408
202212,1,354980505000801P,8648
202212,1,354980505000805P,9713
202212,5,354980505000807P,9313
202212,1,354980505000813P,4300
202212,3,354980505000815P,5948
202212,1,354980505000821P,5955
202212,1,354980505000821P,5958
202212,1,354980505000822P,5963
202212,1,354980505000825P,2343
202212,2,354980505000830P,2158
202212,1,354980505000832P,10290
202212,1,354980505000833P,2297
202212,1,354980505000837P,2320
202212,1,354980505000848P,2123
202212,1,354980505000858P,994
202212,1,354980505000859P,995
202212,1,354980505000859P,1009
202212,1,354980505000859P,1010
202212,1,354980505000860P,876
202212,1,354980505000860P,877
202212,2,354980505000865P,1782
202212,1,354980505000871P,3704
202212,1,354980505000874P,7785
202212,1,354980505000875P,3521
202212,1,354980505000879P,1705
202212,1,354980505000881P,1670
202212,1,354980505000882P,1627
202212,1,354980505000883P,1660
202212,1,354980505000888P,984
202212,1,354980505000889P,943
202212,1,354980505000890P,989
202212,1,354980505000892P,953
202212,1,354980505000899P,862
202212,1,354980505000901P,426
202212,1,354980505000909P,676
202212,1,354980505000913P,444
202212,1,354980505000925P,10831
202212,1,354980505000938P,494
202212,1,354980505000942P,8432
202212,2,354980505000944P,130
202212,1,354980505000947P,74
202212,1,354980505000947P,92
202212,1,354980505000948P,68
202212,1,354980505000948P,77
202212,1,354980505000949P,151
202212,1,354980505000950P,94
202212,1,354980505000950P,95
202212,1,354980505000951P,111
202212,1,354980505000952P,117
202212,1,354980505000959P,9185
202212,1,354980505000961P,9153
202212,1,354980505000970P,9021
202212,5,354980505000971P,9321
202212,1,354980505000972P,9010
202212,1,354980505000976P,8042
202212,1,354980505000978P,8055
202212,1,354980505000981P,8485
202212,2,354980505000985P,7992
202212,2,354980505000985P,7993
202212,2,354980505000986P,7981
202212,2,354980505000986P,7982
202212,1,354980505000986P,7985
202212,2,354980505000986P,7986
202212,2,354980505000986P,7987
202212,1,354980505000986P,7988
202212,2,354980505000986P,7989
202212,1,354980505000986P,7990
202212,1,354980505000989P,7963
202212,1,354980505000990P,7966
202212,1,354980505000991P,7947
202212,1,354980505000991P,7950
202212,1,354980505001003P,10430
202212,8,354980505001017P,9316
202212,1,354980505001018P,1894
202212,1,354980505001026P,8275
202212,2,354980505001029P,1925
202212,2,354980505001034P,7343
202212,1,354980505001036P,7358
202212,1,354980505001037P,1872
202212,1,354980505001040P,7928
202212,3,354980505001041P,1853
202212,1,354980505001043P,1821
202212,1,354980505001048P,9816
202212,1,354980505001052P,564
202212,1,354980505001052P,7880
202212,1,354980505001053P,7889
202212,2,354980505001058P,10276
202212,1,354980505001061P,280
202212,1,354980505001070P,4843
202212,1,354980505001072P,10309
202212,1,354980505001074P,4921
202212,1,354980505001074P,4928
202212,1,354980505001076P,6674
202212,1,354980505001086P,3790
202212,3,354980505001088P,4543
202212,2,354980505001091P,5099
202212,1,354980505001095P,4583
202212,1,354980505001095P,4641
202212,1,354980505001097P,4572
202212,1,354980505001100P,4000
202212,1,354980505001106P,4250
202212,1,354980505001109P,2904
202212,1,354980505001111P,2504
202212,2,354980505001111P,2520
202212,2,354980505001112P,5199
202212,1,354980505001116P,2562
202212,1,354980505001117P,2637
202212,1,354980505001118P,2654
202212,1,354980505001126P,1962
202212,1,354980505001128P,3184
202212,1,354980505001128P,3207
202212,1,354980505001131P,894
202212,1,354980505001135P,2336
202212,2,354980505001139P,1017
202212,1,354980505001140P,36
202212,1,354980505001142P,2200
202212,1,354980505001146P,6389
202212,1,354980505001146P,6390
202212,1,354980505001151P,5916
202212,1,354980505001152P,5853
202212,1,354980505001152P,5911
202212,1,354980505001152P,5912
202212,1,354980505001154P,4799
202212,3,354980505001154P,4808
202212,1,354980505001155P,4777
202212,1,354980505001156P,6490
202212,1,354980505001162P,7493
202212,3,354980505001162P,9003
202212,2,354980505001162P,9346
202212,2,354980505001163P,9352
202212,1,354980505001175P,3932
202212,1,354980505001182P,1394
202212,1,354980505001182P,1418
202212,1,354980505001184P,9934
202212,1,354980505001185P,9337
202212,1,354980505001189P,1723
202212,1,354980505001191P,3471
202212,1,354980505001196P,2585
202212,1,354980505001198P,3400
202212,1,354980505001198P,3401
202212,1,354980505001200P,2316
202212,1,354980505001203P,4264
202212,1,354980505001207P,916
202212,1,354980505001210P,1742
202212,1,354980505001212P,4
202212,1,354980505001215P,3241
202212,1,354980505001216P,2799
202212,1,354980505001220P,4753
202212,1,354980505001222P,713
202212,1,354980505001224P,9795
202212,2,354980505001228P,6214
202212,1,354980505001229P,6574
202212,1,354980505001230P,6544
202212,1,354980505001232P,6441
202212,1,354980505001236P,6549
202212,1,354980505001239P,5477
202212,1,354980505001240P,5722
202212,1,354980505001251P,5744
202212,1,354980505001252P,5646
202212,1,354980505001252P,5741
202212,1,354980505001255P,7450
202212,4,354980505001262P,8492
202212,1,354980505001263P,8770
202212,1,354980505001265P,10249
202212,6,354980505001267P,10433
202212,1,354980510000008P,6694
202212,1,354980510000028P,6590
202212,1,354980510000029P,7237
202212,1,354980510000035P,7438
202212,1,354980510000042P,6598
202212,1,354980510000042P,6654
202212,1,354980510000046P,6607
202212,1,354980510000046P,6610
202212,1,354980510000048P,6833
202212,1,354980510000050P,6829
202212,1,354980510000056P,8746
202212,1,354980510000057P,8756
202212,1,354980510000060P,9494
202212,1,354980510000061P,9476
202212,2,354980510000064P,8763
202212,1,354980510000069P,9309
202212,1,354980510000083P,6708
202212,1,354980510000083P,8387
202212,1,354980510000083P,8903
202212,1,354980510000090P,6743
202212,1,354980510000091P,7810
202212,1,354980510000094P,6930
202212,4,354980510000101P,9308
202212,1,354980520000003P,9305
202212,2,354980520000005P,642
202212,1,354980520000009P,653
202212,1,354980520000013P,632
202212,1,354980520000013P,645
202212,1,354980520000017P,654
202212,1,354980520000018P,595
202212,1,354980520000021P,269
202212,1,354980520000022P,187
202212,1,354980520000028P,9320
