mes_ano,notificacoes,censitario,quarteirao
202304,1,354980505000139P,5559
202304,2,354980505000139P,5561
202304,2,354980505000140P,5714
202304,1,354980505000142P,6231
202304,1,354980505000145P,5734
202304,1,354980505000148P,5756
202304,1,354980505000148P,5757
202304,2,354980505000149P,5599
202304,1,354980505000151P,5763
202304,1,354980505000152P,5764
202304,1,354980505000152P,6254
202304,1,354980505000152P,6255
202304,1,354980505000152P,6267
202304,1,354980505000157P,6237
202304,1,354980505000159P,6227
202304,1,354980505000166P,5596
202304,1,354980505000169P,5830
202304,1,354980505000169P,5848
202304,2,354980505000174P,6155
202304,1,354980505000174P,6164
202304,3,354980505000174P,6166
202304,3,354980505000174P,6167
202304,2,354980505000174P,6169
202304,1,354980505000174P,6172
202304,2,354980505000174P,6215
202304,1,354980505000175P,6176
202304,1,354980505000175P,6178
202304,1,354980505000175P,6182
202304,2,354980505000175P,6183
202304,1,354980505000175P,6663
202304,1,354980505000178P,6158
202304,1,354980505000178P,6159
202304,1,354980505000178P,6207
202304,3,354980505000178P,6212
202304,1,354980505000179P,6385
202304,1,354980505000179P,6388
202304,1,354980505000180P,6316
202304,1,354980505000180P,6318
202304,1,354980505000180P,6319
202304,1,354980505000180P,6326
202304,1,354980505000180P,6379
202304,1,354980505000184P,6313
202304,2,354980505000184P,6368
202304,3,354980505000184P,6370
202304,2,354980505000184P,6374
202304,3,354980505000184P,6375
202304,3,354980505000187P,10407
202304,1,354980505000193P,6021
202304,1,354980505000193P,6495
202304,2,354980505000193P,6498
202304,1,354980505000193P,6505
202304,1,354980505000197P,5990
202304,1,354980505000201P,5813
202304,2,354980505000204P,5795
202304,1,354980505000204P,5797
202304,1,354980505000207P,1193
202304,1,354980505000207P,1214
202304,1,354980505000207P,1278
202304,1,354980505000208P,1156
202304,1,354980505000208P,1198
202304,1,354980505000209P,1202
202304,2,354980505000209P,1276
202304,1,354980505000209P,1289
202304,1,354980505000210P,1260
202304,1,354980505000211P,1221
202304,1,354980505000211P,2569
202304,1,354980505000211P,2645
202304,1,354980505000211P,2655
202304,1,354980505000212P,1149
202304,1,354980505000212P,1220
202304,1,354980505000212P,1226
202304,1,354980505000212P,2678
202304,1,354980505000213P,1168
202304,1,354980505000213P,1199
202304,2,354980505000213P,1213
202304,2,354980505000213P,1291
202304,2,354980505000214P,1191
202304,1,354980505000215P,1153
202304,2,354980505000215P,1157
202304,1,354980505000217P,1169
202304,1,354980505000217P,1240
202304,1,354980505000218P,1274
202304,1,354980505000221P,2607
202304,1,354980505000221P,2661
202304,1,354980505000221P,2663
202304,3,354980505000221P,2669
202304,1,354980505000224P,1207
202304,2,354980505000224P,1209
202304,1,354980505000224P,2694
202304,1,354980505000225P,1210
202304,2,354980505000225P,1229
202304,1,354980505000225P,1230
202304,1,354980505000225P,1286
202304,1,354980505000226P,1298
202304,2,354980505000227P,2268
202304,1,354980505000227P,2275
202304,1,354980505000227P,2326
202304,1,354980505000228P,2270
202304,1,354980505000230P,2264
202304,1,354980505000230P,2358
202304,1,354980505000232P,2344
202304,1,354980505000233P,2233
202304,2,354980505000233P,2248
202304,1,354980505000233P,2250
202304,1,354980505000235P,2616
202304,1,354980505000235P,2625
202304,1,354980505000235P,2693
202304,1,354980505000237P,2567
202304,1,354980505000237P,2592
202304,2,354980505000237P,2610
202304,1,354980505000237P,2611
202304,2,354980505000237P,2653
202304,1,354980505000238P,2658
202304,1,354980505000239P,2587
202304,2,354980505000239P,2705
202304,2,354980505000242P,1963
202304,1,354980505000242P,1965
202304,1,354980505000243P,1946
202304,1,354980505000247P,2262
202304,1,354980505000247P,2282
202304,1,354980505000247P,2318
202304,1,354980505000247P,2319
202304,1,354980505000248P,2221
202304,1,354980505000248P,2223
202304,2,354980505000248P,2338
202304,2,354980505000252P,3406
202304,1,354980505000252P,3407
202304,1,354980505000256P,2088
202304,1,354980505000256P,2095
202304,1,354980505000258P,1991
202304,1,354980505000259P,2029
202304,1,354980505000261P,1937
202304,1,354980505000262P,1648
202304,1,354980505000262P,1661
202304,1,354980505000263P,1643
202304,1,354980505000263P,1644
202304,2,354980505000266P,2315
202304,1,354980505000266P,2331
202304,2,354980505000267P,2304
202304,1,354980505000274P,3357
202304,2,354980505000274P,3371
202304,1,354980505000274P,3378
202304,2,354980505000277P,2218
202304,3,354980505000278P,2141
202304,1,354980505000278P,2142
202304,1,354980505000278P,2172
202304,1,354980505000279P,2017
202304,1,354980505000279P,2033
202304,1,354980505000279P,2089
202304,1,354980505000280P,2019
202304,1,354980505000281P,2047
202304,1,354980505000281P,2049
202304,1,354980505000281P,2064
202304,1,354980505000282P,2050
202304,2,354980505000283P,2106
202304,1,354980505000283P,2107
202304,1,354980505000283P,2117
202304,1,354980505000283P,2121
202304,1,354980505000284P,1678
202304,1,354980505000284P,1686
202304,1,354980505000284P,1696
202304,1,354980505000284P,1711
202304,1,354980505000285P,1633
202304,1,354980505000285P,1635
202304,1,354980505000285P,1636
202304,1,354980505000285P,1637
202304,1,354980505000285P,1639
202304,1,354980505000285P,1664
202304,1,354980505000286P,1666
202304,1,354980505000296P,3349
202304,1,354980505000296P,3686
202304,3,354980505000296P,3700
202304,1,354980505000299P,3445
202304,1,354980505000300P,4295
202304,1,354980505000301P,3320
202304,1,354980505000301P,3365
202304,1,354980505000301P,3367
202304,1,354980505000302P,3468
202304,1,354980505000302P,3469
202304,1,354980505000304P,2719
202304,1,354980505000304P,2723
202304,1,354980505000306P,2076
202304,1,354980505000306P,2079
202304,1,354980505000306P,2080
202304,1,354980505000307P,2058
202304,1,354980505000308P,1950
202304,1,354980505000308P,1951
202304,1,354980505000309P,2085
202304,1,354980505000310P,1953
202304,1,354980505000310P,1976
202304,1,354980505000310P,2096
202304,1,354980505000312P,2091
202304,1,354980505000313P,2022
202304,1,354980505000313P,2023
202304,1,354980505000313P,2024
202304,1,354980505000313P,2027
202304,1,354980505000313P,2036
202304,1,354980505000314P,1984
202304,1,354980505000314P,2001
202304,1,354980505000315P,1699
202304,1,354980505000315P,1714
202304,2,354980505000317P,764
202304,2,354980505000317P,1681
202304,2,354980505000317P,1683
202304,1,354980505000317P,1684
202304,1,354980505000317P,1688
202304,4,354980505000329P,962
202304,1,354980505000333P,1349
202304,1,354980505000333P,2888
202304,3,354980505000334P,1312
202304,1,354980505000334P,1330
202304,1,354980505000334P,1339
202304,1,354980505000336P,2961
202304,1,354980505000336P,2991
202304,1,354980505000337P,2432
202304,1,354980505000337P,2483
202304,1,354980505000337P,2494
202304,1,354980505000338P,2419
202304,1,354980505000338P,2465
202304,1,354980505000339P,1067
202304,1,354980505000339P,2417
202304,1,354980505000340P,2423
202304,1,354980505000340P,2456
202304,1,354980505000341P,1062
202304,2,354980505000344P,1302
202304,1,354980505000344P,1325
202304,1,354980505000344P,1359
202304,1,354980505000344P,1360
202304,1,354980505000347P,1337
202304,1,354980505000347P,1345
202304,2,354980505000347P,1354
202304,1,354980505000351P,2933
202304,1,354980505000351P,2988
202304,1,354980505000353P,2978
202304,1,354980505000353P,3011
202304,1,354980505000355P,2466
202304,1,354980505000357P,2427
202304,1,354980505000357P,2526
202304,1,354980505000357P,2527
202304,1,354980505000358P,2508
202304,1,354980505000363P,1469
202304,1,354980505000363P,1538
202304,1,354980505000363P,1553
202304,1,354980505000364P,1582
202304,1,354980505000364P,2389
202304,1,354980505000365P,1493
202304,2,354980505000365P,1494
202304,1,354980505000365P,1533
202304,1,354980505000366P,1518
202304,1,354980505000366P,1523
202304,1,354980505000366P,1532
202304,2,354980505000369P,1588
202304,1,354980505000372P,1566
202304,1,354980505000372P,1603
202304,2,354980505000373P,7303
202304,1,354980505000375P,3195
202304,1,354980505000375P,3200
202304,3,354980505000375P,3211
202304,1,354980505000378P,3174
202304,1,354980505000379P,3158
202304,1,354980505000379P,3169
202304,1,354980505000381P,2951
202304,1,354980505000381P,3558
202304,1,354980505000381P,3588
202304,1,354980505000383P,3586
202304,2,354980505000384P,3548
202304,1,354980505000384P,3554
202304,1,354980505000385P,3920
202304,2,354980505000387P,3870
202304,1,354980505000387P,3895
202304,1,354980505000387P,3919
202304,1,354980505000398P,1514
202304,1,354980505000400P,1414
202304,2,354980505000400P,1474
202304,1,354980505000404P,3884
202304,1,354980505000407P,3849
202304,1,354980505000408P,3789
202304,1,354980505000409P,3836
202304,1,354980505000413P,3842
202304,1,354980505000414P,3758
202304,1,354980505000416P,2539
202304,1,354980505000416P,3486
202304,1,354980505000416P,3491
202304,1,354980505000422P,2002
202304,2,354980505000422P,2003
202304,1,354980505000424P,4171
202304,1,354980505000426P,5609
202304,1,354980505000427P,6228
202304,3,354980505000428P,5669
202304,2,354980505000432P,6189
202304,2,354980505000432P,6191
202304,3,354980505000432P,6192
202304,1,354980505000432P,6193
202304,1,354980505000434P,6304
202304,1,354980505000437P,6545
202304,1,354980505000437P,7513
202304,1,354980505000441P,2228
202304,1,354980505000441P,2245
202304,1,354980505000443P,3382
202304,1,354980505000443P,3425
202304,1,354980505000447P,944
202304,2,354980505000447P,2177
202304,1,354980505000448P,2309
202304,1,354980505000449P,3690
202304,1,354980505000450P,3675
202304,1,354980505000450P,3732
202304,1,354980505000457P,1346
202304,1,354980505000457P,2894
202304,1,354980505000459P,1459
202304,4,354980505000460P,1843
202304,2,354980505000465P,1436
202304,1,354980505000465P,1507
202304,1,354980505000466P,2850
202304,1,354980505000467P,2789
202304,1,354980505000468P,2854
202304,2,354980505000472P,1022
202304,1,354980505000475P,34
202304,1,354980505000475P,42
202304,1,354980505000476P,2
202304,1,354980505000476P,5
202304,2,354980505000476P,15
202304,2,354980505000476P,18
202304,2,354980505000476P,19
202304,4,354980505000476P,20
202304,2,354980505000477P,23
202304,1,354980505000477P,27
202304,2,354980505000480P,7035
202304,2,354980505000480P,7036
202304,1,354980505000480P,7037
202304,2,354980505000480P,7046
202304,2,354980505000483P,679
202304,4,354980505000498P,1548
202304,1,354980505000498P,1564
202304,1,354980505000504P,4806
202304,1,354980505000504P,4810
202304,1,354980505000511P,9339
202304,5,354980505000512P,6542
202304,3,354980505000515P,7108
202304,1,354980505000516P,6664
202304,1,354980505000516P,7128
202304,1,354980505000521P,4459
202304,3,354980505000521P,4533
202304,1,354980505000523P,3515
202304,1,354980505000524P,2724
202304,1,354980505000524P,8357
202304,2,354980505000524P,8360
202304,1,354980505000525P,2824
202304,1,354980505000528P,2853
202304,1,354980505000531P,2183
202304,1,354980505000533P,2006
202304,1,354980505000533P,2007
202304,1,354980505000533P,2062
202304,1,354980505000533P,2135
202304,1,354980505000535P,777
202304,1,354980505000535P,788
202304,1,354980505000535P,789
202304,1,354980505000536P,779
202304,3,354980505000536P,780
202304,1,354980505000536P,785
202304,1,354980505000536P,786
202304,1,354980505000537P,473
202304,1,354980505000537P,475
202304,1,354980505000537P,9814
202304,8,354980505000538P,7553
202304,2,354980505000545P,3275
202304,1,354980505000550P,5434
202304,1,354980505000551P,8839
202304,3,354980505000561P,7178
202304,1,354980505000561P,7184
202304,1,354980505000562P,7163
202304,1,354980505000565P,390
202304,1,354980505000565P,397
202304,1,354980505000569P,6046
202304,1,354980505000569P,6050
202304,1,354980505000572P,678
202304,3,354980505000574P,352
202304,1,354980505000574P,7554
202304,1,354980505000579P,4498
202304,2,354980505000579P,4547
202304,1,354980505000582P,4142
202304,1,354980505000583P,4013
202304,1,354980505000584P,4600
202304,1,354980505000584P,4667
202304,1,354980505000586P,4008
202304,1,354980505000587P,4042
202304,2,354980505000588P,4005
202304,1,354980505000589P,4009
202304,1,354980505000589P,4089
202304,2,354980505000590P,4032
202304,1,354980505000590P,4082
202304,1,354980505000592P,5366
202304,2,354980505000595P,4432
202304,1,354980505000596P,3611
202304,1,354980505000597P,3628
202304,1,354980505000597P,3629
202304,1,354980505000597P,3639
202304,1,354980505000597P,4059
202304,1,354980505000599P,5322
202304,2,354980505000601P,5205
202304,1,354980505000601P,5286
202304,1,354980505000601P,5287
202304,1,354980505000601P,5320
202304,1,354980505000602P,4692
202304,2,354980505000602P,4693
202304,2,354980505000603P,4503
202304,1,354980505000604P,4948
202304,1,354980505000604P,4965
202304,1,354980505000604P,5024
202304,2,354980505000604P,5065
202304,1,354980505000605P,10260
202304,1,354980505000606P,3943
202304,1,354980505000606P,3950
202304,1,354980505000607P,3942
202304,1,354980505000607P,3976
202304,1,354980505000609P,3092
202304,1,354980505000610P,5251
202304,3,354980505000611P,5310
202304,1,354980505000612P,5308
202304,1,354980505000613P,5392
202304,2,354980505000614P,3971
202304,1,354980505000615P,3975
202304,1,354980505000618P,3866
202304,1,354980505000618P,4698
202304,1,354980505000621P,4252
202304,1,354980505000621P,4256
202304,1,354980505000623P,3944
202304,1,354980505000624P,4155
202304,1,354980505000626P,3966
202304,1,354980505000626P,4147
202304,1,354980505000627P,1087
202304,1,354980505000627P,1128
202304,1,354980505000628P,2425
202304,1,354980505000628P,2452
202304,1,354980505000628P,2454
202304,1,354980505000629P,1075
202304,1,354980505000630P,1098
202304,1,354980505000630P,1106
202304,1,354980505000630P,2403
202304,1,354980505000631P,1095
202304,1,354980505000633P,1382
202304,1,354980505000633P,1561
202304,1,354980505000634P,1399
202304,1,354980505000634P,1410
202304,1,354980505000635P,1556
202304,1,354980505000636P,1463
202304,1,354980505000636P,1559
202304,1,354980505000637P,2956
202304,1,354980505000637P,2968
202304,1,354980505000637P,2983
202304,1,354980505000637P,2990
202304,2,354980505000639P,1121
202304,2,354980505000640P,1073
202304,1,354980505000640P,1074
202304,3,354980505000641P,1589
202304,1,354980505000643P,1430
202304,3,354980505000643P,1462
202304,1,354980505000644P,1577
202304,1,354980505000645P,1409
202304,1,354980505000645P,1464
202304,1,354980505000646P,1550
202304,5,354980505000646P,1602
202304,1,354980505000647P,3571
202304,2,354980505000648P,3576
202304,2,354980505000651P,2420
202304,1,354980505000651P,2459
202304,1,354980505000651P,2531
202304,1,354980505000652P,2530
202304,1,354980505000652P,4280
202304,3,354980505000653P,1440
202304,1,354980505000655P,1393
202304,1,354980505000655P,1478
202304,2,354980505000657P,10251
202304,1,354980505000658P,9253
202304,2,354980505000659P,9257
202304,1,354980505000666P,5417
202304,1,354980505000667P,1609
202304,1,354980505000669P,3824
202304,1,354980505000670P,3786
202304,3,354980505000672P,3838
202304,1,354980505000673P,3816
202304,1,354980505000673P,10423
202304,1,354980505000674P,3821
202304,2,354980505000674P,3829
202304,1,354980505000676P,3495
202304,3,354980505000676P,3496
202304,1,354980505000676P,3501
202304,2,354980505000677P,3761
202304,1,354980505000678P,1384
202304,1,354980505000678P,1479
202304,2,354980505000678P,1512
202304,1,354980505000678P,1563
202304,1,354980505000678P,7507
202304,1,354980505000681P,1355
202304,2,354980505000682P,4367
202304,1,354980505000682P,7371
202304,1,354980505000683P,4375
202304,1,354980505000683P,4380
202304,1,354980505000687P,6103
202304,1,354980505000688P,6112
202304,1,354980505000689P,5452
202304,1,354980505000689P,5470
202304,1,354980505000689P,5533
202304,3,354980505000690P,5536
202304,1,354980505000691P,5453
202304,1,354980505000692P,4389
202304,1,354980505000695P,5704
202304,1,354980505000696P,5591
202304,1,354980505000698P,6238
202304,2,354980505000699P,5586
202304,1,354980505000700P,5632
202304,2,354980505000701P,5592
202304,1,354980505000703P,5590
202304,1,354980505000703P,5643
202304,1,354980505000704P,5702
202304,1,354980505000705P,5575
202304,1,354980505000706P,5661
202304,1,354980505000707P,5666
202304,2,354980505000707P,5667
202304,1,354980505000707P,5668
202304,2,354980505000707P,5760
202304,1,354980505000708P,5608
202304,2,354980505000708P,6242
202304,1,354980505000708P,6257
202304,1,354980505000709P,6276
202304,2,354980505000709P,6297
202304,1,354980505000709P,6298
202304,3,354980505000710P,6315
202304,1,354980505000710P,6325
202304,2,354980505000711P,6294
202304,1,354980505000716P,5664
202304,1,354980505000717P,6226
202304,1,354980505000717P,6240
202304,1,354980505000718P,5602
202304,2,354980505000719P,5603
202304,1,354980505000723P,5645
202304,1,354980505000724P,5653
202304,1,354980505000726P,5844
202304,1,354980505000726P,5897
202304,1,354980505000727P,5573
202304,2,354980505000727P,5594
202304,1,354980505000729P,5832
202304,1,354980505000729P,5842
202304,1,354980505000729P,5888
202304,2,354980505000731P,5542
202304,2,354980505000731P,5547
202304,1,354980505000731P,5552
202304,2,354980505000731P,6088
202304,1,354980505000732P,6210
202304,4,354980505000733P,6186
202304,1,354980505000733P,6196
202304,2,354980505000734P,6299
202304,1,354980505000734P,6381
202304,1,354980505000735P,6372
202304,1,354980505000735P,6376
202304,2,354980505000735P,6377
202304,1,354980505000736P,6310
202304,1,354980505000736P,6346
202304,3,354980505000736P,6349
202304,1,354980505000737P,6292
202304,4,354980505000737P,6341
202304,1,354980505000740P,10403
202304,3,354980505000741P,6290
202304,1,354980505000741P,6437
202304,1,354980505000741P,6543
202304,1,354980505000744P,6528
202304,1,354980505000745P,6404
202304,1,354980505000748P,6482
202304,1,354980505000749P,6450
202304,1,354980505000749P,6467
202304,1,354980505000749P,6468
202304,1,354980505000750P,6040
202304,1,354980505000751P,5991
202304,1,354980505000751P,6034
202304,1,354980505000752P,7520
202304,1,354980505000753P,6007
202304,1,354980505000753P,6010
202304,2,354980505000754P,6022
202304,1,354980505000755P,5941
202304,1,354980505000757P,6277
202304,1,354980505000758P,5779
202304,1,354980505000759P,5778
202304,2,354980505000761P,5780
202304,1,354980505000762P,5792
202304,2,354980505000764P,5815
202304,7,354980505000764P,5942
202304,1,354980505000766P,5923
202304,1,354980505000767P,5817
202304,2,354980505000768P,5750
202304,1,354980505000770P,5129
202304,4,354980505000775P,10296
202304,1,354980505000777P,4902
202304,6,354980505000777P,4906
202304,1,354980505000777P,4907
202304,2,354980505000779P,6339
202304,2,354980505000779P,6342
202304,1,354980505000780P,6283
202304,3,354980505000782P,6355
202304,1,354980505000784P,10412
202304,1,354980505000787P,10409
202304,2,354980505000788P,10408
202304,2,354980505000789P,6412
202304,1,354980505000791P,6031
202304,1,354980505000793P,5124
202304,2,354980505000793P,5139
202304,1,354980505000795P,4754
202304,1,354980505000795P,4756
202304,1,354980505000800P,8942
202304,2,354980505000804P,9307
202304,1,354980505000805P,9713
202304,1,354980505000806P,6942
202304,21,354980505000807P,9313
202304,6,354980505000813P,4300
202304,1,354980505000815P,5944
202304,2,354980505000815P,5948
202304,3,354980505000817P,10267
202304,4,354980505000819P,10266
202304,2,354980505000820P,6282
202304,1,354980505000820P,6301
202304,1,354980505000821P,5955
202304,2,354980505000824P,2325
202304,4,354980505000825P,2343
202304,2,354980505000827P,2243
202304,3,354980505000827P,2357
202304,1,354980505000829P,1139
202304,1,354980505000829P,1300
202304,1,354980505000830P,2156
202304,1,354980505000830P,2159
202304,1,354980505000833P,2296
202304,1,354980505000833P,2297
202304,1,354980505000834P,2298
202304,1,354980505000835P,2301
202304,2,354980505000835P,2327
202304,1,354980505000836P,2350
202304,1,354980505000837P,2224
202304,1,354980505000837P,2225
202304,1,354980505000837P,2333
202304,1,354980505000838P,2239
202304,1,354980505000838P,2284
202304,1,354980505000840P,3342
202304,1,354980505000842P,3335
202304,1,354980505000842P,3336
202304,1,354980505000843P,3330
202304,1,354980505000843P,3334
202304,1,354980505000843P,3386
202304,1,354980505000843P,3387
202304,2,354980505000843P,3443
202304,1,354980505000844P,1983
202304,1,354980505000844P,1995
202304,1,354980505000844P,2005
202304,2,354980505000845P,2071
202304,1,354980505000845P,2115
202304,1,354980505000846P,2014
202304,1,354980505000847P,1957
202304,1,354980505000847P,2016
202304,1,354980505000848P,2125
202304,1,354980505000849P,2101
202304,1,354980505000849P,2118
202304,1,354980505000851P,1777
202304,1,354980505000853P,3667
202304,1,354980505000853P,3680
202304,1,354980505000854P,3362
202304,1,354980505000855P,3418
202304,5,354980505000856P,1039
202304,1,354980505000857P,2176
202304,1,354980505000857P,10866
202304,1,354980505000858P,1003
202304,1,354980505000859P,1000
202304,3,354980505000859P,1009
202304,2,354980505000860P,876
202304,1,354980505000860P,877
202304,2,354980505000860P,878
202304,1,354980505000861P,831
202304,1,354980505000861P,856
202304,1,354980505000862P,821
202304,2,354980505000862P,851
202304,1,354980505000863P,823
202304,1,354980505000863P,870
202304,1,354980505000865P,1782
202304,1,354980505000865P,1784
202304,1,354980505000865P,1787
202304,1,354980505000870P,3725
202304,2,354980505000870P,3726
202304,1,354980505000871P,3327
202304,1,354980505000871P,3704
202304,1,354980505000871P,3714
202304,1,354980505000873P,7764
202304,1,354980505000873P,7765
202304,2,354980505000874P,3539
202304,1,354980505000874P,7782
202304,1,354980505000874P,7788
202304,2,354980505000874P,7791
202304,2,354980505000875P,3519
202304,1,354980505000875P,3520
202304,1,354980505000875P,3524
202304,1,354980505000875P,3542
202304,1,354980505000878P,3531
202304,1,354980505000878P,3532
202304,1,354980505000878P,3536
202304,1,354980505000879P,1701
202304,3,354980505000880P,1695
202304,1,354980505000881P,757
202304,1,354980505000881P,758
202304,1,354980505000883P,1656
202304,1,354980505000884P,1662
202304,1,354980505000884P,1663
202304,1,354980505000885P,751
202304,1,354980505000886P,749
202304,2,354980505000887P,932
202304,2,354980505000887P,961
202304,1,354980505000888P,984
202304,1,354980505000889P,942
202304,1,354980505000890P,939
202304,1,354980505000890P,940
202304,1,354980505000890P,941
202304,1,354980505000892P,953
202304,2,354980505000892P,983
202304,1,354980505000895P,714
202304,1,354980505000895P,720
202304,1,354980505000896P,920
202304,1,354980505000896P,921
202304,1,354980505000897P,967
202304,1,354980505000897P,970
202304,2,354980505000897P,973
202304,1,354980505000899P,839
202304,1,354980505000899P,840
202304,1,354980505000899P,861
202304,1,354980505000900P,7531
202304,1,354980505000900P,7535
202304,1,354980505000901P,414
202304,1,354980505000901P,415
202304,1,354980505000901P,418
202304,1,354980505000901P,425
202304,1,354980505000902P,429
202304,1,354980505000903P,456
202304,2,354980505000908P,330
202304,1,354980505000908P,333
202304,1,354980505000909P,335
202304,5,354980505000909P,676
202304,1,354980505000909P,7385
202304,1,354980505000910P,2201
202304,2,354980505000910P,3293
202304,1,354980505000910P,3316
202304,2,354980505000911P,3298
202304,1,354980505000911P,7391
202304,1,354980505000912P,10274
202304,2,354980505000913P,444
202304,2,354980505000914P,431
202304,1,354980505000914P,432
202304,1,354980505000914P,439
202304,3,354980505000914P,470
202304,1,354980505000916P,801
202304,1,354980505000917P,771
202304,1,354980505000917P,809
202304,1,354980505000917P,811
202304,2,354980505000921P,460
202304,1,354980505000922P,707
202304,3,354980505000924P,370
202304,1,354980505000924P,376
202304,2,354980505000925P,684
202304,1,354980505000926P,2008
202304,1,354980505000927P,2020
202304,1,354980505000928P,1758
202304,1,354980505000928P,8111
202304,1,354980505000929P,2368
202304,2,354980505000929P,2370
202304,1,354980505000930P,9317
202304,6,354980505000930P,9345
202304,3,354980505000930P,10483
202304,1,354980505000931P,518
202304,1,354980505000933P,533
202304,1,354980505000934P,8141
202304,2,354980505000937P,8122
202304,1,354980505000940P,8202
202304,1,354980505000941P,125
202304,1,354980505000941P,8175
202304,1,354980505000942P,8410
202304,1,354980505000943P,8405
202304,2,354980505000943P,8413
202304,1,354980505000943P,8414
202304,1,354980505000944P,128
202304,3,354980505000944P,129
202304,3,354980505000944P,131
202304,1,354980505000944P,134
202304,2,354980505000944P,137
202304,1,354980505000944P,138
202304,1,354980505000945P,9904
202304,1,354980505000947P,90
202304,2,354980505000947P,92
202304,1,354980505000948P,69
202304,1,354980505000949P,150
202304,1,354980505000949P,153
202304,2,354980505000949P,156
202304,2,354980505000949P,157
202304,1,354980505000949P,158
202304,1,354980505000950P,94
202304,2,354980505000950P,95
202304,1,354980505000950P,98
202304,1,354980505000950P,102
202304,1,354980505000950P,103
202304,3,354980505000951P,108
202304,1,354980505000951P,109
202304,1,354980505000951P,110
202304,1,354980505000951P,111
202304,1,354980505000951P,112
202304,1,354980505000951P,113
202304,1,354980505000952P,81
202304,1,354980505000952P,88
202304,1,354980505000952P,115
202304,1,354980505000954P,8547
202304,1,354980505000954P,8553
202304,3,354980505000957P,9371
202304,1,354980505000958P,9141
202304,1,354980505000959P,9186
202304,1,354980505000959P,9192
202304,1,354980505000960P,9148
202304,1,354980505000960P,9150
202304,1,354980505000960P,9179
202304,1,354980505000960P,9182
202304,1,354980505000960P,9183
202304,2,354980505000961P,9154
202304,2,354980505000961P,9175
202304,1,354980505000961P,9176
202304,1,354980505000961P,9177
202304,1,354980505000963P,8968
202304,1,354980505000966P,8689
202304,1,354980505000966P,8695
