mes_ano,notificacoes,censitario,quarteirao
202302,1,354980505000424P,4171
202302,1,354980505000426P,5670
202302,1,354980505000428P,5669
202302,2,354980505000429P,5860
202302,1,354980505000429P,5910
202302,1,354980505000432P,6192
202302,1,354980505000434P,6304
202302,2,354980505000437P,6545
202302,1,354980505000440P,5810
202302,1,354980505000443P,3351
202302,1,354980505000443P,3382
202302,1,354980505000448P,2310
202302,2,354980505000450P,3715
202302,1,354980505000460P,1843
202302,1,354980505000462P,3909
202302,1,354980505000465P,1392
202302,1,354980505000467P,2789
202302,1,354980505000467P,2794
202302,1,354980505000472P,1024
202302,1,354980505000475P,14
202302,1,354980505000476P,2
202302,1,354980505000477P,29
202302,1,354980505000483P,679
202302,1,354980505000498P,1548
202302,1,354980505000504P,4806
202302,1,354980505000506P,6127
202302,1,354980505000507P,5733
202302,4,354980505000515P,7108
202302,1,354980505000520P,4695
202302,1,354980505000524P,2729
202302,1,354980505000526P,2786
202302,1,354980505000532P,2205
202302,1,354980505000533P,2135
202302,1,354980505000535P,776
202302,2,354980505000536P,778
202302,1,354980505000537P,478
202302,1,354980505000537P,9814
202302,2,354980505000538P,7553
202302,1,354980505000565P,389
202302,1,354980505000568P,302
202302,1,354980505000569P,6053
202302,1,354980505000574P,355
202302,1,354980505000577P,9860
202302,1,354980505000578P,4564
202302,1,354980505000579P,4547
202302,1,354980505000580P,4421
202302,1,354980505000583P,4013
202302,1,354980505000583P,4085
202302,1,354980505000585P,4664
202302,1,354980505000588P,3622
202302,1,354980505000588P,4010
202302,1,354980505000595P,4432
202302,1,354980505000597P,3628
202302,2,354980505000601P,5319
202302,1,354980505000602P,4693
202302,1,354980505000603P,4503
202302,1,354980505000604P,4995
202302,1,354980505000606P,3943
202302,1,354980505000607P,3949
202302,1,354980505000607P,3976
202302,1,354980505000608P,3017
202302,1,354980505000608P,3039
202302,1,354980505000609P,3103
202302,1,354980505000610P,5251
202302,1,354980505000610P,5276
202302,2,354980505000611P,5310
202302,1,354980505000612P,5328
202302,1,354980505000613P,5392
202302,1,354980505000614P,3960
202302,1,354980505000614P,4237
202302,2,354980505000617P,3860
202302,1,354980505000618P,3866
202302,1,354980505000621P,4258
202302,1,354980505000625P,4156
202302,1,354980505000629P,1086
202302,1,354980505000629P,1127
202302,1,354980505000630P,2403
202302,1,354980505000632P,1123
202302,1,354980505000633P,1383
202302,1,354980505000633P,1504
202302,1,354980505000636P,1420
202302,1,354980505000636P,1461
202302,1,354980505000636P,1559
202302,1,354980505000638P,2940
202302,1,354980505000638P,2955
202302,1,354980505000640P,1116
202302,1,354980505000641P,1560
202302,1,354980505000642P,1590
202302,1,354980505000645P,1464
202302,1,354980505000645P,1467
202302,1,354980505000646P,1602
202302,1,354980505000650P,3566
202302,1,354980505000651P,2513
202302,1,354980505000652P,2530
202302,1,354980505000652P,4280
202302,1,354980505000653P,9254
202302,1,354980505000654P,1446
202302,1,354980505000659P,9257
202302,1,354980505000664P,1498
202302,1,354980505000668P,1426
202302,1,354980505000669P,3854
202302,1,354980505000675P,3823
202302,1,354980505000676P,3501
202302,1,354980505000677P,3497
202302,1,354980505000678P,1512
202302,1,354980505000681P,1355
202302,1,354980505000686P,6146
202302,1,354980505000687P,6109
202302,1,354980505000691P,5456
202302,1,354980505000692P,4389
202302,1,354980505000699P,5586
202302,1,354980505000700P,5607
202302,1,354980505000701P,5614
202302,1,354980505000706P,5564
202302,2,354980505000707P,5668
202302,1,354980505000711P,6286
202302,1,354980505000720P,5612
202302,1,354980505000723P,5645
202302,1,354980505000725P,5724
202302,1,354980505000726P,5901
202302,1,354980505000727P,5573
202302,1,354980505000728P,5838
202302,2,354980505000731P,5542
202302,1,354980505000731P,5543
202302,1,354980505000731P,5544
202302,1,354980505000731P,5545
202302,1,354980505000731P,5547
202302,1,354980505000731P,5552
202302,1,354980505000731P,6152
202302,1,354980505000733P,6186
202302,3,354980505000733P,6196
202302,2,354980505000735P,6372
202302,1,354980505000740P,10403
202302,1,354980505000741P,6437
202302,1,354980505000744P,6528
202302,1,354980505000746P,6414
202302,1,354980505000746P,6416
202302,1,354980505000749P,6468
202302,1,354980505000752P,7520
202302,1,354980505000753P,6007
202302,1,354980505000755P,5933
202302,1,354980505000757P,6277
202302,1,354980505000758P,5776
202302,1,354980505000759P,5777
202302,1,354980505000762P,5568
202302,4,354980505000764P,5942
202302,1,354980505000767P,5717
202302,1,354980505000768P,5822
202302,1,354980505000770P,4186
202302,1,354980505000770P,5129
202302,2,354980505000775P,10296
202302,1,354980505000777P,4906
202302,1,354980505000778P,6347
202302,3,354980505000779P,6342
202302,1,354980505000779P,6387
202302,1,354980505000788P,10408
202302,1,354980505000792P,6036
202302,1,354980505000793P,5124
202302,1,354980505000799P,7010
202302,6,354980505000807P,9313
202302,3,354980505000813P,4300
202302,3,354980505000815P,5948
202302,1,354980505000817P,10267
202302,1,354980505000818P,10268
202302,1,354980505000821P,5958
202302,1,354980505000822P,5961
202302,1,354980505000822P,5962
202302,1,354980505000823P,5964
202302,2,354980505000826P,2242
202302,1,354980505000827P,2243
202302,1,354980505000827P,2279
202302,1,354980505000828P,1974
202302,1,354980505000829P,1139
202302,1,354980505000833P,2296
202302,1,354980505000840P,3342
202302,1,354980505000842P,3341
202302,1,354980505000842P,3374
202302,1,354980505000843P,3337
202302,1,354980505000843P,3338
202302,1,354980505000843P,3477
202302,3,354980505000844P,2005
202302,1,354980505000844P,2069
202302,1,354980505000845P,2070
202302,1,354980505000846P,1986
202302,1,354980505000847P,2016
202302,1,354980505000849P,2118
202302,1,354980505000849P,2124
202302,1,354980505000850P,1779
202302,1,354980505000851P,1772
202302,1,354980505000851P,1777
202302,1,354980505000852P,3730
202302,1,354980505000854P,3359
202302,1,354980505000857P,2175
202302,1,354980505000861P,855
202302,1,354980505000862P,821
202302,1,354980505000862P,826
202302,1,354980505000862P,869
202302,3,354980505000863P,823
202302,2,354980505000864P,1766
202302,1,354980505000865P,1782
202302,1,354980505000870P,3725
202302,2,354980505000873P,7767
202302,1,354980505000873P,7772
202302,1,354980505000874P,7782
202302,2,354980505000874P,7785
202302,3,354980505000874P,7796
202302,1,354980505000878P,3536
202302,1,354980505000883P,1657
202302,1,354980505000885P,751
202302,1,354980505000885P,1641
202302,1,354980505000886P,755
202302,1,354980505000889P,987
202302,1,354980505000891P,931
202302,1,354980505000893P,977
202302,1,354980505000893P,979
202302,1,354980505000894P,976
202302,1,354980505000897P,973
202302,1,354980505000899P,839
202302,1,354980505000900P,866
202302,1,354980505000901P,415
202302,2,354980505000903P,411
202302,1,354980505000903P,457
202302,1,354980505000904P,3182
202302,1,354980505000905P,3212
202302,1,354980505000906P,3146
202302,1,354980505000907P,3136
202302,1,354980505000908P,329
202302,1,354980505000908P,330
202302,2,354980505000909P,676
202302,1,354980505000910P,3293
202302,1,354980505000913P,445
202302,1,354980505000915P,436
202302,1,354980505000916P,799
202302,1,354980505000917P,769
202302,1,354980505000921P,460
202302,2,354980505000927P,2020
202302,1,354980505000929P,2369
202302,1,354980505000929P,2371
202302,1,354980505000930P,9317
202302,1,354980505000930P,9345
202302,2,354980505000930P,10483
202302,1,354980505000934P,8147
202302,1,354980505000935P,541
202302,1,354980505000942P,8408
202302,1,354980505000942P,8420
202302,1,354980505000943P,141
202302,1,354980505000947P,63
202302,1,354980505000947P,90
202302,1,354980505000949P,156
202302,2,354980505000950P,96
202302,1,354980505000951P,109
202302,1,354980505000952P,86
202302,1,354980505000952P,115
202302,1,354980505000954P,8551
202302,1,354980505000954P,8553
202302,1,354980505000957P,9371
202302,1,354980505000961P,9154
202302,1,354980505000966P,8695
202302,1,354980505000966P,8700
202302,1,354980505000968P,9035
202302,2,354980505000971P,9321
202302,1,354980505000971P,9332
202302,1,354980505000972P,9005
202302,1,354980505000974P,9094
202302,1,354980505000977P,8035
202302,2,354980505000977P,8039
202302,1,354980505000977P,8047
202302,1,354980505000979P,8062
202302,1,354980505000979P,8073
202302,1,354980505000980P,8065
202302,1,354980505000980P,8067
202302,1,354980505000980P,8069
202302,1,354980505000980P,8072
202302,1,354980505000981P,8489
202302,3,354980505000986P,7987
202302,1,354980505000986P,7988
202302,2,354980505000986P,7989
202302,1,354980505000987P,9294
202302,3,354980505000987P,10428
202302,1,354980505000989P,7943
202302,1,354980505000990P,7954
202302,3,354980505000993P,8463
202302,1,354980505000999P,8438
202302,1,354980505001001P,8439
202302,3,354980505001003P,10430
202302,1,354980505001007P,8610
202302,1,354980505001008P,8588
202302,1,354980505001011P,9334
202302,2,354980505001012P,9070
202302,34,354980505001017P,9316
202302,2,354980505001018P,1894
202302,1,354980505001025P,3220
202302,1,354980505001027P,731
202302,1,354980505001029P,1925
202302,1,354980505001030P,7519
202302,2,354980505001031P,7359
202302,1,354980505001036P,7358
202302,1,354980505001041P,1853
202302,4,354980505001043P,1821
202302,1,354980505001052P,7885
202302,1,354980505001052P,7892
202302,2,354980505001054P,1041
202302,1,354980505001057P,1047
202302,3,354980505001058P,10276
202302,1,354980505001061P,280
202302,1,354980505001061P,288
202302,1,354980505001061P,291
202302,2,354980505001064P,5149
202302,2,354980505001068P,9831
202302,1,354980505001069P,5192
202302,1,354980505001072P,10309
202302,1,354980505001074P,4921
202302,2,354980505001074P,4936
202302,1,354980505001080P,4910
202302,1,354980505001088P,4517
202302,1,354980505001088P,4550
202302,1,354980505001093P,4133
202302,1,354980505001094P,4612
202302,1,354980505001097P,4572
202302,1,354980505001099P,4137
202302,1,354980505001099P,4145
202302,1,354980505001105P,4451
202302,1,354980505001107P,4246
202302,1,354980505001107P,4248
202302,1,354980505001109P,2904
202302,1,354980505001110P,2473
202302,1,354980505001110P,2495
202302,1,354980505001114P,2711
202302,1,354980505001115P,2560
202302,1,354980505001116P,2596
202302,1,354980505001119P,2576
202302,1,354980505001121P,1652
202302,1,354980505001122P,3424
202302,1,354980505001123P,3421
202302,1,354980505001123P,3423
202302,1,354980505001124P,2750
202302,1,354980505001125P,2737
202302,1,354980505001127P,2041
202302,1,354980505001132P,880
202302,5,354980505001135P,2336
202302,1,354980505001138P,1030
202302,1,354980505001140P,36
202302,1,354980505001142P,2196
202302,1,354980505001142P,2200
202302,1,354980505001142P,7643
202302,1,354980505001148P,5621
202302,1,354980505001149P,5662
202302,1,354980505001151P,5894
202302,1,354980505001151P,5900
202302,1,354980505001154P,4788
202302,1,354980505001154P,4791
202302,1,354980505001154P,4808
202302,1,354980505001157P,6500
202302,1,354980505001158P,5732
202302,1,354980505001161P,9344
202302,1,354980505001162P,147
202302,1,354980505001162P,8229
202302,3,354980505001162P,9003
202302,1,354980505001162P,9326
202302,3,354980505001162P,9346
202302,4,354980505001163P,9352
202302,2,354980505001172P,2374
202302,1,354980505001172P,2399
202302,1,354980505001176P,3872
202302,1,354980505001176P,3902
202302,2,354980505001179P,2463
202302,1,354980505001180P,7523
202302,1,354980505001182P,1477
202302,1,354980505001185P,2716
202302,1,354980505001191P,3415
202302,3,354980505001193P,1137
202302,1,354980505001193P,1138
202302,1,354980505001194P,9248
202302,1,354980505001196P,2572
202302,1,354980505001196P,2615
202302,1,354980505001196P,2715
202302,1,354980505001202P,1791
202302,4,354980505001203P,4264
202302,1,354980505001210P,1742
202302,1,354980505001211P,8113
202302,3,354980505001215P,3241
202302,1,354980505001216P,2813
202302,4,354980505001220P,4753
202302,1,354980505001222P,7859
202302,1,354980505001225P,6131
202302,1,354980505001225P,6133
202302,2,354980505001228P,6214
202302,1,354980505001229P,6574
202302,3,354980505001230P,6544
202302,1,354980505001234P,6160
202302,1,354980505001234P,6163
202302,2,354980505001235P,6536
202302,1,354980505001239P,5478
202302,1,354980505001240P,5722
202302,2,354980505001243P,10263
202302,1,354980505001249P,4458
202302,2,354980505001251P,5743
202302,1,354980505001251P,5744
202302,2,354980505001255P,7450
202302,1,354980505001257P,8211
202302,1,354980505001259P,9170
202302,1,354980505001259P,9171
202302,6,354980505001262P,8492
202302,1,354980505001263P,1471
202302,2,354980505001263P,8770
202302,3,354980505001265P,10249
202302,1,354980505001266P,9964
202302,1,354980505001267P,9330
202302,1,354980505001267P,10433
202302,1,354980505001271P,8507
202302,1,354980510000005P,6599
202302,1,354980510000007P,6683
202302,1,354980510000008P,6688
202302,2,354980510000009P,7211
202302,1,354980510000009P,7213
202302,1,354980510000021P,7244
202302,1,354980510000021P,7260
202302,1,354980510000028P,6601
202302,2,354980510000029P,6642
202302,1,354980510000037P,6611
202302,1,354980510000041P,6703
202302,2,354980510000042P,6598
202302,1,354980510000042P,6654
202302,2,354980510000045P,6586
202302,1,354980510000046P,6614
202302,2,354980510000048P,6834
202302,1,354980510000050P,6827
202302,1,354980510000050P,6829
202302,1,354980510000054P,6809
202302,1,354980510000056P,8747
202302,1,354980510000057P,8753
202302,1,354980510000059P,9501
202302,1,354980510000060P,9490
202302,1,354980510000061P,9475
202302,1,354980510000064P,8739
202302,1,354980510000069P,9309
202302,1,354980510000075P,9310
202302,1,354980510000076P,10845
202302,1,354980510000077P,8855
202302,2,354980510000079P,9312
202302,1,354980510000083P,6708
202302,1,354980510000085P,7718
202302,1,354980510000086P,6882
202302,1,354980510000087P,7561
202302,1,354980510000089P,6748
202302,1,354980510000091P,7807
202302,1,354980510000092P,7664
202302,1,354980510000093P,7675
202302,1,354980510000094P,6939
202302,4,354980510000101P,9308
202302,1,354980520000005P,631
202302,1,354980520000017P,654
202302,1,354980520000022P,191
202302,1,354980520000023P,612
202302,3,354980520000028P,9320
