mes_ano,notificacoes,censitario,quarteirao
202309,1,354980505000009P,4525
202309,1,354980505000010P,4438
202309,1,354980505000012P,4482
202309,1,354980505000013P,4552
202309,1,354980505000016P,4083
202309,1,354980505000029P,4542
202309,1,354980505000034P,4111
202309,1,354980505000036P,4078
202309,1,354980505000036P,4098
202309,1,354980505000040P,5359
202309,1,354980505000045P,4580
202309,1,354980505000045P,4590
202309,1,354980505000046P,4403
202309,1,354980505000046P,4500
202309,1,354980505000047P,4512
202309,1,354980505000049P,4434
202309,2,354980505000051P,4998
202309,1,354980505000052P,4982
202309,1,354980505000054P,4025
202309,1,354980505000059P,3602
202309,1,354980505000065P,5239
202309,1,354980505000066P,5371
202309,1,354980505000072P,4635
202309,1,354980505000083P,3051
202309,1,354980505000087P,3064
202309,1,354980505000090P,5249
202309,1,354980505000090P,5290
202309,1,354980505000095P,5436
202309,1,354980505000102P,4159
202309,1,354980505000106P,3099
202309,1,354980505000109P,3056
202309,1,354980505000109P,3081
202309,1,354980505000110P,3080
202309,1,354980505000116P,4373
202309,1,354980505000122P,6124
202309,1,354980505000123P,6123
202309,1,354980505000132P,4398
202309,1,354980505000132P,4399
202309,1,354980505000138P,5626
202309,1,354980505000140P,6265
202309,2,354980505000145P,5734
202309,1,354980505000149P,5556
202309,1,354980505000152P,6245
202309,1,354980505000158P,5665
202309,1,354980505000158P,6224
202309,1,354980505000159P,6227
202309,2,354980505000171P,5877
202309,2,354980505000178P,6157
202309,1,354980505000178P,6212
202309,1,354980505000179P,6382
202309,1,354980505000184P,6370
202309,1,354980505000197P,6011
202309,1,354980505000201P,5813
202309,1,354980505000207P,1201
202309,1,354980505000207P,1236
202309,1,354980505000213P,1291
202309,1,354980505000214P,1150
202309,1,354980505000214P,1218
202309,1,354980505000221P,2570
202309,1,354980505000222P,4548
202309,2,354980505000227P,2268
202309,1,354980505000228P,2274
202309,1,354980505000230P,2358
202309,1,354980505000235P,2625
202309,1,354980505000239P,2609
202309,1,354980505000242P,1965
202309,1,354980505000247P,2319
202309,1,354980505000259P,2028
202309,1,354980505000261P,1940
202309,2,354980505000266P,2287
202309,1,354980505000274P,3324
202309,1,354980505000276P,3302
202309,1,354980505000284P,1692
202309,1,354980505000296P,3700
202309,1,354980505000300P,3454
202309,1,354980505000300P,4295
202309,1,354980505000301P,3367
202309,2,354980505000309P,2052
202309,1,354980505000312P,2039
202309,1,354980505000313P,2036
202309,1,354980505000315P,1708
202309,1,354980505000317P,766
202309,1,354980505000330P,835
202309,1,354980505000330P,836
202309,1,354980505000330P,837
202309,1,354980505000330P,860
202309,1,354980505000334P,1312
202309,1,354980505000334P,1330
202309,1,354980505000336P,2973
202309,2,354980505000340P,2456
202309,1,354980505000341P,1058
202309,1,354980505000351P,2934
202309,1,354980505000359P,2505
202309,1,354980505000360P,2476
202309,1,354980505000364P,1540
202309,1,354980505000366P,1518
